run_id,study,stage,name,method,seed,n_steps,n_replicas,budget,beta,h,w,n_dim,M,a,beta_h,opes_barrier,opes_pace,opes_sigma,opes_gamma,opes_estimator,l2_f,l2_fp,l2_f_reweight,l2_fp_reweight,integrated_l2_f,l2_f_transition,l2_fp_transition,marginal_l2_uniform,marginal_l2_ref,n_barrier_crossings,n_round_trips,opes_neff_frac_final,opes_neff_frac_min,opes_n_kernels_final,opes_bias_range_final,had_nan,runtime_seconds,physics_tag
tune__opes__b1_h2_w2_n10_a1.5__seed21__N1024__T120000__b6_p250_s0.05_ginf__08ec91543486,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,6.0,250.0,0.05,inf,meanforce,0.1386554929374718,0.48021197423204653,0.14807579502572205,0.9611567800559847,87.91988755241282,0.054923535684701395,0.5152015031150023,0.07198397464752555,0.46215670567601386,1411499.0,705486.0,0.6434298197448375,0.23477965259218112,160.0,2.0048880577087402,0.0,174.145342964679,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed21__N1024__T120000__b6_p500_s0.05_ginf__7a1796f5f6b4,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,6.0,500.0,0.05,inf,meanforce,0.1458300385173755,0.49642889297420184,0.14567012760827464,0.9953460308896046,71.4254649119743,0.05599348164538532,0.5096977541970085,0.14343879965786868,0.42088629327456767,1367213.0,683321.0,0.6714209919769645,0.3096122653132144,160.0,1.9777660369873047,0.0,140.2064870838076,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed21__N1024__T120000__b8_p250_s0.05_ginf__fb2f7cc0b33f,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,8.0,250.0,0.05,inf,meanforce,0.1403866588672165,0.48730069843633056,0.14441575825880612,0.9398965562681476,77.51173313515503,0.05495975106751024,0.5046247257674945,0.11191263623401479,0.4465138155527454,1465287.0,732367.0,0.5945514305595242,0.18452947036865835,160.0,2.1172072887420654,0.0,138.2453497685492,b1_h2_w2_n10_a1.5
tune__opes__b1_h2_w2_n10_a1.5__seed21__N1024__T120000__b8_p500_s0.05_ginf__40da1efe938d,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,1.0,2.0,2.0,10.0,100.0,1.5,2.0,8.0,500.0,0.05,inf,meanforce,0.13070679561329354,0.46181766550468567,0.13134620820195805,0.9897130638718288,73.0112031906539,0.04827276721915643,0.4513209413454806,0.08017446550677033,0.4696391816896406,1424071.0,711767.0,0.6388346440887603,0.2691883122193409,160.0,2.0684282779693604,0.0,150.50325110275298,b1_h2_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed20__N1024__T120000__b3_p250_s0.05_ginf__998351edb764,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,3.0,250.0,0.05,inf,meanforce,0.3025947933342295,1.584932763905829,0.8048172005265034,4.597010767418623,170.97709800983017,0.3022850201578375,2.065661535682532,1.1699590171911645,0.8773186103389363,15375.0,7203.0,0.30355137855898406,0.30355137855898406,120.0,3.823831558227539,0.0,138.8045288780704,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed20__N1024__T120000__b3_p500_s0.05_ginf__21465795bf6d,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,3.0,500.0,0.05,inf,meanforce,0.32278614367930375,1.6622041241178696,0.8333598743658942,4.638275367321873,160.40103867943185,0.3197564464748888,2.204232447866035,1.18952044762988,0.8793198967360524,15982.0,7506.0,0.30548930326139156,0.30548930326139156,121.0,3.826294422149658,0.0,137.45469665993005,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed20__N1024__T120000__b4_p250_s0.05_ginf__6997c7796ace,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,250.0,0.05,inf,meanforce,0.10418854142368811,0.9686491416762997,0.3381220931235339,4.258348621673936,129.3635739190068,0.12583365041070255,0.8223496095781674,0.8478459526380261,0.8251940478946157,54806.0,26990.0,0.29668076217828343,0.2023586150580228,127.0,4.613214015960693,0.0,158.0794359864667,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed20__N1024__T120000__b4_p500_s0.05_ginf__c6b19786580d,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.10614405944765612,0.9681439481481054,0.3825552882124977,4.368424477511625,132.19998074202582,0.12684079718799376,0.7544386095494303,0.9546772042192456,0.8219937017051301,49413.0,24266.0,0.265885791817791,0.2013557754732837,126.0,4.6578145027160645,0.0,140.66898255236447,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed20__N1024__T120000__b6_p250_s0.05_ginf__4c87ecb0ccf7,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,6.0,250.0,0.05,inf,meanforce,0.10697644211741207,0.8446231979984079,0.336037550921883,4.289843010244807,124.05400535309262,0.048882813091906736,0.5016108972056877,0.7298745502691758,0.8783530015741301,416741.0,207983.0,0.1937362447704803,0.12103173756628599,125.0,5.664581298828125,0.0,141.30934412963688,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed20__N1024__T120000__b6_p500_s0.05_ginf__52cfff96a766,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,6.0,500.0,0.05,inf,meanforce,0.10359905453603373,0.8937029335323847,0.4193104091969401,4.575094713561296,141.4393545792679,0.0882823132403072,0.6329331062486568,0.7804247531841274,0.8921188914575208,353768.0,176467.0,0.16271567679027704,0.12143278398488715,124.0,5.853141784667969,0.0,143.39166829641908,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed20__N1024__T120000__b8_p250_s0.05_ginf__b74b2ed50565,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,8.0,250.0,0.05,inf,meanforce,0.13352960374527895,0.9531708748936668,0.6154690778648705,4.979095849905258,138.98462127698252,0.09868988730784642,0.8885868787297702,0.7942133601333285,0.9796374008530286,647499.0,323319.0,0.08715718164693058,0.08280331983682626,117.0,6.601194381713867,0.0,149.4492461150512,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed20__N1024__T120000__b8_p500_s0.05_ginf__8bad3aec35c6,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,8.0,500.0,0.05,inf,meanforce,0.1434729277350041,1.4058262442843683,0.8877707771083586,5.992937538561285,185.40155535647497,0.18139666170105254,1.546912554436301,0.9616269561734612,0.9738657472814102,416104.0,207571.0,0.08347675788493457,0.08347675788493457,116.0,7.087634086608887,0.0,138.90168875083327,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed21__N1024__T120000__b3_p250_s0.05_ginf__bd2a3718c22a,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,3.0,250.0,0.05,inf,meanforce,0.33181811603700434,1.664040330335486,0.8327688353860145,4.65493676918704,170.42345702503098,0.32339106254739197,2.204964991386285,1.1911638277312404,0.8934686156923264,16465.0,7744.0,0.3072938189282943,0.3072938189282943,120.0,3.8282055854797363,0.0,143.17138843145221,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed21__N1024__T120000__b3_p500_s0.05_ginf__6f5493ea1194,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,3.0,500.0,0.05,inf,meanforce,0.32630621560096285,1.6324834108968904,0.8224330948055585,4.630137690494324,163.8205248068774,0.316935872557614,2.1480333473959874,1.162395891116401,0.8921185685819463,15243.0,7140.0,0.30572346906804526,0.30572346906804526,121.0,3.825448513031006,0.0,141.53307028580457,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed21__N1024__T120000__b4_p250_s0.05_ginf__a4ce2a53d727,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,250.0,0.05,inf,meanforce,0.1004486233711706,0.9618139570110847,0.3522195993130313,4.2699445981398405,131.1714240324571,0.12194561892585129,0.7894715117975872,0.9347907429485367,0.8071696392324345,52377.0,25762.0,0.28310639431521245,0.20266423631907604,126.0,4.631602764129639,0.0,138.26519786566496,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed21__N1024__T120000__b4_p500_s0.05_ginf__e35163d3b0dd,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,4.0,500.0,0.05,inf,meanforce,0.10582387061743487,0.9629806156352675,0.36415741817398356,4.318505993252512,129.38361610550777,0.12681151160958948,0.7580761508443127,0.9477975892896823,0.8459538591194584,53469.0,26298.0,0.2827412388376728,0.20280444973237274,127.0,4.6323747634887695,0.0,142.05596976354718,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed21__N1024__T120000__b6_p250_s0.05_ginf__b571c896eb40,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,6.0,250.0,0.05,inf,meanforce,0.10320019380785908,0.8281013170989759,0.3533419531006973,4.346993121900647,125.42637373440081,0.055571502965248924,0.48975841671029435,0.6956187037620416,0.9329641973669698,406742.0,202981.0,0.18783420906523113,0.12185616169509078,125.0,5.711668491363525,0.0,146.67441798187792,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed21__N1024__T120000__b6_p500_s0.05_ginf__63d9e5a75cc4,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,6.0,500.0,0.05,inf,meanforce,0.1038210641182771,0.8812907656772843,0.41257782503204643,4.568541091031272,137.22428684979872,0.08205212731068173,0.6140590699543932,0.7773330977237568,0.9048756598279697,357694.0,178435.0,0.16416269926339447,0.12077638536500264,124.0,5.851247787475586,0.0,138.7870213817805,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed21__N1024__T120000__b8_p250_s0.05_ginf__2294a7b584b6,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,8.0,250.0,0.05,inf,meanforce,0.1334182657419101,1.0273676988035128,0.6562848182227219,5.14088431124083,156.67500023929176,0.11583487248093803,0.9987576481464405,0.8454249579761328,0.9883408550702001,615620.0,307363.0,0.08594074480020199,0.08315136013501932,118.0,6.680811882019043,0.0,144.1533218557015,b2_h6_w2_n10_a1.5
tune__opes__b2_h6_w2_n10_a1.5__seed21__N1024__T120000__b8_p500_s0.05_ginf__b0dfae2bf8bc,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,2.0,6.0,2.0,10.0,100.0,1.5,12.0,8.0,500.0,0.05,inf,meanforce,0.13352680571107664,1.2464679065302315,0.7989215622721683,5.61346530665344,163.28612064042215,0.15980578444917032,1.3154645313546536,0.8807608567207686,1.0102523077340984,440647.0,219861.0,0.08401038521895139,0.0839739012623429,117.0,6.921507358551025,0.0,137.85991472750902,b2_h6_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed20__N1024__T120000__b3_p250_s0.05_ginf__e46a07042924,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,3.0,250.0,0.05,inf,meanforce,0.01706578250378519,0.06819598272156996,0.08444072279018303,0.49526347377709445,32.420478179961094,0.00787475955458229,0.06049670416067078,0.23132847218555475,0.780848160444411,728448.0,363912.0,0.19297226481439933,0.08563720420782595,160.0,1.0476136207580566,0.0,142.3347526183352,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed20__N1024__T120000__b3_p500_s0.05_ginf__008b983be74a,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,3.0,500.0,0.05,inf,meanforce,0.02503011802951207,0.0831543727915579,0.09997637299882163,0.5244138416711572,38.62046673383695,0.014639675099296074,0.10061311981050645,0.28940445737253495,0.7864018208146001,557827.0,278575.0,0.1823612864244599,0.09081517243924284,160.0,1.0817610025405884,0.0,142.72608910035342,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed20__N1024__T120000__b4_p250_s0.05_ginf__6475062572c9,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,250.0,0.05,inf,meanforce,0.03208197748544395,0.12407666919674905,0.1838771575781677,0.8666627016795014,49.11258198085788,0.014844902130144867,0.1048281976085228,0.3914189167107299,0.8524444931486054,646781.0,323016.0,0.08605981977483634,0.06076111037737783,160.0,1.3105034828186035,0.0,139.5507792616263,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed20__N1024__T120000__b4_p500_s0.05_ginf__a6a62433c3e5,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.021633274892678356,0.09781648767144203,0.2337676340382305,0.9188344556169591,54.56354206483694,0.01736034589259587,0.12174992913964751,0.47695353433222015,0.7930487395598642,404869.0,202031.0,0.07737605386312375,0.06527619476776879,160.0,1.4044727087020874,0.0,141.3913103574887,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed20__N1024__T120000__b6_p250_s0.05_ginf__b48203813c77,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,6.0,250.0,0.05,inf,meanforce,0.04314195665764086,0.3058537274088182,0.5613534132848836,2.045422157958805,89.2993582985008,0.04269289400817136,0.23433969459349618,0.5969623872818933,0.8669327084527171,335327.0,167203.0,0.04164855141974772,0.04164855141974772,160.0,2.160276412963867,0.0,141.23555423412472,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed20__N1024__T120000__b6_p500_s0.05_ginf__7a2ba602f144,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,6.0,500.0,0.05,inf,meanforce,0.13810962977221738,0.6653945364407291,0.6745155959054235,2.42872161066516,110.33055961108613,0.10884481905948135,0.7983560698442241,0.7135557695031693,0.7846754477105683,56243.0,27621.0,0.04803294657584097,0.04803294657584097,145.0,2.339559316635132,0.0,137.57351690065116,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed20__N1024__T120000__b8_p250_s0.05_ginf__a65c33761fed,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,8.0,250.0,0.05,inf,meanforce,0.12339677874186317,0.7138223488461264,0.8432397572433388,2.970265101688534,109.09094407677347,0.10483116883263896,0.7765276486205562,0.6639014120253364,0.8585299574928456,113557.0,56286.0,0.039892300148592234,0.039892300148592234,121.0,2.7904181480407715,0.0,137.90143354050815,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed20__N1024__T120000__b8_p500_s0.05_ginf__02edf8c20b50,opes_wca,tune,opes,opes,20.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,8.0,500.0,0.05,inf,meanforce,0.24207286511162404,1.0088539474472717,0.9717716676800484,3.483526072802289,135.22307500576977,0.18236395269164182,1.3768816955229388,0.7837725349270096,0.7657700905159075,11852.0,5415.0,0.04691278068110879,0.04691278068110879,110.0,2.9304587841033936,0.0,143.77947272825986,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed21__N1024__T120000__b3_p250_s0.05_ginf__9e0b93f6895d,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,3.0,250.0,0.05,inf,meanforce,0.025775637719453078,0.09323388480033949,0.07704271174378169,0.4663337966800593,31.30768065750105,0.01094859613275227,0.08017146118520159,0.2641152487551848,0.7374709705931213,683444.0,341387.0,0.19783221361845524,0.08685571530645007,160.0,1.029201626777649,0.0,139.87813793309033,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed21__N1024__T120000__b3_p500_s0.05_ginf__855a79c638ed,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,3.0,500.0,0.05,inf,meanforce,0.017516456113565514,0.07255513856455108,0.09484560231384977,0.5069314813975346,41.3569805791354,0.011289582729809402,0.07949100644680482,0.25198005126466344,0.7990205120412271,487321.0,243333.0,0.19493858140208756,0.09404442312067052,160.0,1.0605064630508423,0.0,139.39906976930797,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed21__N1024__T120000__b4_p250_s0.05_ginf__3dbb89c198eb,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,250.0,0.05,inf,meanforce,0.03078436945532448,0.10149725284110231,0.17763023901252234,0.8188904007237459,55.30177033169019,0.015472587277869586,0.10376653946887952,0.36106049175522886,0.7958432874343341,593229.0,296254.0,0.09030367173372916,0.06248014786944798,160.0,1.281881332397461,0.0,143.92753065843135,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed21__N1024__T120000__b4_p500_s0.05_ginf__1a9d032c314e,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,4.0,500.0,0.05,inf,meanforce,0.019568693648443224,0.1142225095812619,0.21026779475878218,0.8583657414287189,56.52071525093073,0.020457580059968446,0.11589094551299495,0.4523531359753687,0.7743894120378619,326546.0,162872.0,0.08816142165192944,0.06828374590308772,160.0,1.3454011678695679,0.0,140.63053692970425,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed21__N1024__T120000__b6_p250_s0.05_ginf__05652eb8f096,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,6.0,250.0,0.05,inf,meanforce,0.043489352038913354,0.2946887736314118,0.535281266315799,1.9456800210979917,91.5602054416054,0.0459781959903065,0.24065870767935285,0.6060403433541379,0.8432407010374714,259396.0,129236.0,0.04263781684228795,0.04263781684228795,160.0,2.1137635707855225,0.0,137.03735441807657,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed21__N1024__T120000__b6_p500_s0.05_ginf__6489b3e94a0d,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,6.0,500.0,0.05,inf,meanforce,0.07857691228461973,0.40465034908082437,0.5397415347649162,1.7741614489901065,96.62553004386808,0.068040694877782,0.41208708862098814,0.6824464831788726,0.7887240156737834,62482.0,30755.0,0.04781522231439307,0.04781522231439307,160.0,2.032698154449463,0.0,144.1315936082974,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed21__N1024__T120000__b8_p250_s0.05_ginf__bc48f76c630f,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,8.0,250.0,0.05,inf,meanforce,0.1409163594945118,0.7382162036560475,0.8076398609255423,2.7339890381143643,118.51307375678064,0.11221215027218405,0.7282633312758795,0.7015525188060192,0.8157124735839295,79043.0,39024.0,0.040836275985337046,0.040836275985337046,126.0,2.6882991790771484,0.0,139.9488815376535,b4_h1_w2_n10_a1.5
tune__opes__b4_h1_w2_n10_a1.5__seed21__N1024__T120000__b8_p500_s0.05_ginf__bdb41d320b94,opes_wca,tune,opes,opes,21.0,120000.0,1024.0,122880000.0,4.0,1.0,2.0,10.0,100.0,1.5,4.0,8.0,500.0,0.05,inf,meanforce,0.18304255829018692,0.7486929321557467,0.7994018467530919,2.6456611055441273,122.4777597068958,0.1379044711896901,0.9648385820431407,0.8178542550010326,0.7446258414797412,17085.0,8031.0,0.04589788550499778,0.04589788550499778,137.0,2.5385987758636475,0.0,137.98777165077627,b4_h1_w2_n10_a1.5
