run_id,study,stage,mode,name,method,seed,n_steps,n_replicas,budget,beta,h,w,n_dim,M,a,beta_h,fr_rate,adaptive_support_mode,adaptive_base_fr_rate,l2_f,l2_fp,integrated_l2_f,l2_f_transition,l2_fp_transition,marginal_l2_uniform,marginal_l2_target,marginal_l2_ref,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,fr_score_std,fr_score_absmax,fr_score_clip_fraction,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,had_nan,runtime_seconds,wall_seconds,physics_tag
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed4__N2048__T60000__47b7b35cfc56,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,4,60000,2048,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.034702288285127496,0.09687700266675134,11.828186112232647,0.01778255960577153,0.12257793711789507,0.07730248172761556,0.07760294161286752,0.8558018681005379,644369,321094,7.713879515060617e-05,0.00048828125,0.20019237418390778,0.7141359448432922,0.0,720.6707903780069,720.6707903780069,1133,0.00537109375,False,141.70950539503247,141.71213872544467,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed4__N512__T240000__1f87e3ace7ad,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,4,240000,512,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.01532947308481752,0.04455170977892519,21.725912024460786,0.008451383666670767,0.05682150553083205,0.10002807618423903,0.10008364000659302,0.8351013232740464,725139,362064,7.031090202495398e-05,0.0001328125,0.17592248910958375,0.9357902407646179,0.0,56.74112554112554,56.74112554112554,103,0.044921875,False,428.7449464639649,428.749704846181,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed5__N1024__T120000__5e15122e2231,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,5,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.021892250283269982,0.06289588658739115,15.71763010046914,0.012024651543338833,0.0834423044698858,0.06898496579184112,0.06898218672159122,0.8594024380994361,706123,352332,7.069959002049898e-05,0.000146484375,0.1788528070261781,0.8701184391975403,0.0,194.18074074074073,194.18074074074073,371,0.0224609375,False,210.596860839054,210.60025545954704,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed5__N2048__T60000__36db33fe766f,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,5,60000,2048,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.034876572487350675,0.09524053395205855,12.070219640178241,0.01749337996286999,0.1200733059128061,0.07274804667474412,0.07293126706566391,0.8666754351879402,657583,327702,7.549105189976254e-05,0.000140625,0.20356719722186067,0.7257057428359985,0.0,728.683808200139,728.683808200139,1158,0.00634765625,False,141.5066308863461,141.5092445667833,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed5__N512__T240000__57e556c1ffd6,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,5,240000,512,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.016988540318756743,0.04913059425685097,20.5995391064561,0.008254374883702516,0.056736810411189546,0.06292735722401348,0.06293191711798367,0.8517119713729591,725916,362454,7.07103957864594e-05,0.00012109375,0.18041958082959247,0.9910708665847778,0.0,67.87778353184878,67.63261093911248,110,0.044921875,False,431.5088410228491,431.51370001677424,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed6__N1024__T120000__67f16974e03f,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,6,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.02580684435102121,0.0705906053748946,16.31017594718991,0.013778062054854663,0.09083937775817177,0.1062406309363288,0.1062769488896818,0.8036043990739153,689236,343849,7.162727801109945e-05,0.000115234375,0.18851737202912125,0.8468754291534424,0.0,207.96826656088854,207.96826656088854,370,0.015625,False,210.63837977312505,210.6416916353628,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed6__N2048__T60000__0a39d7d0aeb4,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,6,60000,2048,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.03686870049394421,0.10007551819599718,13.592552898716537,0.018878702231175232,0.1292449975893152,0.08574308517228252,0.08591781833484788,0.8468630475573967,641277,319531,7.811523559555056e-05,0.0001328125,0.20558205666690044,0.7163811326026917,0.0,744.7272727272727,744.7272727272727,1151,0.005859375,False,141.29985598661005,141.30248987674713,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed6__N512__T240000__955f4497e28a,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,6,240000,512,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.019735305806263478,0.056256400968257514,21.725505100444888,0.010721817165583443,0.07170044765176428,0.07431305331619711,0.07434638684438764,0.8401684264473136,722091,360531,6.875731517465512e-05,0.0001328125,0.1767562138757217,0.8839942216873169,0.0,65.33998005982053,65.33998005982053,115,0.04296875,False,432.3820778904483,432.3868439011276,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed7__N1024__T120000__df10d1a04fee,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,7,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.02641957452299002,0.07303464355021988,16.334884212988946,0.012408050915744743,0.08842060862595154,0.08476483820628272,0.08476750395249404,0.8727938800958834,698526,348517,7.42638649317534e-05,0.000134765625,0.18147541616517332,0.7509554624557495,0.0,201.72681800692575,201.72681800692575,368,0.0166015625,False,210.4842045409605,210.4875982720405,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed7__N2048__T60000__e43917f9c001,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,7,60000,2048,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.03733886263623216,0.10250845899128003,12.924311522732587,0.018441794079503426,0.12721435279615062,0.059759003181568356,0.059843605059615765,0.8469775503516672,646264,322051,7.890859345706787e-05,0.000125,0.20957840728014535,0.7530437111854553,0.0,733.0136315973435,733.0136315973435,1142,0.005859375,False,141.72303172945976,141.7256339704618,b4_h1_w2_n10_a1.5
equal_compute__fr_estimated__b4_h1_w2_n10_a1.5__seed7__N512__T240000__52a1a19665b6,wca_equal_compute,equal_compute,sample,fr_estimated,fr_estimated,7,240000,512,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.018804488386974422,0.05436008252004422,20.276792863397887,0.010860786872059094,0.07282109278325434,0.0728331309631809,0.0728749386462505,0.8810397301771852,731631,365295,6.769199847730733e-05,0.00014453125,0.17276035772535175,0.939531683921814,0.0,74.21970554926388,72.77734591893393,124,0.03515625,False,437.1170752886683,437.1219319906086,b4_h1_w2_n10_a1.5
equal_compute_plus__abf__b1_h2_w2_n10_a1.5__seed0__N2048__T120000__554a75fcff76,wca_equal_compute,equal_compute_plus,sample,abf,abf,0,120000,2048,245760000,1.0,2.0,2.0,10,100,1.5,2.0,0.0,marginal_uniform,0.2,0.09217316239044411,0.33630841783908305,41.30163519268639,0.04658872667060182,0.4202754645073305,0.16039470632226724,nan,0.47746319206934196,3116000,1557384,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,265.74693688564,265.77445170655847,b1_h2_w2_n10_a1.5
equal_compute_plus__abf__b1_h2_w2_n10_a1.5__seed1__N2048__T120000__93969553602c,wca_equal_compute,equal_compute_plus,sample,abf,abf,1,120000,2048,245760000,1.0,2.0,2.0,10,100,1.5,2.0,0.0,marginal_uniform,0.2,0.09097041795131021,0.3377711392887663,41.151277073515764,0.04782847234362884,0.41275193328514426,0.13517711060721696,nan,0.49366962111432694,3115728,1557257,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,262.48384349793196,262.51373116858304,b1_h2_w2_n10_a1.5
equal_compute_plus__abf__b1_h2_w2_n10_a1.5__seed2__N2048__T120000__c62a125fe704,wca_equal_compute,equal_compute_plus,sample,abf,abf,2,120000,2048,245760000,1.0,2.0,2.0,10,100,1.5,2.0,0.0,marginal_uniform,0.2,0.09655008060862728,0.34733423903608673,40.95541942995905,0.05006972603754202,0.43285077815579776,0.10494214916380201,nan,0.5121566138256763,3136615,1567721,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,264.8563368236646,264.8599765151739,b1_h2_w2_n10_a1.5
equal_compute_plus__abf__b1_h2_w2_n10_a1.5__seed3__N2048__T120000__7cbab04fb85c,wca_equal_compute,equal_compute_plus,sample,abf,abf,3,120000,2048,245760000,1.0,2.0,2.0,10,100,1.5,2.0,0.0,marginal_uniform,0.2,0.09239264813766297,0.32858346528312665,38.127652728896564,0.046060886689129374,0.410244507770548,0.14651707772363817,nan,0.4926100696630302,3111469,1555119,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,262.90255978051573,262.9063813611865,b1_h2_w2_n10_a1.5
equal_compute_plus__abf__b1_h2_w2_n10_a1.5__seed4__N2048__T120000__d5216368e94e,wca_equal_compute,equal_compute_plus,sample,abf,abf,4,120000,2048,245760000,1.0,2.0,2.0,10,100,1.5,2.0,0.0,marginal_uniform,0.2,0.09157385782495986,0.343473324398338,37.89204178934797,0.04878868865929789,0.4256529955755541,0.12111078876428474,nan,0.4986693281158253,3118252,1558533,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,265.2307113017887,265.2343318518251,b1_h2_w2_n10_a1.5
equal_compute_plus__abf__b1_h2_w2_n10_a1.5__seed5__N2048__T120000__f1b792f2115a,wca_equal_compute,equal_compute_plus,sample,abf,abf,5,120000,2048,245760000,1.0,2.0,2.0,10,100,1.5,2.0,0.0,marginal_uniform,0.2,0.08562910613696498,0.31969897963214067,38.9425246469158,0.04559792815040411,0.40154495350874825,0.15292713227347685,nan,0.47332000297212407,3126695,1562729,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,266.9235321562737,266.9272306179628,b1_h2_w2_n10_a1.5
equal_compute_plus__abf__b1_h2_w2_n10_a1.5__seed6__N2048__T120000__71ff16064e3d,wca_equal_compute,equal_compute_plus,sample,abf,abf,6,120000,2048,245760000,1.0,2.0,2.0,10,100,1.5,2.0,0.0,marginal_uniform,0.2,0.08987879669998473,0.34431807588691155,39.349734565690156,0.05360019224042244,0.43431347814733173,0.12057803600015539,nan,0.500869721591623,3152548,1575678,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,265.0485364990309,265.05211039073765,b1_h2_w2_n10_a1.5
equal_compute_plus__abf__b1_h2_w2_n10_a1.5__seed7__N2048__T120000__257c5e90ae45,wca_equal_compute,equal_compute_plus,sample,abf,abf,7,120000,2048,245760000,1.0,2.0,2.0,10,100,1.5,2.0,0.0,marginal_uniform,0.2,0.0922021163589532,0.3429850512859534,38.34205174710489,0.04881860728247443,0.4375809717630078,0.13725499677088074,nan,0.4830002157205578,3137489,1568132,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,264.73913246393204,264.74270296562463,b1_h2_w2_n10_a1.5
equal_compute_plus__abf__b2_h6_w2_n10_a1.5__seed0__N2048__T120000__af48a009ee4c,wca_equal_compute,equal_compute_plus,sample,abf,abf,0,120000,2048,245760000,2.0,6.0,2.0,10,100,1.5,12.0,0.0,marginal_uniform,0.2,0.02662055945201834,0.1676952934706426,27.68842205269503,0.01653957917163503,0.06160207399627779,0.09973893639671139,nan,1.2785172098092612,2001277,1000072,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,264.1934708589688,264.1969988103956,b2_h6_w2_n10_a1.5
equal_compute_plus__abf__b2_h6_w2_n10_a1.5__seed1__N2048__T120000__7d97aaf906d4,wca_equal_compute,equal_compute_plus,sample,abf,abf,1,120000,2048,245760000,2.0,6.0,2.0,10,100,1.5,12.0,0.0,marginal_uniform,0.2,0.02606073169531106,0.16117146929559287,29.324542923584062,0.018545421163664342,0.06456763406570891,0.08466156878561838,nan,1.2884185608793326,2011948,1005407,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,263.7049973923713,263.70862504374236,b2_h6_w2_n10_a1.5
equal_compute_plus__abf__b2_h6_w2_n10_a1.5__seed2__N2048__T120000__2feed32f82f0,wca_equal_compute,equal_compute_plus,sample,abf,abf,2,120000,2048,245760000,2.0,6.0,2.0,10,100,1.5,12.0,0.0,marginal_uniform,0.2,0.025591994407659455,0.1615115617988231,31.969957925780893,0.018300990353619512,0.05873028987854374,0.06425463964647908,nan,1.3026201715606887,1994034,996468,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,264.86017151456326,264.8637503264472,b2_h6_w2_n10_a1.5
equal_compute_plus__abf__b2_h6_w2_n10_a1.5__seed3__N2048__T120000__ae88e5ef6432,wca_equal_compute,equal_compute_plus,sample,abf,abf,3,120000,2048,245760000,2.0,6.0,2.0,10,100,1.5,12.0,0.0,marginal_uniform,0.2,0.024888015840312427,0.16077749577340605,29.587546314495125,0.017962913952154477,0.061998817009678124,0.07752822475758894,nan,1.2769705186160223,2008225,1003562,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,263.6493818638846,263.6530413357541,b2_h6_w2_n10_a1.5
equal_compute_plus__abf__b2_h6_w2_n10_a1.5__seed4__N2048__T120000__648154d7d4de,wca_equal_compute,equal_compute_plus,sample,abf,abf,4,120000,2048,245760000,2.0,6.0,2.0,10,100,1.5,12.0,0.0,marginal_uniform,0.2,0.02733133375280913,0.1641649351167882,38.71104715641811,0.01932918951835851,0.07058849202068289,0.07941259889821943,nan,1.302544397528163,1995272,997072,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,264.8508449420333,264.85444530379027,b2_h6_w2_n10_a1.5
equal_compute_plus__abf__b2_h6_w2_n10_a1.5__seed5__N2048__T120000__90da5ae6565b,wca_equal_compute,equal_compute_plus,sample,abf,abf,5,120000,2048,245760000,2.0,6.0,2.0,10,100,1.5,12.0,0.0,marginal_uniform,0.2,0.022978145558734467,0.1529846435502046,28.082090693459918,0.018393651244544302,0.055328899552119865,0.06726081074072153,nan,1.311750107724781,1993536,996212,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,263.58835140336305,263.5919574946165,b2_h6_w2_n10_a1.5
equal_compute_plus__abf__b2_h6_w2_n10_a1.5__seed6__N2048__T120000__d9f7f46e5c8a,wca_equal_compute,equal_compute_plus,sample,abf,abf,6,120000,2048,245760000,2.0,6.0,2.0,10,100,1.5,12.0,0.0,marginal_uniform,0.2,0.02422307980526732,0.16355387264310148,36.46871084810495,0.01700114576358134,0.0533054125241683,0.06484594851048986,nan,1.295832950678546,2015346,1007122,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,265.0846131714061,265.08816048223525,b2_h6_w2_n10_a1.5
equal_compute_plus__abf__b2_h6_w2_n10_a1.5__seed7__N2048__T120000__8bd8eb5f9724,wca_equal_compute,equal_compute_plus,sample,abf,abf,7,120000,2048,245760000,2.0,6.0,2.0,10,100,1.5,12.0,0.0,marginal_uniform,0.2,0.026586432406147498,0.1649353604699149,29.338986664874405,0.016142571317926374,0.06655762990546604,0.08332642118394545,nan,1.2826558924609208,1999767,999319,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,262.712004205212,262.71563857607543,b2_h6_w2_n10_a1.5
equal_compute_plus__abf__b4_h1_w2_n10_a1.5__seed0__N2048__T120000__a04b08b35bec,wca_equal_compute,equal_compute_plus,sample,abf,abf,0,120000,2048,245760000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.004458698604853859,0.024846822636380536,11.922514078367746,0.004560983920673878,0.028425335483730423,0.054457460621259286,nan,0.863981910752427,1348942,673925,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,265.07617000862956,265.0797338699922,b4_h1_w2_n10_a1.5
equal_compute_plus__abf__b4_h1_w2_n10_a1.5__seed1__N2048__T120000__afb7c7df7d75,wca_equal_compute,equal_compute_plus,sample,abf,abf,1,120000,2048,245760000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.003805190338181064,0.023655353130175638,12.00377864442631,0.0041157109757455675,0.02389255073658219,0.07811296996981353,nan,0.825718668025264,1365378,682150,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,262.26345962285995,262.26711897552013,b4_h1_w2_n10_a1.5
equal_compute_plus__abf__b4_h1_w2_n10_a1.5__seed2__N2048__T120000__a35d85bbf94a,wca_equal_compute,equal_compute_plus,sample,abf,abf,2,120000,2048,245760000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.003978056382561001,0.025067329863338907,12.646016753909098,0.0031540116419902786,0.01824199349201279,0.07419844925296934,nan,0.8258011887200326,1353421,676165,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,264.9143426725641,264.9179362747818,b4_h1_w2_n10_a1.5
equal_compute_plus__abf__b4_h1_w2_n10_a1.5__seed3__N2048__T120000__ee471794219b,wca_equal_compute,equal_compute_plus,sample,abf,abf,3,120000,2048,245760000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.0057268530434006456,0.026323604389303132,13.275076917918119,0.005404017442949309,0.029140416314782563,0.06181179834550482,nan,0.8566612376954171,1349596,674259,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,261.7995690945536,261.8032087357715,b4_h1_w2_n10_a1.5
equal_compute_plus__abf__b4_h1_w2_n10_a1.5__seed4__N2048__T120000__ad77759aefb9,wca_equal_compute,equal_compute_plus,sample,abf,abf,4,120000,2048,245760000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.004062856238035987,0.02482168300714425,11.577179544572008,0.004109679445752086,0.024985024935639845,0.07403306990422984,nan,0.8426813030692886,1352701,675797,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,264.994583170861,264.99818768166006,b4_h1_w2_n10_a1.5
equal_compute_plus__abf__b4_h1_w2_n10_a1.5__seed5__N2048__T120000__87543be02331,wca_equal_compute,equal_compute_plus,sample,abf,abf,5,120000,2048,245760000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.0052218016001870345,0.025044755203034313,11.321814030171819,0.004791087723493639,0.030307577838984856,0.07220602382503696,nan,0.8339465705725897,1364617,681764,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,262.97143520321697,262.97503988444805,b4_h1_w2_n10_a1.5
equal_compute_plus__abf__b4_h1_w2_n10_a1.5__seed6__N2048__T120000__62ebaf025fc7,wca_equal_compute,equal_compute_plus,sample,abf,abf,6,120000,2048,245760000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.006163167140610556,0.029856213135977652,12.774164633409239,0.005548665865456575,0.03525125389580173,0.08612549798135866,nan,0.8401878331664618,1350309,674581,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,264.76925485394895,264.7728342860937,b4_h1_w2_n10_a1.5
equal_compute_plus__abf__b4_h1_w2_n10_a1.5__seed7__N2048__T120000__d6df674173fe,wca_equal_compute,equal_compute_plus,sample,abf,abf,7,120000,2048,245760000,4.0,1.0,2.0,10,100,1.5,4.0,0.0,marginal_uniform,0.2,0.006150303585250384,0.024850652084809778,12.262348562388127,0.004781283428018819,0.02937916517138902,0.10693578457282948,nan,0.8451309310643813,1360172,679507,0.0,0.0,nan,nan,nan,nan,nan,2048,nan,False,262.1442418731749,262.14783242344856,b4_h1_w2_n10_a1.5
