run_id,study,stage,mode,name,method,seed,n_steps,n_replicas,budget,beta,h,w,n_dim,M,a,beta_h,fr_rate,adaptive_support_mode,adaptive_base_fr_rate,l2_f,l2_fp,integrated_l2_f,l2_f_transition,l2_fp_transition,marginal_l2_uniform,marginal_l2_target,marginal_l2_ref,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,fr_score_std,fr_score_absmax,fr_score_clip_fraction,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,had_nan,runtime_seconds,wall_seconds,physics_tag
representative__fr_estimated_adaptive__b1_h4_w2_n10_a1.5__seed4__N1024__T120000__6ab73b436050,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,4,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.03867101502255763,0.24991016207027522,38.082778845730495,0.030824369328846437,0.28734402682094345,0.1250883716418024,0.12514231557398547,0.782675974779447,1592693,795310,9.101107444627769e-05,0.0001796875,0.2402105210198733,0.8064145445823669,0.0,171.39195815626022,171.39195815626022,332,0.0244140625,False,251.8904494792223,251.9042870728299,b1_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h4_w2_n10_a1.5__seed5__N1024__T120000__66c7bc6651e5,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,5,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.048656959380408746,0.27192169541219835,44.56091173762397,0.034629106866807244,0.31346376911880536,0.11521662308490116,0.11526297562441933,0.7779903305677559,1586068,792024,8.954630393480326e-05,0.000173828125,0.2388099463439662,0.8510117530822754,0.0,198.14361300075586,198.14361300075586,346,0.0234375,False,239.20727073866874,239.22051714546978,b1_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h4_w2_n10_a1.5__seed6__N1024__T120000__835fcf1a2f54,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,6,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.047033233854491985,0.27454940552875196,43.8158493206988,0.0315617812955943,0.2881777214944107,0.09762236295659109,0.09765140904151809,0.7823120990452587,1598051,797986,9.066929466026699e-05,0.000169921875,0.24035677125799398,0.7973406910896301,0.0,210.5574297188755,210.5574297188755,351,0.0166015625,False,251.17658965755254,251.19074265100062,b1_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h4_w2_n10_a1.5__seed7__N1024__T120000__c5e87074d204,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,7,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.052153717246641564,0.27660941780949566,44.12200607500679,0.03406967881175013,0.304346457822093,0.10652141911977779,0.10657754290712683,0.805738749163717,1601919,799904,9.374531273436329e-05,0.0001953125,0.23918799355549064,0.8234829902648926,0.0,188.72858171346292,188.72858171346292,332,0.015625,False,236.3055227138102,236.31854123901576,b1_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h4_w2_n10_a1.5__seed8__N1024__T120000__fa7849102a28,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,8,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.04064594119904453,0.24366573736128916,39.502906180864,0.02688711059947264,0.2545588550921651,0.10236267625238718,0.10230964772969993,0.7999984199011334,1578569,788274,8.993690940452978e-05,0.000185546875,0.23671055925702542,0.8978548049926758,0.0,184.8688293370945,184.60845070422536,332,0.0166015625,False,251.72023454122245,251.7341145062819,b1_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b1_h4_w2_n10_a1.5__seed9__N1024__T120000__fde25415c6e2,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,9,120000,1024,122880000,1.0,4.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.04568509944199163,0.2588605452559652,42.152379007885735,0.02896535855206795,0.28210335047714846,0.11435911375714576,0.11443905595259628,0.7866424103912386,1595583,796646,0.00010624468776561172,0.000181640625,0.2431893107624614,0.8858506083488464,0.0,191.69579524680074,191.69579524680074,328,0.0166015625,False,236.5926871523261,236.6056322865188,b1_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h4_w2_n10_a1.5__seed0__N1024__T120000__9cbcccd2b9f6,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,0,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.012777719174046829,0.09249734554386421,23.441804058680464,0.008426739696551045,0.03835074012651489,0.07662382232557681,0.07665390601697557,1.1381066325065823,976196,487546,4.853272961351932e-05,0.0001875,0.21113086330536004,1.1716158390045166,0.0,340.66796621182584,340.66796621182584,515,0.009765625,False,251.5642193276435,251.57800186239183,b2_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h4_w2_n10_a1.5__seed1__N1024__T120000__6bb1bbf0d63d,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,1,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.01819331986348186,0.09085548210926632,24.83213045183644,0.01171511026753731,0.04463337804818201,0.09089227133509875,0.09091894818687123,1.1155983278378103,987351,493122,4.5798491325433725e-05,0.000125,0.21011560810241037,1.2744015455245972,0.0,338.25032258064516,338.25032258064516,520,0.0107421875,False,236.0006853202358,236.01364110503346,b2_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h4_w2_n10_a1.5__seed2__N1024__T120000__902eea153ca5,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,2,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.016185424617072463,0.08752141151942376,22.824062172151297,0.009297445243858225,0.05113479982627141,0.09777705850195373,0.09770547659473461,1.1248786505518755,982308,490507,5.49777198640068e-05,0.000140625,0.21580611674572805,1.3561068773269653,0.0,322.04422604422604,321.4518700183936,473,0.01171875,False,251.34295164234936,251.3570788372308,b2_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h4_w2_n10_a1.5__seed3__N1024__T120000__8ea6695c010a,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,3,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.015296079883155128,0.09024161015598639,22.469872194281585,0.008084064123736611,0.04281297912222199,0.1196271572381276,0.11963426730342626,1.0989050927912123,985296,492036,5.151109632018399e-05,0.000130859375,0.21300376864696074,1.387121319770813,0.0,299.2511415525114,299.2511415525114,469,0.013671875,False,235.7865033885464,235.79957426246256,b2_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h4_w2_n10_a1.5__seed4__N1024__T120000__2ce5f7c7e7b5,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,4,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.014784032358398367,0.09445699209134417,24.6857419345555,0.009684051289269881,0.05001872174818608,0.08623061448952547,0.08616483829546293,1.125471617045188,992388,495538,6.029971938903055e-05,0.000181640625,0.21138211072218896,1.3183317184448242,0.0,277.107822410148,277.107822410148,435,0.01171875,False,251.627740659751,251.64145225379616,b2_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h4_w2_n10_a1.5__seed5__N1024__T120000__1266f5be273e,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,5,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.012742065883306751,0.08324602113663576,20.67111981303451,0.009431142364006308,0.046292989730680696,0.10603077714139843,0.10607682084179398,1.1132461703472962,991378,495076,5.1462270636468175e-05,0.00016796875,0.2121660904097133,1.190946102142334,0.0,322.24216349108787,322.24216349108787,481,0.0087890625,False,238.01072025392205,238.02380840759724,b2_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h4_w2_n10_a1.5__seed6__N1024__T120000__e0b7ebea6c15,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,6,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.017193384817505382,0.09241214859374679,25.20750862127433,0.011383656349604475,0.04714441537599831,0.12120768599648724,0.12128713062402843,1.1121100696356794,984697,491753,4.8435078246087696e-05,0.00014453125,0.21340930265865796,1.2927206754684448,0.0,312.2620607504467,312.2620607504467,482,0.009765625,False,250.10341743193567,250.11737767700106,b2_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h4_w2_n10_a1.5__seed7__N1024__T120000__0289ddfb919b,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,7,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.017582936551797202,0.09366884714591774,24.72098446572115,0.01359199530139248,0.06009206348641777,0.14754773514393493,0.14760073446465966,1.1057398887946068,987557,493137,5.512419691515424e-05,0.000171875,0.21171517115137636,1.113297939300537,0.0,295.5400225479143,295.5400225479143,468,0.0107421875,False,237.4304323969409,237.44342585094273,b2_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h4_w2_n10_a1.5__seed8__N1024__T120000__09a3ebdefc74,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,8,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.012924005652088273,0.08850446808872761,23.917757532970537,0.00899994656936618,0.0362563453151489,0.08637242112913791,0.08646399742231929,1.1329646406621343,981486,490223,4.0183537698115096e-05,0.000119140625,0.21217006106129122,1.2734947204589844,0.0,367.6633941093969,367.1484593837535,549,0.0087890625,False,250.62836701981723,250.64244171511382,b2_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h4_w2_n10_a1.5__seed9__N1024__T120000__919d8223380e,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,9,120000,1024,122880000,2.0,4.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.014155448946825164,0.08545017542899044,19.533782511465557,0.009006302251748336,0.041741318622445005,0.10074240224403161,0.1006987844467842,1.1065969138973293,987193,493022,4.5652014274286284e-05,0.000169921875,0.21410190327552703,1.0409622192382812,0.0,342.0013046314416,342.0013046314416,517,0.009765625,False,237.80316642299294,237.8161035766825,b2_h4_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h6_w2_n10_a1.5__seed0__N1024__T120000__3c6c2b3afce2,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,0,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.019843857395607494,0.15422695793556507,46.81030944923199,0.017423342370412223,0.036690668663702575,0.0941874952049736,0.0942411959056661,1.289475785590632,1006968,502947,3.842581308434578e-05,0.0001171875,0.15877787395768217,1.5739331245422363,0.0,375.8336917562724,375.8336917562724,562,0.009765625,False,244.74720340128988,244.76093032583594,b2_h6_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h6_w2_n10_a1.5__seed1__N1024__T120000__7b664fdc6a96,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,1,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.018421826304520904,0.15219738577182396,28.545713742511534,0.013694347367468896,0.03809035901109789,0.10137508748663775,0.10135704305154264,1.2539760384484564,1017540,508236,3.9402326758662066e-05,0.0001171875,0.16259866443400012,2.0,4.882568371581421e-08,356.17391304347825,355.20867208672087,548,0.01171875,False,236.83252680301666,236.8454464385286,b2_h6_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h6_w2_n10_a1.5__seed2__N1024__T120000__0d9d1562130b,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,2,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.01994289369719156,0.15452905476607817,72.05590917357453,0.017179997283901016,0.0347673825977534,0.04391425535616618,0.04404585055391812,1.326725184924973,1017703,508431,2.192273198840058e-05,0.000109375,0.14469327083856615,1.738437294960022,0.0,539.3909465020577,539.3909465020577,707,0.005859375,False,247.09448880981654,247.1083595836535,b2_h6_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h6_w2_n10_a1.5__seed3__N1024__T120000__9b7b01309e49,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,3,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.019302228051852104,0.15556175884674772,244.10721855913621,0.01684815276793275,0.04406051858560124,0.08153902910808114,0.0816033320635264,1.2875026846661388,1009870,504390,3.9109372656367185e-05,0.000140625,0.15636961967274893,1.6855510473251343,0.0,381.5778748180495,381.0232558139535,550,0.0107421875,False,240.0085816923529,240.0214086668566,b2_h6_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h6_w2_n10_a1.5__seed4__N1024__T120000__ee15329f47a5,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,4,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.02003883516838025,0.15075447254851151,39.1978756182206,0.018195100303940615,0.04499948721502888,0.07212161219998062,0.07221803872187894,1.3020949564968833,1004973,501984,3.4519758387080646e-05,0.000119140625,0.16338006598633553,1.4719455242156982,0.0,422.81290322580645,422.81290322580645,578,0.005859375,False,247.32477525807917,247.33887678198516,b2_h6_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h6_w2_n10_a1.5__seed5__N1024__T120000__fb22a91f728b,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,5,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.020034794224693328,0.15546434583263666,38.91598707027596,0.017232731624177575,0.04276796461047769,0.06546662427074902,0.06550933809294086,1.2834213528237761,1007037,503030,3.578922616369182e-05,0.00012109375,0.16187958367436509,1.5559899806976318,0.0,423.1541565778854,422.1320450885668,600,0.0078125,False,240.02855972852558,240.04146262444556,b2_h6_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h6_w2_n10_a1.5__seed6__N1024__T120000__32b1e9419c70,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,6,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.0194195525788831,0.14917427733228025,37.867477000921305,0.01417971641416235,0.03742673843962418,0.06632426758678592,0.06639232088190701,1.30302546270211,1017312,508189,2.6756474676266188e-05,0.000109375,0.15737033281851537,1.7562084197998047,0.0,480.9981651376147,480.9981651376147,659,0.0068359375,False,245.4696173677221,245.48366963118315,b2_h6_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h6_w2_n10_a1.5__seed7__N1024__T120000__72db674d72eb,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,7,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.02208729832856667,0.16177071450027433,51.511273738890424,0.01968490502356792,0.04194155392412119,0.10645392962176346,0.10653737267959738,1.2673303520534192,1005019,502013,3.2664382405879705e-05,9.5703125e-05,0.16092030221312953,1.7252488136291504,0.0,428.33986928104576,428.33986928104576,612,0.0078125,False,239.43735068757087,239.45024132169783,b2_h6_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h6_w2_n10_a1.5__seed8__N1024__T120000__daa71a21307d,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,8,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.01985476885913628,0.1543070080863173,29.245736674797122,0.016015654432436716,0.04039260921695226,0.1056626720654577,0.10576160170468375,1.2685515111377377,1000277,499680,2.8563024973751312e-05,0.0001328125,0.15497040311711263,1.6964528560638428,0.0,443.5600676818951,442.81081081081084,643,0.0087890625,False,252.40913335513324,252.42262392956764,b2_h6_w2_n10_a1.5
representative__fr_estimated_adaptive__b2_h6_w2_n10_a1.5__seed9__N1024__T120000__cd3e01ae0a03,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,9,120000,1024,122880000,2.0,6.0,2.0,10,100,1.5,12.0,0.1,marginal_uniform,0.2,0.020746020561621992,0.15984644286913813,27.25837737182534,0.01967131969564251,0.058249620675497084,0.10490393102261693,0.10501274905710974,1.269448413383971,996245,497556,4.291777598620069e-05,0.000154296875,0.1635500574518195,1.769705891609192,0.0,346.98080741230973,346.98080741230973,530,0.009765625,False,237.13423247542232,237.14724218007177,b2_h6_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h1_w2_n10_a1.5__seed0__N1024__T120000__7c1784192c0d,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,0,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.01592821511014629,0.0481935322157416,15.419924346792797,0.00787443766226778,0.051764352388511584,0.10211829809593156,0.10220190170474108,0.8375070068946328,686667,342788,4.780034435778211e-05,0.00019921875,0.23220256235369946,1.051092505455017,0.0,275.94105263157894,275.94105263157894,469,0.0166015625,False,250.8499639350921,250.86285956017673,b4_h1_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h1_w2_n10_a1.5__seed1__N1024__T120000__1da5582a030a,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,1,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.013538629144824354,0.04124360368416303,13.343726830259397,0.007623789103335315,0.05354084817744263,0.12225867349218786,0.12235162212006608,0.8005542318616451,683763,341366,4.33083814559272e-05,0.0001875,0.22852390720995502,1.116912841796875,0.0,305.88564760793463,305.88564760793463,505,0.015625,False,234.62304914277047,234.63574080634862,b4_h1_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__212cd98f898e,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,2,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.011033290307822255,0.03301960596885266,12.35797132705224,0.006554383185924194,0.04166224693293204,0.10204562421636332,0.10212244513547059,0.8181177489224873,694108,346575,3.349441902904855e-05,0.00016796875,0.2230009822822099,0.892539381980896,0.0,382.97151205259314,381.0232558139535,575,0.0087890625,False,249.78725855331868,249.80102004949003,b4_h1_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__d4a1585d67d5,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,3,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.014754858491440807,0.04280173532109442,14.528079169506428,0.007951148485886038,0.05449179450984296,0.0974587391905895,0.09753732658511842,0.8271180479670024,691781,345340,5.077871106444678e-05,0.000216796875,0.22281924413976775,1.1077473163604736,0.0,306.2429906542056,306.2429906542056,476,0.009765625,False,238.68630409333855,238.6992232473567,b4_h1_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h1_w2_n10_a1.5__seed4__N1024__T120000__3326f744c835,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,4,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.013589118021036215,0.042241145267794135,14.471230165689281,0.009105915050120207,0.05956952084881646,0.08384640165315688,0.08386198444443202,0.8275241156685706,687742,343338,4.116005137243138e-05,0.000201171875,0.2303608965360265,0.8986799716949463,0.0,340.00518806744486,340.00518806744486,527,0.01171875,False,253.1306791100651,253.14456348493695,b4_h1_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h1_w2_n10_a1.5__seed5__N1024__T120000__fad5a6a917d3,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,5,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.013899458079335425,0.04181325804578708,13.101004261809678,0.008342148362406996,0.054817052448105336,0.10311922740894343,0.10324228046891773,0.8384163291909871,696767,347874,3.823051034948253e-05,0.000162109375,0.227264504392265,1.0453869104385376,0.0,368.43851018974,368.43851018974,558,0.009765625,False,234.889229523018,234.9018122367561,b4_h1_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h1_w2_n10_a1.5__seed6__N1024__T120000__546f16d20859,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,6,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.012172034006394595,0.03833062387394781,12.849781064093694,0.006249088513892402,0.043154557059376535,0.10118332672897927,0.10119486968987862,0.8275619351199389,691305,345189,3.2810859457027146e-05,0.000169921875,0.23101341629190164,0.9983170628547668,0.0,415.1132224861441,415.1132224861441,591,0.0087890625,False,252.2853877628222,252.29903487861156,b4_h1_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h1_w2_n10_a1.5__seed7__N1024__T120000__8b5d4065993c,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,7,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.01146575037002313,0.03747855443220667,13.518046766613349,0.007620223318944245,0.050117028730905254,0.08016401318479283,0.08032978119836556,0.8359869378906749,690124,344565,4.101357432128394e-05,0.00021484375,0.22301572381342116,0.9825124740600586,0.0,355.20867208672087,355.20867208672087,533,0.009765625,False,234.7990764118731,234.81192828528583,b4_h1_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h1_w2_n10_a1.5__seed8__N1024__T120000__89a2fbaee9a7,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,8,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.017367577693180994,0.049989696697807756,14.839270610540582,0.009781741064827126,0.06283500917967509,0.06959118053839684,0.06968139042849038,0.8489103203468663,698454,348662,4.74097388880556e-05,0.000205078125,0.22220847087273038,0.9648472666740417,0.0,302.7066974595843,302.7066974595843,486,0.01171875,False,253.58047226257622,253.59454771783203,b4_h1_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h1_w2_n10_a1.5__seed9__N1024__T120000__cbd2e8acf13b,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,9,120000,1024,122880000,4.0,1.0,2.0,10,100,1.5,4.0,0.1,marginal_uniform,0.2,0.010628121274065209,0.0362454599891703,13.094135330190973,0.005436891498774626,0.036026420060821344,0.0961549330023685,0.09624355715529305,0.8685445955035079,689919,344457,3.862111581920904e-05,0.0001796875,0.2139522370466568,1.009566068649292,0.0,346.29326287978864,346.29326287978864,539,0.0146484375,False,235.83065133262426,235.84336140658706,b4_h1_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h2_w2_n10_a1.5__seed0__N1024__T120000__84762a3e229f,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,0,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.021533972261378712,0.06565008259809803,21.718497970389905,0.010881790972070163,0.07603892197654812,0.12545459502326126,0.12540944752352723,1.1115283462234424,658336,328538,5.42941602919854e-05,0.000248046875,0.2326357418916459,1.193886160850525,0.0,262.80100250626566,261.0996015936255,431,0.015625,False,253.3992462605238,253.41291498672217,b4_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h2_w2_n10_a1.5__seed1__N1024__T120000__2207f3f46201,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,1,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.019268284311955517,0.06324274793573947,18.75354875547263,0.010981081200361977,0.06319264339497217,0.08988223938998478,0.08996351662532924,1.1418935274107687,662117,330493,4.70679591020449e-05,0.0002421875,0.23703643821223924,1.1993193626403809,0.0,309.1320754716981,309.1320754716981,469,0.0087890625,False,238.67503944877535,238.68801725283265,b4_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h2_w2_n10_a1.5__seed2__N1024__T120000__d6bd720afcae,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,2,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.016232479398917667,0.057346629568365615,18.10498806864186,0.010091082033201167,0.06126915768421295,0.08356538210960701,0.08357320408565641,1.1558479037049747,659819,329416,3.398267586620669e-05,0.000189453125,0.23483046929845805,0.9761035442352295,0.0,385.50588235294117,385.50588235294117,567,0.0078125,False,253.14494026545435,253.15903846919537,b4_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h2_w2_n10_a1.5__seed3__N1024__T120000__66c68ed994d9,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,3,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.01941558118406633,0.06398624816561437,18.958954165915184,0.01135466001729399,0.07221474760041804,0.09505126940196854,0.09521970935955017,1.1340536957200575,659167,329047,4.345485850707465e-05,0.000193359375,0.23841525947276185,1.1212067604064941,0.0,319.104077906269,318.7161094224924,501,0.0107421875,False,238.7547575859353,238.76725751999766,b4_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h2_w2_n10_a1.5__seed4__N1024__T120000__53772966ddfe,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,4,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.022311213682179216,0.06789043145195668,19.86170006584718,0.01209800161628061,0.0773467755625872,0.10756888989235157,0.10765251453536877,1.1170001106386482,654863,326866,4.462667491625419e-05,0.0001953125,0.2373313247661072,0.9967649579048157,0.0,304.4645760743322,304.4645760743322,506,0.013671875,False,251.5089571690187,251.52317898441106,b4_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h2_w2_n10_a1.5__seed5__N1024__T120000__e83b93a7e4f9,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,5,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.018451793881952755,0.06250602432482444,19.07219146533943,0.010525238586739032,0.0605850338066461,0.0897210427889618,0.08996140225075148,1.1648816131799278,673537,336226,4.0183537698115096e-05,0.0002265625,0.22493051368045794,1.1509572267532349,0.0,322.24216349108787,321.8465316144874,521,0.0107421875,False,239.15766555350274,239.17023923620582,b4_h2_w2_n10_a1.5
representative__fr_estimated_adaptive__b4_h2_w2_n10_a1.5__seed6__N1024__T120000__6ac2e22d77bf,wca_representative,representative,sample,fr_estimated_adaptive,fr_estimated_adaptive,6,120000,1024,122880000,4.0,2.0,2.0,10,100,1.5,8.0,0.1,marginal_uniform,0.2,0.019382481129394783,0.06176902906649485,17.21181959108217,0.010492912649291804,0.06968205389239894,0.11290909637367354,0.11303799716296882,1.1177736886789176,659236,329058,4.325955577221139e-05,0.0002421875,0.23224937884851454,1.1933163404464722,0.0,331.4083438685209,331.4083438685209,514,0.0126953125,False,251.80059046763927,251.81485175248235,b4_h2_w2_n10_a1.5
