cell,seed,arm,j,n_future,fhat,f_ref,a,pi_star
K2,8005,abf,14,5463.0,-0.6760754595107318,0.6855115062732063,0.0007190962031104933,0.205059558005245
K2,8005,abf,15,7485.0,-0.20049499842304,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8005,abf,16,8736.0,0.41607972847225,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8005,abf,17,9192.0,0.7600364421526419,-0.3699228766684197,0.0006642914303916642,0.3680635340860496
K2,8005,abf,18,12559.0,-0.9547979980753841,-2.9743058338938515,0.0007031742244727865,0.18192953503047696
K2,8005,abf,19,20482.0,-2.9645443266381926,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8005,abf,20,25847.0,-2.089212882401795,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8005,abf,21,30313.0,-0.030482599537032428,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8005,abf,22,33364.0,2.4185571651241653,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8005,abf,23,30701.0,4.764044056917235,4.739356923226084,0.00045853047568898827,0.00390625
K2,8005,abf,24,29241.0,6.752032845523975,6.729879356794805,0.0004305103403020531,0.00390625
K2,8005,abf,25,29057.0,8.26985546651383,8.282174936728236,0.0003287051114123004,0.00390625
K2,8005,abf,26,25411.0,9.493622419294,9.536218308969232,0.0002732808012546973,0.00390625
K2,8005,abf,27,24287.0,10.699828055896095,10.762180863513906,0.00016826055744771585,0.00390625
K2,8005,abf,28,25021.0,12.194300000750253,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8005,abf,29,21455.0,14.184424761395215,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8005,abf,30,19230.0,16.839469495101575,16.82835293200227,0.0,0.00390625
K2,8005,abf,31,17392.0,20.081913124071868,20.20578082012556,0.0,0.00390625
K2,8005,p0.02,0,2321.0,-19.67930368572599,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8005,p0.02,1,3102.0,-16.33152068521005,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8005,p0.02,2,4913.0,-13.457840715467162,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8005,p0.02,3,8283.0,-11.322695192035795,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8005,p0.02,4,14712.0,-9.945938248392924,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8005,p0.02,5,22203.0,-8.890163642189314,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8005,p0.02,6,28618.0,-7.821711241561697,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8005,p0.02,7,34664.0,-6.429482376793717,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8005,p0.02,8,36677.0,-4.522280971790423,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8005,p0.02,9,40054.0,-2.1799546371020013,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8005,p0.02,10,39157.0,0.22283949131693376,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8005,p0.02,11,35090.0,2.1451013200843576,2.355230571581429,0.0005944796779032567,0.00390625
K2,8005,p0.02,12,21920.0,2.329612562872113,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8005,p0.02,13,8494.0,-0.0701555261277321,3.275144141174126,0.0006483694517539563,0.1355723728782284
K2,8005,p0.02,14,6431.0,-0.6770962949376451,0.6855115062732063,0.0007190962031104933,0.205059558005245
K2,8005,p0.02,15,8433.0,-0.20103657408658074,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8005,p0.02,16,9689.0,0.41636929990983534,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8005,p0.02,17,10205.0,0.7672412020253202,-0.3699228766684197,0.0006642914303916642,0.3680635340860496
K2,8005,p0.02,18,12686.0,-0.9210722978727209,-2.9743058338938515,0.0007031742244727865,0.18192953503047696
K2,8005,p0.02,19,20378.0,-2.961728695314886,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8005,p0.02,20,25981.0,-2.089679934700482,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8005,p0.02,21,30184.0,-0.02993996156885895,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8005,p0.02,22,32857.0,2.418521607642991,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8005,p0.02,23,30056.0,4.763335983286698,4.739356923226084,0.00045853047568898827,0.00390625
K2,8005,p0.02,24,28659.0,6.752870774718638,6.729879356794805,0.0004305103403020531,0.00390625
K2,8005,p0.02,25,28837.0,8.26911824291735,8.282174936728236,0.0003287051114123004,0.00390625
K2,8005,p0.02,26,24891.0,9.492029551992191,9.536218308969232,0.0002732808012546973,0.00390625
K2,8005,p0.02,27,23904.0,10.698848952577995,10.762180863513906,0.00016826055744771585,0.00390625
K2,8005,p0.02,28,24710.0,12.193017995831273,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8005,p0.02,29,21028.0,14.182047159804949,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8005,p0.02,30,18642.0,16.837514310978626,16.82835293200227,0.0,0.00390625
K2,8005,p0.02,31,16781.0,20.08138299879498,20.20578082012556,0.0,0.00390625
K2,8005,p0.05,0,2007.0,-19.67547086477227,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8005,p0.05,1,2999.0,-16.33476334608375,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8005,p0.05,2,4363.0,-13.449275238284827,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8005,p0.05,3,7845.0,-11.31964389998145,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8005,p0.05,4,14336.0,-9.94508425582953,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8005,p0.05,5,21561.0,-8.889420965085739,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8005,p0.05,6,27807.0,-7.820745869069109,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8005,p0.05,7,33751.0,-6.429487560832607,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8005,p0.05,8,35680.0,-4.522359721333932,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8005,p0.05,9,38459.0,-2.18026761065915,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8005,p0.05,10,37799.0,0.22229611460516793,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8005,p0.05,11,33777.0,2.1415966626851675,2.355230571581429,0.0005944796779032567,0.00390625
K2,8005,p0.05,12,21436.0,2.302938201062473,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8005,p0.05,13,9318.0,-0.10140115548442982,3.275144141174126,0.0006483694517539563,0.1355723728782284
K2,8005,p0.05,14,7308.0,-0.679361611840984,0.6855115062732063,0.0007190962031104933,0.205059558005245
K2,8005,p0.05,15,9845.0,-0.2009314883382925,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8005,p0.05,16,11298.0,0.41562808693438735,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8005,p0.05,17,11462.0,0.7680293179202708,-0.3699228766684197,0.0006642914303916642,0.3680635340860496
K2,8005,p0.05,18,13600.0,-0.906283509082671,-2.9743058338938515,0.0007031742244727865,0.18192953503047696
K2,8005,p0.05,19,20311.0,-2.951480267617701,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8005,p0.05,20,25636.0,-2.087891561121651,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8005,p0.05,21,29788.0,-0.029948025237629686,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8005,p0.05,22,32656.0,2.4193647436213985,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8005,p0.05,23,30634.0,4.763531196238106,4.739356923226084,0.00045853047568898827,0.00390625
K2,8005,p0.05,24,29212.0,6.752133696071638,6.729879356794805,0.0004305103403020531,0.00390625
K2,8005,p0.05,25,28847.0,8.26986958785374,8.282174936728236,0.0003287051114123004,0.00390625
K2,8005,p0.05,26,25205.0,9.493210164018192,9.536218308969232,0.0002732808012546973,0.00390625
K2,8005,p0.05,27,23963.0,10.70012981836954,10.762180863513906,0.00016826055744771585,0.00390625
K2,8005,p0.05,28,24985.0,12.19312643413095,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8005,p0.05,29,21378.0,14.184875653799978,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8005,p0.05,30,19509.0,16.841968082859783,16.82835293200227,0.0,0.00390625
K2,8005,p0.05,31,17785.0,20.0839324205589,20.20578082012556,0.0,0.00390625
K2,8005,p0.1,0,2157.0,-19.677481100233056,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8005,p0.1,1,3356.0,-16.33903622564473,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8005,p0.1,2,4740.0,-13.458865156400819,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8005,p0.1,3,8242.0,-11.331561095532113,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8005,p0.1,4,13831.0,-9.939887136592256,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8005,p0.1,5,20609.0,-8.885855912547612,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8005,p0.1,6,27510.0,-7.820470681582458,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8005,p0.1,7,33775.0,-6.427616335477915,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8005,p0.1,8,35837.0,-4.522348850274346,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8005,p0.1,9,38092.0,-2.1805999476262117,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8005,p0.1,10,36819.0,0.2219676800757582,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8005,p0.1,11,33300.0,2.1405549296069095,2.355230571581429,0.0005944796779032567,0.00390625
K2,8005,p0.1,12,21418.0,2.290423421431451,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8005,p0.1,13,9458.0,-0.09027716296149255,3.275144141174126,0.0006483694517539563,0.1355723728782284
K2,8005,p0.1,14,7009.0,-0.6708759384518573,0.6855115062732063,0.0007190962031104933,0.205059558005245
K2,8005,p0.1,15,8868.0,-0.19982775732861008,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8005,p0.1,16,10748.0,0.415669860730444,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8005,p0.1,17,10875.0,0.7668504371687901,-0.3699228766684197,0.0006642914303916642,0.3680635340860496
K2,8005,p0.1,18,12516.0,-0.8941766657301536,-2.9743058338938515,0.0007031742244727865,0.18192953503047696
K2,8005,p0.1,19,19228.0,-2.9545121820342115,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8005,p0.1,20,25629.0,-2.0882743128005723,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8005,p0.1,21,30071.0,-0.030199642117803325,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8005,p0.1,22,33141.0,2.4197957850215452,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8005,p0.1,23,31022.0,4.764636710540278,4.739356923226084,0.00045853047568898827,0.00390625
K2,8005,p0.1,24,29848.0,6.752562066246595,6.729879356794805,0.0004305103403020531,0.00390625
K2,8005,p0.1,25,29746.0,8.269047045267028,8.282174936728236,0.0003287051114123004,0.00390625
K2,8005,p0.1,26,26197.0,9.49339462281525,9.536218308969232,0.0002732808012546973,0.00390625
K2,8005,p0.1,27,25825.0,10.69701715178603,10.762180863513906,0.00016826055744771585,0.00390625
K2,8005,p0.1,28,25933.0,12.190910661478384,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8005,p0.1,29,21862.0,14.182863390522678,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8005,p0.1,30,19421.0,16.839706735652108,16.82835293200227,0.0,0.00390625
K2,8005,p0.1,31,17477.0,20.081766334342152,20.20578082012556,0.0,0.00390625
K2,8005,p0.2,0,2035.0,-19.677004552767976,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8005,p0.2,1,3168.0,-16.337087389733036,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8005,p0.2,2,4829.0,-13.455447049458135,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8005,p0.2,3,8650.0,-11.336292661387258,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8005,p0.2,4,15262.0,-9.956324779388053,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8005,p0.2,5,22248.0,-8.894158153383117,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8005,p0.2,6,28628.0,-7.823431884029587,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8005,p0.2,7,33664.0,-6.428394017941115,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8005,p0.2,8,36301.0,-4.520581290370411,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8005,p0.2,9,38805.0,-2.1802657363702127,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8005,p0.2,10,38557.0,0.22373984019003737,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8005,p0.2,11,35411.0,2.145084435548673,2.355230571581429,0.0005944796779032567,0.00390625
K2,8005,p0.2,12,22311.0,2.316507061883884,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8005,p0.2,13,10364.0,-0.11500356146151033,3.275144141174126,0.0006483694517539563,0.1355723728782284
K2,8005,p0.2,14,9208.0,-0.6797633262136191,0.6855115062732063,0.0007190962031104933,0.205059558005245
K2,8005,p0.2,15,9749.0,-0.20070048991474165,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8005,p0.2,16,10974.0,0.4140928417503056,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8005,p0.2,17,11097.0,0.7605187559164189,-0.3699228766684197,0.0006642914303916642,0.3680635340860496
K2,8005,p0.2,18,13597.0,-0.9062434815734072,-2.9743058338938515,0.0007031742244727865,0.18192953503047696
K2,8005,p0.2,19,19493.0,-2.946421990726524,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8005,p0.2,20,24022.0,-2.089809668312669,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8005,p0.2,21,28184.0,-0.03062536459554745,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8005,p0.2,22,30542.0,2.419770274300649,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8005,p0.2,23,29314.0,4.765331673645504,4.739356923226084,0.00045853047568898827,0.00390625
K2,8005,p0.2,24,28763.0,6.753699895372996,6.729879356794805,0.0004305103403020531,0.00390625
K2,8005,p0.2,25,28315.0,8.270886840264634,8.282174936728236,0.0003287051114123004,0.00390625
K2,8005,p0.2,26,24375.0,9.494832923144578,9.536218308969232,0.0002732808012546973,0.00390625
K2,8005,p0.2,27,23776.0,10.697236853021039,10.762180863513906,0.00016826055744771585,0.00390625
K2,8005,p0.2,28,25209.0,12.191351723445052,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8005,p0.2,29,21723.0,14.182997637533234,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8005,p0.2,30,19258.0,16.834459786974005,16.82835293200227,0.0,0.00390625
K2,8005,p0.2,31,16728.0,20.07838717521576,20.20578082012556,0.0,0.00390625
K2,8006,abf,0,1839.0,-19.6457610585983,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8006,abf,1,2004.0,-16.247566360991794,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8006,abf,2,1947.0,-13.332232274261008,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8006,abf,3,3852.0,-11.014246911575958,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8006,abf,4,9504.0,-9.459360548364273,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8006,abf,5,18017.0,-8.580673301897184,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8006,abf,6,27891.0,-7.655138615340452,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8006,abf,7,37414.0,-6.343474111484386,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8006,abf,8,42271.0,-4.487669851723321,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8006,abf,9,47558.0,-2.1836214496850728,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8006,abf,10,47421.0,0.21024924530936215,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8006,abf,11,41100.0,2.2258012155797995,2.355230571581429,0.0005944796779032567,0.00390625
K2,8006,abf,12,28853.0,2.8412417580262925,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8006,abf,13,16136.0,0.4436891209415991,3.275144141174126,0.0006483694517539563,0.14080327343119028
K2,8006,abf,14,14804.0,-0.5855830897220448,0.6855115062732063,0.0007190962031104933,0.2096790012318151
K2,8006,abf,15,14702.0,-0.17016030282101607,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8006,abf,16,14432.0,0.3715167005074972,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8006,abf,17,11374.0,0.4029980132452418,-0.3699228766684197,0.0006642914303916642,0.36831139863385254
K2,8006,abf,18,15675.0,-2.2649399848855754,-2.9743058338938515,0.0007031742244727865,0.17183132670314208
K2,8006,abf,19,22616.0,-3.3038535278759356,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8006,abf,20,25918.0,-2.1370951494136814,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8006,abf,21,25847.0,-0.0579323837150396,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8006,abf,22,26525.0,2.414100053012504,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8006,abf,23,25400.0,4.77046719390309,4.739356923226084,0.00045853047568898827,0.00390625
K2,8006,abf,24,25558.0,6.733454718156267,6.729879356794805,0.0004305103403020531,0.00390625
K2,8006,abf,25,25763.0,8.254943258867598,8.282174936728236,0.0003287051114123004,0.00390625
K2,8006,abf,26,22372.0,9.484269338193332,9.536218308969232,0.0002732808012546973,0.00390625
K2,8006,abf,27,18227.0,10.71525905905367,10.762180863513906,0.00016826055744771585,0.00390625
K2,8006,abf,28,17044.0,12.196011063320856,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8006,abf,29,15905.0,14.21768778534104,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8006,abf,30,14275.0,16.80508312078128,16.82835293200227,0.0,0.00390625
K2,8006,abf,31,12316.0,20.068180667289457,20.20578082012556,0.0,0.00390625
K2,8006,p0.02,0,1736.0,-19.64613587459692,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8006,p0.02,1,1649.0,-16.241852142524504,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8006,p0.02,2,1794.0,-13.326045196473068,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8006,p0.02,3,3956.0,-11.012886233650311,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8006,p0.02,4,9683.0,-9.460581219629915,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8006,p0.02,5,17932.0,-8.579055713566536,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8006,p0.02,6,27526.0,-7.653979966653373,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8006,p0.02,7,36983.0,-6.34277209392308,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8006,p0.02,8,41490.0,-4.486883106693231,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8006,p0.02,9,47140.0,-2.1832149502408704,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8006,p0.02,10,47033.0,0.20996036628464224,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8006,p0.02,11,40670.0,2.226285110170373,2.355230571581429,0.0005944796779032567,0.00390625
K2,8006,p0.02,12,28229.0,2.8405889049266055,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8006,p0.02,13,16037.0,0.4348043587533627,3.275144141174126,0.0006483694517539563,0.14080327343119028
K2,8006,p0.02,14,14964.0,-0.5845899648622828,0.6855115062732063,0.0007190962031104933,0.2096790012318151
K2,8006,p0.02,15,14933.0,-0.16894292859940313,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8006,p0.02,16,14718.0,0.37159128120094,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8006,p0.02,17,11770.0,0.4039378606260727,-0.3699228766684197,0.0006642914303916642,0.36831139863385254
K2,8006,p0.02,18,15802.0,-2.260666591442801,-2.9743058338938515,0.0007031742244727865,0.17183132670314208
K2,8006,p0.02,19,22699.0,-3.302418723394189,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8006,p0.02,20,25920.0,-2.137031681975796,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8006,p0.02,21,25834.0,-0.05804207344097743,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8006,p0.02,22,26740.0,2.414733651518713,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8006,p0.02,23,26074.0,4.770325375370124,4.739356923226084,0.00045853047568898827,0.00390625
K2,8006,p0.02,24,26035.0,6.733092929484947,6.729879356794805,0.0004305103403020531,0.00390625
K2,8006,p0.02,25,25977.0,8.255390174344189,8.282174936728236,0.0003287051114123004,0.00390625
K2,8006,p0.02,26,22552.0,9.484702045522145,9.536218308969232,0.0002732808012546973,0.00390625
K2,8006,p0.02,27,18498.0,10.715985387779622,10.762180863513906,0.00016826055744771585,0.00390625
K2,8006,p0.02,28,17386.0,12.196015960268378,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8006,p0.02,29,16120.0,14.21671451812961,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8006,p0.02,30,14354.0,16.805394571257608,16.82835293200227,0.0,0.00390625
K2,8006,p0.02,31,12326.0,20.067932359395154,20.20578082012556,0.0,0.00390625
K2,8006,p0.05,0,2278.0,-19.647401039721398,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8006,p0.05,1,2161.0,-16.247963137228943,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8006,p0.05,2,2182.0,-13.335641703444306,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8006,p0.05,3,4095.0,-11.01463054350744,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8006,p0.05,4,9406.0,-9.450330873794167,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8006,p0.05,5,17660.0,-8.573809234494213,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8006,p0.05,6,27213.0,-7.651858937653529,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8006,p0.05,7,36712.0,-6.342226194384376,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8006,p0.05,8,41329.0,-4.486257058857637,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8006,p0.05,9,47023.0,-2.1833497338605965,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8006,p0.05,10,46697.0,0.210381320539074,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8006,p0.05,11,40357.0,2.2267042991651333,2.355230571581429,0.0005944796779032567,0.00390625
K2,8006,p0.05,12,27920.0,2.8311655537143596,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8006,p0.05,13,16649.0,0.41398034688960245,3.275144141174126,0.0006483694517539563,0.14080327343119028
K2,8006,p0.05,14,15534.0,-0.5865269355492281,0.6855115062732063,0.0007190962031104933,0.2096790012318151
K2,8006,p0.05,15,15320.0,-0.16955799509613115,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8006,p0.05,16,15158.0,0.37089527836899716,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8006,p0.05,17,12115.0,0.40311309730687184,-0.3699228766684197,0.0006642914303916642,0.36831139863385254
K2,8006,p0.05,18,16489.0,-2.259932722744035,-2.9743058338938515,0.0007031742244727865,0.17183132670314208
K2,8006,p0.05,19,22947.0,-3.30110552101164,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8006,p0.05,20,26233.0,-2.1363639218103843,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8006,p0.05,21,25857.0,-0.05857957805414069,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8006,p0.05,22,26407.0,2.4134276232876393,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8006,p0.05,23,25165.0,4.770599757590957,4.739356923226084,0.00045853047568898827,0.00390625
K2,8006,p0.05,24,25641.0,6.733721076940386,6.729879356794805,0.0004305103403020531,0.00390625
K2,8006,p0.05,25,25874.0,8.25427508770901,8.282174936728236,0.0003287051114123004,0.00390625
K2,8006,p0.05,26,22384.0,9.484070645140191,9.536218308969232,0.0002732808012546973,0.00390625
K2,8006,p0.05,27,18217.0,10.715298275371792,10.762180863513906,0.00016826055744771585,0.00390625
K2,8006,p0.05,28,17039.0,12.19600551445712,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8006,p0.05,29,15906.0,14.217638751336757,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8006,p0.05,30,14276.0,16.805062131657593,16.82835293200227,0.0,0.00390625
K2,8006,p0.05,31,12316.0,20.068189917794655,20.20578082012556,0.0,0.00390625
K2,8006,p0.1,0,2030.0,-19.64438301267821,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8006,p0.1,1,2232.0,-16.246143900717854,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8006,p0.1,2,2225.0,-13.334495159499566,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8006,p0.1,3,3901.0,-11.013980418242449,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8006,p0.1,4,9456.0,-9.452720395670465,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8006,p0.1,5,18049.0,-8.572658260163669,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8006,p0.1,6,27139.0,-7.650183624829961,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8006,p0.1,7,36438.0,-6.342248876296859,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8006,p0.1,8,41020.0,-4.4864885569830415,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8006,p0.1,9,46542.0,-2.1832496315336787,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8006,p0.1,10,46083.0,0.20979502290646804,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8006,p0.1,11,39849.0,2.2259401203614595,2.355230571581429,0.0005944796779032567,0.00390625
K2,8006,p0.1,12,27803.0,2.821624894489309,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8006,p0.1,13,17034.0,0.4057489721532185,3.275144141174126,0.0006483694517539563,0.14080327343119028
K2,8006,p0.1,14,15863.0,-0.5847133563495527,0.6855115062732063,0.0007190962031104933,0.2096790012318151
K2,8006,p0.1,15,15613.0,-0.16939729603172562,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8006,p0.1,16,15623.0,0.37107984542112155,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8006,p0.1,17,12678.0,0.4058712966391701,-0.3699228766684197,0.0006642914303916642,0.36831139863385254
K2,8006,p0.1,18,16693.0,-2.2522518258566318,-2.9743058338938515,0.0007031742244727865,0.17183132670314208
K2,8006,p0.1,19,22974.0,-3.300200717041014,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8006,p0.1,20,26232.0,-2.136361040150282,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8006,p0.1,21,25857.0,-0.058590595664157065,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8006,p0.1,22,26409.0,2.413429357366919,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8006,p0.1,23,25165.0,4.7706026852553896,4.739356923226084,0.00045853047568898827,0.00390625
K2,8006,p0.1,24,25640.0,6.733715529062456,6.729879356794805,0.0004305103403020531,0.00390625
K2,8006,p0.1,25,25874.0,8.254263236187594,8.282174936728236,0.0003287051114123004,0.00390625
K2,8006,p0.1,26,22386.0,9.484073913688176,9.536218308969232,0.0002732808012546973,0.00390625
K2,8006,p0.1,27,18215.0,10.715307750941502,10.762180863513906,0.00016826055744771585,0.00390625
K2,8006,p0.1,28,17039.0,12.195999258721814,12.251816073352863,8.288047337878629e-05,0.00390625
