system,cell,method,seed,stage,n_replicas,n_steps,dt,t_phys,l2_f,int_l2_f,n_cross,n_roundtrips,p_a,p_b,cv_coverage,low_support_fraction,support_min_over_median,f_range,spectral_gap_matrix,n_states_visited_frac,fpt_frac,sweep,orphan,cross_per_replica,log10_cross_per_replica,cross_rate_per_time,roundtrips_per_replica,roundtrip_rate_per_time,n_relax,log10_n_relax,min_state_occupancy
wca,b1_h4_w2_n10_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.0960965197221633,49.30920721701041,1570636.0,785020.0,0.4264542456995741,0.573545754300426,1.0,0.0,0.7210241695951286,4.268068313598633,nan,1.0,0.0,physics,False,1533.82421875,3.186058643527646,6.390934244791667,766.62109375,3.1942545572916665,3135.48757034325,3.4964435708014467,0.4264542456995741
wca,b1_h6_w2_n10_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.08642483279193833,53.97435228128607,1628072.0,813734.0,0.4299806071139798,0.5700193928860202,1.0,0.0,0.7434918202162456,6.201542377471924,nan,1.0,0.0,physics,False,1589.9140625,3.2016467206962047,6.624641927083333,794.662109375,3.3110921223958334,3243.434673227476,3.511139034052655,0.4299806071139798
wca,b1_h6_w2_n10_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.0944299883366071,51.885068234061436,1632648.0,816040.0,0.4301556154360778,0.5698443845639223,1.0,0.0,0.7512558955030102,6.201542377471924,nan,1.0,0.0,physics,False,1594.3828125,3.2028649089659216,6.64326171875,796.9140625,3.3204752604166665,3252.2261586437194,3.5123142557309466,0.4301556154360778
wca,b1_h6_w2_n10_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.09924512969886726,55.052461559903904,1625674.0,812545.0,0.42663842750900266,0.5733615724909974,1.0,0.0,0.732249641492429,6.201542377471924,nan,1.0,0.0,physics,False,1587.572265625,3.2010069760711306,6.614884440104166,793.5009765625,3.3062540690104165,3245.001897838264,3.511348769409019,0.42663842750900266
wca,b1_h6_w2_n10_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.09750394871697178,53.49759919777305,1634678.0,817034.0,0.4233313838693031,0.576668616130697,1.0,0.0,0.7265382313135587,6.201542377471924,nan,1.0,0.0,physics,False,1596.365234375,3.2034042280597674,6.651521809895834,797.884765625,3.3245198567708334,3269.606458919479,3.5146282900736407,0.4233313838693031
wca,b2_h1_w2_n10_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.010397653294637816,12.642946826135141,1004243.0,501840.0,0.44081466883669435,0.5591853311633057,1.0,0.0,0.8306070374988093,1.2235095999203622,nan,1.0,0.0,physics,False,980.7060546875,2.991981469520877,4.086275227864584,490.078125,2.0419921875,1989.2852052087958,3.2989153146877275,0.44081466883669435
wca,b2_h1_w2_n10_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.012789227074392739,13.054727800240439,1016926.0,508176.0,0.44827348893523167,0.5517265110647683,1.0,0.0,0.8483015400351881,1.2235095999203622,nan,1.0,0.0,physics,False,993.091796875,2.9974264900668395,4.137882486979167,496.265625,2.0677734375,2007.670745694416,3.302908754544714,0.44827348893523167
wca,b2_h1_w2_n10_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.01364225016584844,13.587611392709999,1021712.0,510573.0,0.43819307931005724,0.5618069206899428,1.0,0.0,0.8027701676508916,1.2235095999203622,nan,1.0,0.0,physics,False,997.765625,2.999463586613111,4.157356770833333,498.6064453125,2.07752685546875,2026.4968962521186,3.306960198053793,0.43819307931005724
wca,b2_h1_w2_n10_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.013190709803829845,13.580710290894837,1017815.0,508615.0,0.4425275835431529,0.5574724164568471,1.0,0.0,0.8160564870632602,1.2235095999203622,nan,1.0,0.0,physics,False,993.9599609375,2.9978056042695673,4.141499837239583,496.6943359375,2.0695597330729165,2014.5366134119283,3.304390691776263,0.4425275835431529
wca,b2_h2_w2_n10_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.014008467370826196,15.586643024435261,1003285.0,501357.0,0.4382624156117825,0.5617375843882175,1.0,0.0,0.8284308970830468,2.193348568631336,nan,1.0,0.0,physics,False,979.7705078125,2.9915673979503756,4.082377115885417,489.6064453125,2.04002685546875,1989.8789434178425,3.2990448532951144,0.4382624156117825
wca,b2_h2_w2_n10_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.010124039168381175,14.994648447278617,997570.0,498523.0,0.44384339000252176,0.5561566099974782,1.0,0.0,0.8496659141629286,2.193348568631336,nan,1.0,0.0,physics,False,974.189453125,2.98908899565136,4.059122721354167,486.8388671875,2.028495279947917,1973.2702490089566,3.295406601028652,0.44384339000252176
wca,b2_h2_w2_n10_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.011312209862097621,15.137938341338197,992923.0,496175.0,0.4403111858634118,0.5596888141365882,1.0,0.0,0.8534485907167387,2.193348568631336,nan,1.0,0.0,physics,False,969.6513671875,2.987063270593305,4.040214029947917,484.5458984375,2.0189412434895835,1967.3393227353513,3.2940999687338284,0.4403111858634118
wca,b2_h2_w2_n10_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.01599534576474748,16.194359139850924,1000164.0,499813.0,0.44043749869275994,0.5595625013072401,1.0,0.0,0.845611458671479,2.193348568631336,nan,1.0,0.0,physics,False,976.72265625,2.990215678977741,4.069677734375,488.0986328125,2.033744303385417,1981.5652416492073,3.297227487854474,0.44043749869275994
wca,b2_h4_w2_n10_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.015733477254960108,21.956049381505665,975146.0,487297.0,0.43878552088238437,0.5612144791176156,1.0,0.0,0.867973457993863,4.1408843994140625,nan,1.0,0.0,physics,False,952.291015625,2.9792254999949104,3.967879231770833,475.8759765625,1.9828165690104167,1933.5639306128137,3.2865830862173055,0.43878552088238437
wca,b2_h4_w2_n10_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.013179050673584158,23.49940469974768,983517.0,491480.0,0.4441836929857377,0.5558163070142622,1.0,0.0,0.8699159131423468,4.1408843994140625,nan,1.0,0.0,physics,False,960.4658203125,2.982933849870889,4.00194091796875,479.9609375,1.9998372395833333,1945.1720646688284,3.289181234407534,0.4441836929857377
wca,b2_h4_w2_n10_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.01511503257487195,23.729933020172986,985579.0,492509.0,0.44264574690569236,0.5573542530943075,1.0,0.0,0.862855179874581,4.1408843994140625,nan,1.0,0.0,physics,False,962.4794921875,2.98384247506351,4.010331217447916,480.9658203125,2.0040242513020834,1950.6253940502459,3.2903964604056646,0.44264574690569236
wca,b2_h4_w2_n10_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.014938650608828154,25.044270250351403,979858.0,489647.0,0.43492740099379373,0.5650725990062063,1.0,0.0,0.8529110030746129,4.1408843994140625,nan,1.0,0.0,physics,False,956.892578125,2.981316808302593,3.987052408854167,478.1708984375,1.9923787434895834,1946.7589160095997,3.2895352010404646,0.43492740099379373
wca,b2_h4_w2_n14_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.013469035993131087,25.088965092925516,970641.0,485048.0,0.43735469899802704,0.562645301001973,1.0,0.0,0.8638822246178385,4.139737129211426,nan,1.0,0.0,physics,False,947.8916015625,2.977216602804419,3.94954833984375,473.6796875,1.9736653645833333,1926.0173124052333,3.2848856163930176,0.43735469899802704
wca,b2_h4_w2_n14_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.015089469793882825,21.76642645692378,975018.0,487227.0,0.4382684523233007,0.5617315476766993,1.0,0.0,0.8622971886557708,4.139737129211426,nan,1.0,0.0,physics,False,952.166015625,2.979168549526659,3.9673583984375,475.8076171875,1.98253173828125,1933.8093500043492,3.2866381774581392,0.4382684523233007
wca,b2_h4_w2_n14_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.015153997029642693,19.622142262024273,977913.0,488674.0,0.43992657073189106,0.560073429268109,1.0,0.0,0.8659810121890997,4.139737129211426,nan,1.0,0.0,physics,False,954.9931640625,2.9804547868152746,3.97913818359375,477.220703125,1.9884195963541667,1937.9613183855884,3.2875691451389124,0.43992657073189106
wca,b2_h4_w2_n14_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.015495458483744161,19.20759755852474,974903.0,487168.0,0.44093510149817,0.55906489850183,1.0,0.0,0.8704040133195556,4.139737129211426,nan,1.0,0.0,physics,False,952.0537109375,2.9791173767206596,3.9668904622395833,475.75,1.9822916666666666,1931.0546110565047,3.286019397931076,0.44093510149817
wca,b2_h4_w2_n7_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.017184463078521953,25.327222745990134,1079522.0,539509.0,0.4571144359469986,0.5428855640530015,1.0,0.0,0.7839694524810756,4.141632080078125,nan,1.0,0.0625,physics,False,1054.220703125,3.023343303354024,4.392586263020833,526.8642578125,2.195267740885417,2124.067504810531,3.3273727303868337,0.4571144359469986
wca,b2_h4_w2_n7_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.015780452598189547,24.315887483856766,1074254.0,536879.0,0.45444616298329166,0.5455538370167083,1.0,0.0,0.7953016762649298,4.141632080078125,nan,1.0,0.041666666666666664,physics,False,1049.076171875,3.0212208036652917,4.371150716145833,524.2958984375,2.1845662434895834,2115.7140573466686,3.325662194011881,0.45444616298329166
wca,b2_h4_w2_n7_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.022404327127178835,24.738658365485318,1091835.0,545662.0,0.4535035805907333,0.5464964194092667,1.0,0.0,0.7809988319410892,4.141632080078125,nan,1.0,0.0,physics,False,1066.2451171875,3.0282641765156884,4.44268798828125,532.873046875,2.2203043619791667,2151.0921654127574,3.3328608664706874,0.4535035805907333
wca,b2_h4_w2_n7_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.023332115374734487,22.433213145476717,1079789.0,539639.0,0.4495880607375934,0.5504119392624067,1.0,0.0,0.8014508941271788,4.141632080078125,nan,1.0,0.0625,physics,False,1054.4814453125,3.023450603092066,4.393672688802083,526.9912109375,2.1957967122395834,2130.6216277981607,3.3287101180174323,0.4495880607375934
wca,b2_h6_w2_n10_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.02497689216826862,49.147166973107716,1004715.0,502073.0,0.44592572290803756,0.5540742770919624,1.0,0.0,0.8744153157221215,6.075725078582764,nan,1.0,0.0,physics,False,981.1669921875,2.992185334650292,4.08819580078125,490.3056640625,2.0429402669270833,1985.5572802839404,3.2981010919952527,0.44592572290803756
wca,b2_h6_w2_n10_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.023859104664987273,29.37474991651721,1005435.0,502428.0,0.44061723443547973,0.5593827655645203,1.0,0.0,0.876709553957155,6.075725078582764,nan,1.0,0.0,physics,False,981.8701171875,2.9924961311427998,4.09112548828125,490.65234375,2.044384765625,1991.8355758892353,3.2994714675766605,0.44061723443547973
wca,b2_h6_w2_n10_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.02714822135779764,37.37486014430034,992394.0,495904.0,0.4415689527044991,0.5584310472955009,1.0,0.0,0.8778143481153632,6.075725078582764,nan,1.0,0.0,physics,False,969.134765625,2.9868320681857425,4.0380615234375,484.28125,2.017838541666667,1965.106497747083,3.293607038486567,0.4415689527044991
wca,b2_h6_w2_n10_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.024203711823766526,237.64834786504576,1007085.0,503267.0,0.44461702910129397,0.555382970898706,1.0,0.0,0.8865210842429362,6.075725078582764,nan,1.0,0.0,physics,False,983.4814453125,2.9932075353300727,4.09783935546875,491.4716796875,2.047798665364583,1991.3955090423387,3.299375554140285,0.44461702910129397
wca,b4_h1_w2_n10_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.0035832857429043026,13.393513810424126,668548.0,334008.0,0.4323716146937813,0.5676283853062187,1.0,0.0,0.8354988560726727,1.1020678670611233,nan,1.0,0.0,physics,False,652.87890625,2.8154973275034756,2.720328776041667,326.1796875,1.35908203125,1330.0910217022351,3.1242077541008357,0.4323716146937813
wca,b4_h1_w2_n10_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.0033106819935457012,12.455718763802818,681470.0,340456.0,0.4275078790519788,0.5724921209480212,1.0,0.0,0.8003724605337833,1.1020678670611233,nan,1.0,0.0,physics,False,665.498046875,2.823798881082732,2.7729085286458335,332.4765625,1.3853190104166666,1359.5749442364179,3.133722468917612,0.4275078790519788
wca,b4_h1_w2_n10_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.005514114354326709,11.314284732879836,680229.0,339835.0,0.4324874071941938,0.5675125928058062,1.0,0.0,0.8203231248281448,1.1020678670611233,nan,1.0,0.0,physics,False,664.2861328125,2.8230084711301373,2.76785888671875,331.8701171875,1.3827921549479167,1353.2443469234279,3.1316970313701242,0.4324874071941938
wca,b4_h1_w2_n10_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.006519938424517411,13.989699836925555,684328.0,341895.0,0.434883229651454,0.5651167703485461,1.0,0.0,0.8300463418191296,1.1020678670611233,nan,1.0,0.0,physics,False,668.2890625,2.8256137278352518,2.784537760416667,333.8818359375,1.39117431640625,1359.6386503972485,3.1337428033993824,0.434883229651454
wca,b4_h2_w2_n10_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.007281067449630401,22.384105909090476,638812.0,319135.0,0.4251675475391997,0.5748324524608003,1.0,0.0,0.8488133131458446,2.0756096839904785,nan,1.0,0.0,physics,False,623.83984375,2.795768715121881,2.5993326822916667,311.6552734375,1.2985636393229167,1276.2675493791135,3.106281878507286,0.4251675475391997
wca,b4_h2_w2_n10_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.00814523905546171,17.332063785275974,650445.0,324952.0,0.4266944277304313,0.5733055722695687,1.0,0.0,0.8326689940095955,2.0756096839904785,nan,1.0,0.0,physics,False,635.2001953125,2.8035937980991155,2.64666748046875,317.3359375,1.3222330729166667,1298.3072819562994,3.1137118724559514,0.4266944277304313
wca,b4_h2_w2_n10_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.008321574639507289,16.761712267131685,659187.0,329321.0,0.4335096122983012,0.5664903877016988,1.0,0.0,0.851261055095634,2.0756096839904785,nan,1.0,0.0,physics,False,643.7373046875,2.8093827993428224,2.68223876953125,321.6025390625,1.3400105794270833,1310.6520313038795,3.117818636161373,0.4335096122983012
wca,b4_h2_w2_n10_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.010185194141382225,17.12004177843889,655349.0,327383.0,0.4304878729774857,0.5695121270225143,1.0,0.0,0.8377245995662272,2.0756096839904785,nan,1.0,0.0,physics,False,639.9892578125,2.8068507513412095,2.6666219075520834,319.7099609375,1.3321248372395833,1305.2051863059048,3.116011403800457,0.4304878729774857
wca,b4_h4_w2_n10_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.016102021019904315,46.36284421464285,590778.0,295105.0,0.42450341056421703,0.5754965894357831,1.0,0.0,0.8117303384786613,4.023045539855957,nan,1.0,0.0,physics,False,576.931640625,2.7618764718892566,2.4038818359375,288.1884765625,1.2007853190104167,1180.783902677741,3.0725380700692333,0.42450341056421703
wca,b4_h4_w2_n10_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.014772735743456111,41.70755857766363,596772.0,298111.0,0.43026640681545336,0.5697335931845466,1.0,0.0,0.8131735378346995,4.023045539855957,nan,1.0,0.0,physics,False,582.78515625,2.7662530481020253,2.428271484375,291.1240234375,1.2130167643229166,1188.6916683429592,3.0754344201420993,0.43026640681545336
wca,b4_h4_w2_n10_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.015167095969554685,39.181021572292764,594590.0,297008.0,0.4286928847532027,0.5713071152467972,1.0,0.0,0.8188454379364571,4.023045539855957,nan,1.0,0.0,physics,False,580.654296875,2.7646649407198582,2.4193929036458335,290.046875,1.2085286458333333,1185.418607947208,3.074237949606146,0.4286928847532027
wca,b4_h4_w2_n10_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.018256932147763964,44.28533765709315,605035.0,302229.0,0.43070770606476366,0.5692922939352364,1.0,0.0,0.815229904687178,4.023045539855957,nan,1.0,0.0,physics,False,590.8544921875,2.77221494826438,2.4618937174479165,295.1455078125,1.22977294921875,1204.8489371431544,3.081292904923236,0.43070770606476366
wca,b4_h6_w2_n10_a1.5,abf,0,production,1024.0,120000.0,0.002,240.0,0.024787378628293763,65.99758635626651,574768.0,287102.0,0.4305537814754739,0.5694462185245261,1.0,0.0,0.7946913498992075,5.974033355712891,nan,1.0,0.0,physics,False,561.296875,2.7499656698974038,2.338736979166667,280.373046875,1.1682210286458334,1144.6758160158956,3.0590617457003826,0.4305537814754739
wca,b4_h6_w2_n10_a1.5,abf,1,production,1024.0,120000.0,0.002,240.0,0.025142123109225062,56.559483333118926,584570.0,292000.0,0.44150163719341384,0.5584983628065862,1.0,0.0,0.8089577851042802,5.974033355712891,nan,1.0,0.0,physics,False,570.869140625,2.7572966616491836,2.3786214192708335,285.15625,1.1881510416666667,1157.583555607051,3.0639273600340906,0.44150163719341384
wca,b4_h6_w2_n10_a1.5,abf,2,production,1024.0,120000.0,0.002,240.0,0.025009587523786306,51.55214264330405,581950.0,290694.0,0.4372584932237679,0.562741506776232,1.0,0.0,0.806112310887591,5.974033355712891,nan,1.0,0.0,physics,False,568.310546875,2.7553492294942905,2.3679606119791665,283.880859375,1.1828369140625,1154.8046321171064,3.0628844306554273,0.4372584932237679
wca,b4_h6_w2_n10_a1.5,abf,3,production,1024.0,120000.0,0.002,240.0,0.02286689172283178,67.96754557920022,585006.0,292216.0,0.43260471287361146,0.5673952871263885,1.0,0.0,0.7934631331884548,5.974033355712891,nan,1.0,0.0,physics,False,571.294921875,2.7576198923150805,2.3803955078125,285.3671875,1.1890299479166666,1163.733127811134,3.0662264280263805,0.43260471287361146
wca,b1_h1_w2_n10_a1.5,fr,0,production,1024.0,120000.0,0.002,240.0,0.05289201384136477,33.80621995586044,1580262.0,788976.0,0.4477865967829946,0.5522134032170054,1.0,0.0,0.7542080898173594,1.5351479717064649,nan,1.0,0.0,physics,False,1543.224609375,3.1887104692624537,6.4301025390625,770.484375,3.2103515625,3120.4778988713333,3.4943602643250675,0.4477865967829946
wca,b1_h1_w2_n10_a1.5,fr,1,production,1024.0,120000.0,0.002,240.0,0.04779900220178397,29.096463229664035,1583096.0,790380.0,0.44652376330034205,0.553476236699658,1.0,0.0,0.7481109540740086,1.5351479717064649,nan,1.0,0.0,physics,False,1545.9921875,3.1894881204645857,6.441634114583334,771.85546875,3.216064453125,3127.762321373395,3.4953725729139826,0.44652376330034205
wca,b1_h1_w2_n10_a1.5,fr,2,production,1024.0,120000.0,0.002,240.0,0.04569099929721833,28.52143713792963,1574222.0,785932.0,0.45024108577616,0.5497589142238399,1.0,0.0,0.7645823256641213,1.5351479717064649,nan,1.0,0.0,physics,False,1537.326171875,3.1870484288508862,6.405525716145833,767.51171875,3.1979654947916667,3105.4076746228016,3.492258450497757,0.45024108577616
wca,b1_h1_w2_n10_a1.5,fr,3,production,1024.0,120000.0,0.002,240.0,0.05714682694738294,32.349798844214234,1578486.0,788072.0,0.4472705597381452,0.5527294402618548,1.0,0.0,0.7511121321723202,1.5351479717064649,nan,1.0,0.0,physics,False,1541.490234375,3.1882224231620215,6.4228759765625,769.6015625,3.206673177083333,3117.653689583298,3.493967151270994,0.4472705597381452
wca,b1_h2_w2_n10_a1.5,fr,0,production,1024.0,120000.0,0.002,240.0,0.047808814222644914,33.16482678305013,1585075.0,791400.0,0.4455788218003087,0.5544211781996912,1.0,0.0,0.7503627542779785,2.348273277282715,nan,1.0,0.0,physics,False,1547.9248046875,3.1900303346720755,6.449686686197917,772.8515625,3.22021484375,3132.9647732825115,3.4960941105579058,0.4455788218003087
wca,b1_h2_w2_n10_a1.5,fr,1,production,1024.0,120000.0,0.002,240.0,0.051544275873793975,33.769942199297375,1589177.0,793463.0,0.44788466413939054,0.5521153358606095,1.0,0.0,0.7564565937885569,2.348273277282715,nan,1.0,0.0,physics,False,1551.9306640625,3.1911520655886516,6.466377766927083,774.8662109375,3.2286092122395833,3137.9521435371707,3.4967846944970593,0.44788466413939054
wca,b1_h2_w2_n10_a1.5,fr,2,production,1024.0,120000.0,0.002,240.0,0.047071236088554014,33.05279320539567,1582540.0,790127.0,0.44699156203943946,0.5530084379605605,1.0,0.0,0.7570814838954834,2.348273277282715,nan,1.0,0.0,physics,False,1545.44921875,3.189335663505863,6.439371744791667,771.6083984375,3.215034993489583,3126.033737460531,3.495132566856589,0.44699156203943946
wca,b1_h2_w2_n10_a1.5,fr,3,production,1024.0,120000.0,0.002,240.0,0.04557820524386227,31.779134972759273,1577133.0,787389.0,0.4459527598277163,0.5540472401722837,1.0,0.0,0.7655749415406017,2.348273277282715,nan,1.0,0.0,physics,False,1540.1689453125,3.187850249357769,6.41737060546875,768.9345703125,3.20389404296875,3116.7553589313757,3.493842034382503,0.4459527598277163
wca,b1_h4_w2_n10_a1.5,fr,0,production,1024.0,120000.0,0.002,240.0,0.05500497282270036,39.07192955644269,1587341.0,792545.0,0.44226373028337057,0.5577362697166294,1.0,0.0,0.7574957119561581,4.268068313598633,nan,1.0,0.0,physics,False,1550.1376953125,3.1906503520754175,6.458907063802084,773.9697265625,3.2248738606770835,3142.1728320871052,3.4973682620096396,0.44226373028337057
wca,b1_h4_w2_n10_a1.5,fr,1,production,1024.0,120000.0,0.002,240.0,0.049718826757889044,36.42422835868418,1586597.0,792209.0,0.44255816791397545,0.5574418320860246,1.0,0.0,0.7620184925575622,4.268068313598633,nan,1.0,0.0,physics,False,1549.4111328125,3.1904468781933244,6.455879720052083,773.6416015625,3.2235066731770834,3140.2683319000807,3.4971050360757037,0.44255816791397545
wca,b1_h4_w2_n10_a1.5,fr,2,production,1024.0,120000.0,0.002,240.0,0.03523170257448647,33.40733642964014,1579214.0,788517.0,0.44371976869349894,0.5562802313065011,1.0,0.0,0.77202742285176,4.268068313598633,nan,1.0,0.0,physics,False,1542.201171875,3.188422544430186,6.425838216145833,770.0361328125,3.20848388671875,3123.9827609245385,3.494847625886175,0.44371976869349894
wca,b1_h4_w2_n10_a1.5,fr,3,production,1024.0,120000.0,0.002,240.0,0.04330934607346359,37.973916686490796,1581442.0,789641.0,0.4433101711199261,0.5566898288800739,1.0,0.0,0.765556942818073,4.268068313598633,nan,1.0,0.0,physics,False,1544.376953125,3.1890344311358296,6.434903971354166,771.1337890625,3.213057454427083,3128.976735706572,3.4955411095618447,0.4433101711199261
wca,b1_h6_w2_n10_a1.5,fr,0,production,1024.0,120000.0,0.002,240.0,0.06083638549505471,45.69023050276408,1637904.0,817984.0,0.43744591191850535,0.5625540880814945,1.0,0.0,0.7664128697948959,6.201542377471924,nan,1.0,0.0,physics,False,1599.515625,3.204259918291558,6.6646484375,798.8125,3.328385416666667,3249.8988479263007,3.512003456585984,0.43744591191850535
wca,b1_h6_w2_n10_a1.5,fr,1,production,1024.0,120000.0,0.002,240.0,0.05109546516017474,43.328032236519356,1632506.0,815268.0,0.4367483618785482,0.5632516381214518,1.0,0.0,0.7640113947492146,6.201542377471924,nan,1.0,0.0,physics,False,1594.244140625,3.2028271581219463,6.642683919270834,796.16015625,3.317333984375,3240.343758074194,3.5107250922225584,0.4367483618785482
wca,b1_h6_w2_n10_a1.5,fr,2,production,1024.0,120000.0,0.002,240.0,0.049839330287840794,46.18190995122758,1638762.0,818391.0,0.4375883168014141,0.5624116831985858,1.0,0.0,0.759888699915617,6.201542377471924,nan,1.0,0.0,physics,False,1600.353515625,3.2044872175765695,6.6681396484375,799.2099609375,3.33004150390625,3251.366153713076,3.512199432858553,0.4375883168014141
wca,b1_h6_w2_n10_a1.5,fr,3,production,1024.0,120000.0,0.002,240.0,0.0509308873776871,45.959917683393,1636202.0,817111.0,0.43871087095387645,0.5612891290461235,1.0,0.0,0.7754645759409248,6.201542377471924,nan,1.0,0.0,physics,False,1597.853515625,3.203808676210326,6.657722981770833,797.9599609375,3.3248331705729166,3244.456381410523,3.5112757766346006,0.43871087095387645
wca,b2_h1_w2_n10_a1.5,fr,0,production,1024.0,120000.0,0.002,240.0,0.011811782305114692,11.578009249251524,1025456.0,511938.0,0.4586419682464868,0.5413580317535132,1.0,0.0,0.8682981135764911,1.2235095999203622,nan,1.0,0.0,physics,False,1001.421875,3.001050535328605,4.172591145833334,499.939453125,2.0830810546875,2016.6415046195016,3.304844003131576,0.4586419682464868
wca,b2_h1_w2_n10_a1.5,fr,1,production,1024.0,120000.0,0.002,240.0,0.013798396635764952,11.09373563316049,1044091.0,521305.0,0.4639890437370798,0.5360109562629202,1.0,0.0,0.8641031984599654,1.2235095999203622,nan,1.0,0.0,physics,False,1019.6201171875,3.0088641243503353,4.248417154947917,509.0869140625,2.1211954752604165,2049.8732464465133,3.3119388197686934,0.4639890437370798
wca,b2_h1_w2_n10_a1.5,fr,2,production,1024.0,120000.0,0.002,240.0,0.012585525633367137,12.095916619561747,1040830.0,519628.0,0.46188585876473776,0.5381141412352622,1.0,0.0,0.8539825178918351,1.2235095999203622,nan,1.0,0.0,physics,False,1016.435546875,3.0075069068180187,4.235148111979167,507.44921875,2.114371744791667,2044.7526423100342,3.3108531207866294,0.46188585876473776
wca,b2_h1_w2_n10_a1.5,fr,3,production,1024.0,120000.0,0.002,240.0,0.013872185482713822,11.638341840894533,1035966.0,517173.0,0.45956430839705137,0.5404356916029487,1.0,0.0,0.852499620689205,1.2235095999203622,nan,1.0,0.0,physics,False,1011.685546875,3.0054746117398183,4.2153564453125,505.0517578125,2.10438232421875,2036.691423530424,3.309138417548445,0.45956430839705137
wca,b2_h2_w2_n10_a1.5,fr,0,production,1024.0,120000.0,0.002,240.0,0.014857499218630641,14.552566091038418,1022460.0,510460.0,0.46149911654572523,0.5385008834542747,1.0,0.0,0.8820959472015986,2.193348568631336,nan,1.0,0.0,physics,False,998.49609375,2.999781101139343,4.160400390625,498.49609375,2.0770670572916665,2008.9035231253993,3.303175211460362,0.46149911654572523
wca,b2_h2_w2_n10_a1.5,fr,1,production,1024.0,120000.0,0.002,240.0,0.01699208277993218,15.443848735136399,1010699.0,504548.0,0.45901758816178845,0.5409824118382115,1.0,0.0,0.8881215431601349,2.193348568631336,nan,1.0,0.0,physics,False,987.0107421875,2.994761666497945,4.112544759114583,492.72265625,2.0530110677083333,1987.3731186935165,3.2984978831724603,0.45901758816178845
wca,b2_h2_w2_n10_a1.5,fr,2,production,1024.0,120000.0,0.002,240.0,0.015151061233329004,15.126488314722433,1018238.0,508298.0,0.45890939371706213,0.5410906062829379,1.0,0.0,0.8778966422726696,2.193348568631336,nan,1.0,0.0,physics,False,994.373046875,2.9979858765607665,4.143221028645834,496.384765625,2.0682698567708333,2002.2689208758145,3.3017392533440115,0.45890939371706213
wca,b2_h2_w2_n10_a1.5,fr,3,production,1024.0,120000.0,0.002,240.0,0.019852132279241267,16.72877462937824,1017999.0,508154.0,0.45102667309146055,0.5489733269085395,1.0,0.0,0.8554477983173341,2.193348568631336,nan,1.0,0.0,physics,False,994.1396484375,2.997884029781096,4.14224853515625,496.244140625,2.0676839192708334,2007.5387138686988,3.3028802070199,0.45102667309146055
wca,b2_h4_w2_n10_a1.5,fr,0,production,1024.0,120000.0,0.002,240.0,0.025348197225021966,28.36724498266391,982954.0,490600.0,0.45501524645164687,0.5449847535483531,1.0,0.0,0.8991810308144521,4.1408843994140625,nan,1.0,0.0,physics,False,959.916015625,2.9826854318470053,3.999650065104167,479.1015625,1.9962565104166667,1935.4989511370488,3.2870172660959125,0.45501524645164687
