system,cell,sweep,label,y_help,gain_pct,gain_pct_median,gain_lo,gain_hi,gain_int_pct,win_rate,gain_pct_best_of_n,n_fr_configs,n_gain_pairs,n_abf_seeds,n_fr_seeds,pairing,n_replicas,n_steps,t_phys,orphan,cross_per_replica,log10_cross_per_replica,cross_rate_per_time,roundtrips_per_replica,roundtrip_rate_per_time,n_relax,log10_n_relax,min_state_occupancy,p_a,cv_coverage,low_support_fraction,support_min_over_median,spectral_gap_matrix,n_states_visited_frac,fpt_frac,abf_final_l2_f,abf_norm_l2_f,f_range
edb_slow,phi0.9_muy0.03,physics,help,1,24.10408244431465,22.85402723191491,18.461401949723363,30.11054640085015,27.10164236942908,1.0,,,20,20,20,matched_seed,512.0,80000.0,40.0,True,172.8369140625,2.2401419766248125,4.3209228515625,nan,nan,426.7679406418489,2.631205831129286,0.2882472725137686,0.2882472725137686,1.0,0.0,0.4219439302829918,nan,1.0,nan,0.7791568769268598,0.3904949840480963,1.9953057241598087
edb_slow,phi0.9_muy0.1,physics,help,1,11.63476615629639,15.143009040817708,4.365809949189453,18.268312743753885,25.978537271886836,0.85,,,20,20,20,matched_seed,512.0,80000.0,40.0,True,225.306640625,2.3546842546134625,5.632666015625,nan,nan,642.9525024152522,2.8088188061437744,0.22729377272872134,0.22729377272872134,1.0,0.2265625,0.10805549456214415,nan,1.0,nan,0.3017419773771005,0.15122593681936097,1.9953057241598087
edb_slow,phi0.9_muy1,physics,help,1,7.593416871389219,4.967521396514255,2.379407595424927,12.990700906457102,25.260628682106024,0.75,,,20,20,20,matched_seed,512.0,80000.0,40.0,True,226.75390625,2.357465829760004,5.66884765625,nan,nan,462.2048557431838,2.6657676341371612,0.4611779152057447,0.4611779152057447,1.0,0.0,0.6922674418743073,nan,1.0,nan,0.030319875009922302,0.015195603682583287,1.9953057241598087
toy2d,toy2d_base,physics,neutral,0,2.6214841395632265,3.844459965783297,-5.105759560843509,8.263200262674347,2.906129546284332,0.8,12.527131428283893,36,5,5,180,matched_seed_median_over_36_fr_configs,1000.0,100000.0,200.0,False,486.431,2.687913146311182,2.432155,nan,nan,997.8603538124696,2.9995047757055637,0.43047266041122473,0.43047266041122473,nan,nan,nan,nan,1.0,nan,0.013688331632008,0.0012555655939628092,10.902123869773273
wca,b1_h1_w2_n10_a1.5,physics,help,1,49.23847161948853,49.86585996225365,43.86228579219529,54.61465744678176,26.001157816273665,1.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,1519.01416015625,3.181847579723203,6.329225667317708,759.2158203125,3.163399251302083,3095.1045048568685,3.4908154779448566,0.4313973850209787,0.4313973850209787,1.0,0.0,0.7294962178509421,nan,1.0,0.0,0.10058660895784502,0.06552241921411218,1.5351479717064649
wca,b1_h2_w2_n10_a1.5,physics,help,1,48.37635685055227,47.960380859067826,47.605734799240565,49.442448226159044,17.631388491454743,1.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,1522.392578125,3.18281169731351,6.343302408854167,760.90087890625,3.1704203287760415,3102.222753850968,3.4918127885327284,0.4316088186810524,0.4316088186810524,1.0,0.0,0.727539887716607,nan,1.0,0.0,0.09181023541365235,0.039096912740875636,2.348273277282715
wca,b1_h4_w2_n10_a1.5,physics,help,1,51.226908925008296,51.27007532460806,43.04325936232868,59.36739208808815,26.79742167194756,1.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,1527.62109375,3.18429934535692,6.365087890625,763.52294921875,3.1813456217447915,3115.9331148940937,3.4937269193768965,0.4296347216061935,0.4296347216061935,1.0,0.0,0.7338437163545817,nan,1.0,0.0,0.09543206643553212,0.02235954521427712,4.268068313598633
wca,b1_h6_w2_n10_a1.5,physics,help,1,43.26131985909512,46.82797246539407,34.14713849596482,48.80884861592645,15.510802298142186,1.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,1592.1484375,3.202255814831063,6.633951822916666,795.7880859375,3.31578369140625,3248.6140282409915,3.511831512569983,0.42830951731149125,0.42830951731149125,1.0,0.0,0.7378707308543373,nan,1.0,0.0,0.09596696852678943,0.015474693662564414,6.201542377471924
wca,b2_h1_w2_n10_a1.5,physics,neutral,0,-4.727900676009312,-6.528554483313325,-11.491930057094745,3.836782512380133,12.18131114192433,0.25,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,993.52587890625,2.9976160471682034,4.139691162109375,496.47998046875,2.0686665852864583,2011.1036795531722,3.303649723160489,0.44167112618992366,0.44167112618992366,1.0,0.0,0.8233317622810348,nan,1.0,0.0,0.012989968439111292,0.010616973042105108,1.2235095999203622
wca,b2_h2_w2_n10_a1.5,physics,harm,0,-32.98680311948091,-29.023698872988483,-56.907207812820076,-13.029502672634173,0.10356730443240147,0.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,975.4560546875,2.989652337314551,4.064400227864583,487.46875,2.031119791666667,1977.417745329082,3.296317044441563,0.44037434227808586,0.44037434227808586,1.0,0.0,0.8476386864172039,nan,1.0,0.0,0.01266033861646191,0.005772150764145091,2.193348568631336
wca,b2_h4_w2_n10_a1.5,physics,harm,0,-62.33535818223092,-61.49238621813576,-79.74566127377422,-45.76802705478276,-11.234196689584916,0.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,958.67919921875,2.982125329086741,3.9944966634114585,479.06591796875,1.9961079915364583,1945.965490339214,3.2893582177239993,0.44071563389403834,0.44071563389403834,1.0,0.0,0.865414318934222,nan,1.0,0.0,0.015026841591850052,0.003628896666126772,4.1408843994140625
wca,b2_h4_w2_n14_a1.5,physics,harm,0,-74.47591132907559,-84.1214036328356,-91.70954998188753,-48.95388707981914,-14.725260672337287,0.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,952.10986328125,2.9791429631236594,3.967124430338542,475.77880859375,1.9824117024739583,1932.431980530427,3.2863287876946075,0.4390975115275959,0.4390975115275959,1.0,0.0,0.8649316184034691,nan,1.0,0.0,0.01512173341176276,0.0036528245489450394,4.139737129211426
wca,b2_h4_w2_n7_a1.5,physics,neutral,0,15.774480813754007,24.375576320067353,-4.025156230880642,29.06029008500854,8.515176402233074,0.75,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,1054.35107421875,3.023396953223045,4.393129475911458,526.927734375,2.1955322265625004,2127.344566304346,3.328041424202133,0.45397487178701246,0.45397487178701246,1.0,0.0,0.7896355643730026,nan,1.0,0.05208333333333333,0.019794395102850394,0.004779370721524111,4.141632080078125
wca,b2_h6_w2_n10_a1.5,physics,help,1,20.89293054250276,20.425444177378964,16.143286876607192,26.110060573522134,-27.55359085648397,1.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,981.5185546875,2.9923407328965457,4.08966064453125,490.47900390625,2.043662516276042,1988.4763946631397,3.298738323067769,0.44309299090289656,0.44309299090289656,1.0,0.0,0.8772619510362591,nan,1.0,0.0,0.024590301996017572,0.0040473032729376815,6.075725078582764
wca,b4_h1_w2_n10_a1.5,physics,harm,0,-466.25351983927436,-488.78057434744767,-593.6879133124758,-338.8191263660729,-28.75694063965175,0.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,664.89208984375,2.8234036761064347,2.7703837076822917,332.17333984375,1.3840555826822918,1356.4096455799229,3.132709750143868,0.43242951094398757,0.43242951094398757,1.0,0.0,0.8251847333236373,nan,1.0,0.0,0.004548700048615506,0.004127422806315452,1.1020678670611233
wca,b4_h2_w2_n10_a1.5,physics,harm,0,-239.08500909575793,-229.76750121730845,-288.5715519084534,-198.915974161512,-19.988938109022634,0.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,637.5947265625,2.8052222747201627,2.6566446940104167,318.52294921875,1.327178955078125,1301.7562341311022,3.114861638128204,0.4285911503539585,0.4285911503539585,1.0,0.0,0.8432689563560359,nan,1.0,0.0,0.0082334068474845,0.003966741392175095,2.0756096839904785
wca,b4_h4_w2_n10_a1.5,physics,harm,0,-148.93891901750578,-156.01262135634073,-167.7242904351051,-123.07984526107147,-11.679747301539692,0.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,581.7197265625,2.765458994410942,2.4238321940104166,290.58544921875,1.210772705078125,1187.0551381450837,3.0748361848741226,0.42947964578432807,0.42947964578432807,1.0,0.0,0.8142017212609387,nan,1.0,0.0,0.0156345584947295,0.00388624944456614,4.023045539855957
wca,b4_h6_w2_n10_a1.5,physics,harm,0,-67.0525854969549,-69.10378187321972,-75.26576897884799,-56.78820563879704,-5.724264359997662,0.0,,,4,4,4,matched_seed,1024.0,120000.0,240.0,False,569.58984375,2.7563229455717373,2.373291015625,284.5185546875,1.1854939778645832,1156.1940938620787,3.0634058953447587,0.4349316030486897,0.4349316030486897,1.0,0.0,0.8004018303933993,nan,1.0,0.0,0.024898483076040034,0.004167784408540327,5.974033355712891
