cell_id,system,stage,cell_label,abf_n_seeds,abf_mean_final_l2_F,equiv_margin_abs,estimated_n,uniform_n,oracle_n,estimated_final_l2_F_median,uniform_final_l2_F_median,oracle_final_l2_F_median,estimated_int_l2_F_median,uniform_int_l2_F_median,oracle_int_l2_F_median,estimated_final_l2_Fp_median,uniform_final_l2_Fp_median,oracle_final_l2_Fp_median,estimated_ancestor_ess_median,uniform_ancestor_ess_median,oracle_ancestor_ess_median,estimated_event_fraction_median,uniform_event_fraction_median,oracle_event_fraction_median,estimated_winrate_vs_abf,uniform_winrate_vs_abf,oracle_winrate_vs_abf,est_minus_uni_mean_diff,est_minus_uni_ci_lo,est_minus_uni_ci_hi,est_minus_uni_verdict,orc_minus_uni_mean_diff,orc_minus_uni_ci_lo,orc_minus_uni_ci_hi,orc_minus_uni_verdict,orc_minus_est_mean_diff,orc_minus_est_ci_lo,orc_minus_est_ci_hi,orc_minus_est_verdict,verdict_triple,classification,classification_note,oracle_direction_vs_estimated,oracle_effect_pct_of_abf
wcarep|b1_h4_w2_n10_a1.5,wca_representative,representative,b1_h4_w2_n10_a1.5,10,0.09119929202919144,0.004559964601459572,10,10,10,0.04842110474014915,0.045810075301141145,0.0535707726114772,38.23048053112474,38.162062442833545,39.60370485400726,0.2724741149015141,0.2713041400511007,0.27542121550504217,180.30954123664216,198.49824206147065,215.40057204330682,9.601570702714864e-05,9.459976219939001e-05,8.322337789360532e-05,1.0,1.0,1.0,-0.0003581157612470895,-0.0046697555462209325,0.004059800495462542,UNDERPOWERED,0.00597168337973087,0.0029700463509929453,0.009187622003332757,UNDERPOWERED,0.00632979914097796,0.0026179709027920836,0.010378101085209607,UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,6.940623112460009
wcarep|b2_h4_w2_n10_a1.5,wca_representative,representative,b2_h4_w2_n10_a1.5,10,0.014809212620437402,0.0007404606310218701,10,10,10,0.0213756692832288,0.0236312412079348,0.010997374095114351,24.673039079770795,25.521774811724413,22.939154134738953,0.09714842049027794,0.101949660606978,0.08629068825172365,224.02238661009648,224.3920640241501,223.3874646357262,7.406856219689017e-05,7.441034198290086e-05,8.49078639818009e-05,0.0,0.0,1.0,-0.0023200364514542006,-0.00487443210431025,2.690814775728996e-05,UNDERPOWERED,-0.01384110955211997,-0.016944251353222643,-0.011350473409787433,DIFFERENT,-0.011521073100665769,-0.013400358138774951,-0.00967766324397182,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-77.79666209104292
wcarep|b2_h6_w2_n10_a1.5,wca_representative,representative,b2_h6_w2_n10_a1.5,10,0.02635592925932336,0.0013177964629661682,10,10,10,0.0183574017838679,0.01983414467713145,0.0166311900890442,40.362009122544634,37.96123031955151,36.35056343460556,0.1514401234356922,0.15432940335865805,0.1498257789810084,271.08699975262454,267.35774877604234,278.2548918275321,5.9249967189140546e-05,5.7980499412529374e-05,6.361986588170591e-05,1.0,1.0,1.0,-0.0007010657459317306,-0.002322952075030396,0.000991720559510084,UNDERPOWERED,-0.00336676630568744,-0.004271213581053321,-0.002549234832566447,DIFFERENT,-0.0026657005597557097,-0.003951674905506577,-0.001422682465862827,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-10.114234764887765
wcarep|b4_h1_w2_n10_a1.5,wca_representative,representative,b4_h1_w2_n10_a1.5,10,0.00541047024690319,0.0002705235123451595,10,10,10,0.02418474434517705,0.0237964983752355,0.00934484739105335,15.863753132161856,16.01407150044266,12.904695910921475,0.06889005531548059,0.06658077865964496,0.03458145868741025,213.95144738923722,212.74558803771407,254.73027849647684,7.1480800959952e-05,7.089489275536223e-05,7.255496600169992e-05,0.0,0.0,0.1,0.00043276544704303025,-0.0017688167900884733,0.0022155220518641043,UNDERPOWERED,-0.01520072143628928,-0.017265512012324537,-0.013090805306897954,DIFFERENT,-0.01563348688333231,-0.01755679619214606,-0.013872856029802885,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-288.9487635992546
wcarep|b4_h2_w2_n10_a1.5,wca_representative,representative,b4_h2_w2_n10_a1.5,10,0.008746534459912022,0.00043732672299560114,10,10,10,0.0300439353381804,0.02918643903551255,0.0116393798677516,21.25572205596611,21.73212349082518,17.82246977588925,0.08706510600850656,0.0854870969590773,0.046611781631013996,212.44695101337902,203.5304347170869,222.8670965764781,7.411738788060598e-05,7.309204852257387e-05,7.892671772661368e-05,0.0,0.0,0.0,0.0007890551287887404,-0.001247873297171957,0.0027120423007536095,UNDERPOWERED,-0.01739467638083399,-0.019192193317705837,-0.01537543799757797,DIFFERENT,-0.018183731509622728,-0.01895415918536083,-0.01746516360735726,DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-207.8964142079837
alk|b1|butane_b1_s2.3_full_dispersed,alkanes_torsion,production/b1,butane_b1_s2.3_full_dispersed,16,0.27074805607351504,0.013537402803675753,16,16,16,0.27068783836144444,0.27069386111650884,0.27047670080265734,7.461929790827904,7.461539346534789,7.466261582981527,0.28419824243973,0.28421924264421666,0.28361954230373876,351.9256322624743,352.7655502392344,363.1921182266009,6.249166777762965e-06,6.075578811713994e-06,3.818935253077368e-06,0.5625,0.5625,0.6875,2.7905665509350697e-05,-4.956133924300232e-05,9.637505937560216e-05,EQUIVALENT,-0.00021177806483245118,-0.0007476870754124564,0.0003560384607256244,EQUIVALENT,-0.00023968373034180188,-0.0007750384625214561,0.0003250608397472076,EQUIVALENT,EQUIVALENT/EQUIVALENT/EQUIVALENT,A,all_equivalent,oracle_BETTER,-0.0885264824493224
alk|b1|butane_b1_s2.3_full_trans,alkanes_torsion,production/b1,butane_b1_s2.3_full_trans,16,0.2733315116201579,0.013666575581007895,16,16,16,0.27489389983126244,0.27468440405972017,0.2744019903859233,7.734631513973367,7.751472958032293,7.73402097834377,0.28792447607401755,0.28699773860946387,0.28726919256626726,351.0857142857142,350.2537576167907,360.54751542398003,6.4227547438119366e-06,6.4227547438119366e-06,4.339699151224281e-06,0.375,0.0625,0.6875,0.00013438858571733145,-0.0003024547900919174,0.0005961170924923264,EQUIVALENT,-0.0006242396110975428,-0.0009593579136233985,-0.0002792719460856674,EQUIVALENT,-0.0007586281968148742,-0.0011923058048496523,-0.00035512017834025646,EQUIVALENT,EQUIVALENT/EQUIVALENT/EQUIVALENT,A,all_equivalent,oracle_BETTER,-0.27754875108184424
alk|b2|butane_b0.5_s2.3_full_trans,alkanes_torsion,production/b2,butane_b0.5_s2.3_full_trans,12,0.5162576953470343,0.025812884767351715,12,12,12,0.5145639485977085,0.5143828635614476,0.5155624711142041,8.432402462018487,8.4324535302255,8.421457972751965,0.5300634172498981,0.5298838822696889,0.5308164791089919,360.53027259684353,360.53027259684353,369.56623115577884,7.232189143153374e-06,7.232189143153374e-06,4.050025920165889e-06,0.4166666666666667,0.5,0.5,7.813244758552347e-05,-3.4961726107069625e-05,0.0002319169818161634,EQUIVALENT,0.00010682053070611615,-0.0008357073558858613,0.0010666270859440719,EQUIVALENT,2.8688083120592678e-05,-0.001015680526738167,0.001064546330079643,EQUIVALENT,EQUIVALENT/EQUIVALENT/EQUIVALENT,A,all_equivalent,oracle_WORSE,0.0055569308465820005
alk|b2|butane_b2_s2.3_full_trans,alkanes_torsion,production/b2,butane_b2_s2.3_full_trans,12,0.1432668893374746,0.007163344466873731,12,12,12,0.14245134588139075,0.14252180986294535,0.14225744713603464,6.346036960086755,6.343310588379751,6.349532109432512,0.15890370420617667,0.1588835628607399,0.15896305212584866,335.1272727272727,336.664553794829,351.0857142857142,6.9437831317652284e-06,6.9437831317652284e-06,4.463860584706219e-06,0.3333333333333333,0.16666666666666666,0.5833333333333334,-4.452882015896822e-05,-0.00018049696784422394,8.216602822408691e-05,EQUIVALENT,-0.00040064343801303237,-0.000632636932094048,-0.0001778401436466506,EQUIVALENT,-0.0003561146178540642,-0.0005979206186599521,-0.0001175175892905552,EQUIVALENT,EQUIVALENT/EQUIVALENT/EQUIVALENT,A,all_equivalent,oracle_BETTER,-0.24856728550531498
alk|p1|pentane_b1_s2.3_full_dispersed,alkanes_torsion,production/p1,pentane_b1_s2.3_full_dispersed,16,0.2562330420131519,0.012811652100657595,16,16,16,0.25641021236873374,0.25705994602405635,0.2542533566446295,7.446921196199401,7.442793454237853,7.4362787524135765,0.2650526781009408,0.2655287464020436,0.26354949191092364,346.1408450704225,347.7735849056603,355.33423143029677,6.126730188605262e-06,6.279898443320394e-06,4.5950476414539465e-06,0.375,0.375,0.4375,0.000532901557752789,-0.0001005291567206583,0.001229512335629846,EQUIVALENT,-0.000982901299804077,-0.003274005487206406,0.0010950045917083226,EQUIVALENT,-0.001515802857556866,-0.0039530945398199855,0.0007322971277901264,EQUIVALENT,EQUIVALENT/EQUIVALENT/EQUIVALENT,A,all_equivalent,oracle_BETTER,-0.5915719712210509
alk|p1|pentane_b1_s2.3_full_trans,alkanes_torsion,production/p1,pentane_b1_s2.3_full_trans,16,0.2863637446202218,0.01431818723101109,16,16,16,0.2872971658464776,0.28732294036921446,0.28524253612450357,9.264991701455731,9.26515624848522,9.225911824423436,0.29826957242205854,0.29830286760945357,0.29610297002452945,346.1408450704225,344.52336448598123,360.5302725968435,6.433066698035525e-06,6.739403207465788e-06,3.829206367878288e-06,0.375,0.375,0.5,5.315240909346819e-06,-0.00022929324504660932,0.0002444128565989836,EQUIVALENT,-0.0017833287519240307,-0.0038461660250341256,0.0004303453793619654,EQUIVALENT,-0.0017886439928333775,-0.003865965049039344,0.0004475813410456212,EQUIVALENT,EQUIVALENT/EQUIVALENT/EQUIVALENT,A,all_equivalent,oracle_BETTER,-0.6246056026420151
alk|p1|pentane_b2_s2.3_full_trans,alkanes_torsion,production/p1,pentane_b2_s2.3_full_trans,16,0.19500509816306982,0.009750254908153492,16,16,16,0.1957236554161369,0.19565251103598358,0.19459178533117244,7.6721508565803305,7.6751804743227705,7.6418511971580205,0.20945918695753207,0.2087728332499744,0.20858946657809374,338.98110176298985,338.98110176298985,349.4218009478672,6.323802495000477e-06,6.323802495000477e-06,4.587856712059169e-06,0.125,0.25,0.6875,0.0001640267019553613,-9.603665262527225e-05,0.000430592709519892,EQUIVALENT,-0.0011615282990750635,-0.001922464307910599,-0.0005211081389379045,EQUIVALENT,-0.0013255550010304248,-0.0020343723554015246,-0.0006932839559935088,EQUIVALENT,EQUIVALENT/EQUIVALENT/EQUIVALENT,A,all_equivalent,oracle_BETTER,-0.6797540236214497
alk|smoke|butane_b1_s2.3_dec_trans,alkanes_torsion,smoke/smoke,butane_b1_s2.3_dec_trans,2,0.22902016128370772,0.011451008064185387,2,2,2,0.22902016128062355,0.22902016128001101,0.2290201612912912,0.6422910950614313,0.6422910950612536,0.6422910950636376,0.28600367471849564,0.28600367471652866,0.2860036747274667,96.0,96.0,96.0,0.0,0.0,0.0,0.5,0.5,0.5,6.125516760491223e-13,-6.558920073729269e-13,1.8809953594711715e-12,EQUIVALENT,1.1280198997098978e-11,-1.8759993558603583e-12,2.4436397350058314e-11,EQUIVALENT,1.0667647321049856e-11,-1.2201073484874314e-12,2.2555401990587143e-11,EQUIVALENT,EQUIVALENT/EQUIVALENT/EQUIVALENT,A,all_equivalent,oracle_WORSE,4.657951187028852e-09
alk|smoke|pentane_b1_s2.3_full_trans,alkanes_torsion,smoke/smoke,pentane_b1_s2.3_full_trans,2,0.4486505966433134,0.022432529832165673,2,2,2,0.4442224974513733,0.4442224974501446,0.4455776814552269,0.7517078851998534,0.7517078851995703,0.7519789220006525,0.5074379532215939,0.5074379532202153,0.5108897361418675,94.0408163265306,94.0408163265306,91.32810047095761,6.469979296066253e-05,6.469979296066253e-05,0.00016174948240163127,1.0,1.0,0.5,1.2287670880795076e-12,6.732392421326949e-13,1.7842949340263203e-12,EQUIVALENT,0.0013551840050823605,-0.003405062974609685,0.006115430984774406,EQUIVALENT,0.0013551840038535934,-0.00340506297639398,0.006115430984101167,EQUIVALENT,EQUIVALENT/EQUIVALENT/EQUIVALENT,A,all_equivalent,oracle_WORSE,0.30205777368685705
r15|production_dist_pentane_b2_trans_g256,pentane_R15_distance_CV,production,production_dist_pentane_b2_trans_g256,8,1.4875458748167123,0.07437729374083561,8,8,8,1.5316899677236786,1.5331974688419676,1.5330676664421086,101.84136079186882,102.0569943338403,102.05692872705816,10.276121540053218,10.277262944820977,10.276909565999325,806.1488772278165,808.5207622906769,808.5207622906769,7.251879457392838e-06,7.000576703918829e-06,7.000576703918829e-06,0.0,0.0,0.0,-0.0020700985149899875,-0.006797463712523405,0.0012297080775635146,EQUIVALENT,-3.236735181763595e-05,-9.862153424133879e-05,1.4699180551898371e-05,EQUIVALENT,0.0020377311631723516,-0.0012755801747426762,0.006835297859185025,EQUIVALENT,EQUIVALENT/EQUIVALENT/EQUIVALENT,A,all_equivalent,oracle_WORSE,0.1369861056166372
