cell_id,system,stage,cell_label,config,source,pair_key,notes,abf_n_seeds,abf_mean_final_l2_F,abf_median_final_l2_F,equiv_margin_abs,equiv_margin_frac_of_abf,estimated_n,estimated_n_matched_vs_abf,estimated_final_l2_F_mean,estimated_final_l2_F_median,estimated_int_l2_F_mean,estimated_int_l2_F_median,estimated_final_l2_Fp_mean,estimated_final_l2_Fp_median,estimated_ancestor_ess_median,estimated_event_fraction_median,estimated_winrate_vs_abf,estimated_n_wins_vs_abf,estimated_minus_abf_mean,estimated_minus_abf_ci_lo,estimated_minus_abf_ci_hi,estimated_gain_pct_vs_abf_median,uniform_n,uniform_n_matched_vs_abf,uniform_final_l2_F_mean,uniform_final_l2_F_median,uniform_int_l2_F_mean,uniform_int_l2_F_median,uniform_final_l2_Fp_mean,uniform_final_l2_Fp_median,uniform_ancestor_ess_median,uniform_event_fraction_median,uniform_winrate_vs_abf,uniform_n_wins_vs_abf,uniform_minus_abf_mean,uniform_minus_abf_ci_lo,uniform_minus_abf_ci_hi,uniform_gain_pct_vs_abf_median,oracle_n,oracle_n_matched_vs_abf,oracle_final_l2_F_mean,oracle_final_l2_F_median,oracle_int_l2_F_mean,oracle_int_l2_F_median,oracle_final_l2_Fp_mean,oracle_final_l2_Fp_median,oracle_ancestor_ess_median,oracle_event_fraction_median,oracle_winrate_vs_abf,oracle_n_wins_vs_abf,oracle_minus_abf_mean,oracle_minus_abf_ci_lo,oracle_minus_abf_ci_hi,oracle_gain_pct_vs_abf_median,abf_ancestor_ess_median,abf_event_fraction_median,ancestor_ess_kind,event_fraction_kind,est_minus_uni_n_pairs,est_minus_uni_mean_diff,est_minus_uni_ci_lo,est_minus_uni_ci_hi,est_minus_uni_pct_of_abf,est_minus_uni_verdict,orc_minus_uni_n_pairs,orc_minus_uni_mean_diff,orc_minus_uni_ci_lo,orc_minus_uni_ci_hi,orc_minus_uni_pct_of_abf,orc_minus_uni_verdict,orc_minus_est_n_pairs,orc_minus_est_mean_diff,orc_minus_est_ci_lo,orc_minus_est_ci_hi,orc_minus_est_pct_of_abf,orc_minus_est_verdict,classification,classification_note,verdict_triple,oracle_direction_vs_estimated,oracle_effect_pct_of_abf
twodim|prod|g0.02_eta0.075_bi0.2_fe5,metastability_toy_2D,production_gpu,g0.02_eta0.075_bi0.2_fe5,gamma=0.02 eta=0.075 burnin=0.2 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.015186414586394682,0.013021369383148,15.278599113545209,14.777090896066005,0.08042644681272636,0.0751653133325394,958.0,2.625000161060598e-06,0.4,2,0.00132519587943806,-0.0015722560413299592,0.00464601214212332,-4.168279795011978,5,5,0.014821711581805161,0.0149872960602496,16.61943393260102,17.284815273084014,0.0770957468511648,0.0787056282416613,957.0,2.875000177482434e-06,0.4,2,0.0009604928748485405,-0.00034520109804839943,0.0022571336647819605,-11.455167511053217,5,5.0,0.012662860278287941,0.0125661652468716,15.015302398092942,14.7631146767667,0.0718168644914838,0.0731311559141505,964.0,2.4375001544285626e-06,0.8,4.0,-0.0011983584286686794,-0.0020650891898738397,-0.0003286969618678193,10.588166568260418,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,0.00036470300458951965,-0.003502150958630999,0.004663974492690799,2.631103457060986,UNDERPOWERED,5,-0.00215885130351722,-0.00345954434431714,-0.00097149170766616,-15.574758245707093,DIFFERENT,5,-0.0025235543081067397,-0.006083668803032139,0.0006412960693409197,-18.20586170276808,UNDERPOWERED,U,underpowered:UNDERPOWERED/DIFFERENT/UNDERPOWERED,UNDERPOWERED/DIFFERENT/UNDERPOWERED,oracle_BETTER,-18.20586170276808
twodim|prod|g0.02_eta0.075_bi0.4_fe5,metastability_toy_2D,production_gpu,g0.02_eta0.075_bi0.4_fe5,gamma=0.02 eta=0.075 burnin=0.4 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.013273735752625544,0.0129854732750663,15.148937003733545,15.004838123018654,0.07160430474804869,0.0689206711604792,974.0,2.2500001402174047e-06,0.8,4,-0.0005874829543310794,-0.00225739386305378,0.0010758674674663609,5.134726245952253,5,5,0.01607622937670914,0.0159364033763199,16.74009968588937,16.87425089647993,0.07831965315432406,0.0773645033144827,970.0,2.500000164218364e-06,0.2,1,0.00221501066975252,-0.0005141918006183993,0.005134542322587722,-7.682506528428101,5,5.0,0.014295737833811962,0.0135679295288776,16.422640244058663,16.65520304264887,0.0722658942264938,0.0726341907225442,972.0,2.416666817831962e-06,0.4,2.0,0.0004345191268553407,-0.0016371778234236395,0.002185042187912541,-11.286489409811502,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,-0.0028024936240835996,-0.004999755431086439,-0.00016213122421845986,-20.218233932612968,UNDERPOWERED,5,-0.0017804915428971794,-0.004089624201345898,0.00039935153660168067,-12.845129858629189,UNDERPOWERED,5,0.0010220020811864202,-0.00149719742004802,0.00402341383268996,7.37310407398378,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,7.37310407398378
twodim|prod|g0.02_eta0.1_bi0_fe5,metastability_toy_2D,production_gpu,g0.02_eta0.1_bi0_fe5,gamma=0.02 eta=0.1 burnin=0 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.012838874995233559,0.012398737118458,15.232704906968433,14.720626526953254,0.07345216491412901,0.072502957406892,944.0,2.9000001813983544e-06,0.8,4,-0.0010223437117230598,-0.0022817357019964397,5.405010795436066e-05,8.62369253667461,5,5,0.013554080989818099,0.0121292826446774,15.394884803670738,14.83166840910078,0.07276502196516628,0.070968635621454,945.0,2.950000180135248e-06,0.8,4,-0.00030713771713852014,-0.0021260522196678206,0.0021739641206939804,8.717693181320021,5,5.0,0.013739972226145198,0.0130257971376839,14.830220209885354,14.70713328550211,0.0694527805866875,0.0701081397986011,937.0,3.350251463416498e-06,0.6,3.0,-0.00012124648081142004,-0.0016645273594243603,0.0014658366998279004,10.191245234596174,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,-0.0007152059945845397,-0.0035085553637021994,0.0015593213830498802,-5.159762714266926,UNDERPOWERED,5,0.00018589123632710007,-0.0031472492040158797,0.0024713641164279196,1.3410886896532819,UNDERPOWERED,5,0.0009010972309116399,-0.00082518181829726,0.0030862244536190592,6.500851403920208,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,6.500851403920208
twodim|prod|g0.02_eta0.1_bi0.2_fe5,metastability_toy_2D,production_gpu,g0.02_eta0.1_bi0.2_fe5,gamma=0.02 eta=0.1 burnin=0.2 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.01374322595585258,0.0131770863155524,15.587099681605697,16.13365622662046,0.07099866752489177,0.0712888971249811,962.0,2.3753142158966512e-06,0.8,4,-0.00011799275110403982,-0.0014059567980010395,0.0017561123513334601,5.071357976507953,5,5,0.014870524282601258,0.014325628488896,15.431439615354353,16.06000997449944,0.08213118946852555,0.0816094938503464,963.0,2.312500146217644e-06,0.4,2,0.0010093055756446403,-0.0016797317634580204,0.0032921758754708612,-17.50126647734011,5,5.0,0.013990747190024338,0.0131530747611755,16.306749247199367,16.006559571114586,0.07506896872915833,0.0787718463880154,960.0,2.6253142380028294e-06,0.6,3.0,0.0001295284830677198,-0.0017416636711577599,0.0020007206372931992,7.353143052120437,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,-0.00112729832674868,-0.0038026600119248,0.00154806335842744,-8.132750449878666,UNDERPOWERED,5,-0.0008797770925769204,-0.004234905411509821,0.0029048414441714193,-6.347039976617504,UNDERPOWERED,5,0.0002475212341717596,-0.0007176577488065404,0.0017711025572607797,1.785710473261161,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,1.785710473261161
twodim|prod|g0.02_eta0.1_bi0.4_fe5,metastability_toy_2D,production_gpu,g0.02_eta0.1_bi0.4_fe5,gamma=0.02 eta=0.1 burnin=0.4 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.013632097366714137,0.0141718238529187,15.461178858413419,15.51182474828633,0.07453731408579883,0.0746683458261947,978.0,1.916666792567412e-06,0.6,3,-0.00022912134024248056,-0.0013247810915702405,0.0011338009745070592,5.179677838913207,5,5,0.0134196006832726,0.0123918638857682,16.21428152912956,15.804776119965608,0.07544869362638632,0.0739716473903388,975.0,2.1670855706664344e-06,0.6,3,-0.0004416180236840199,-0.0024404913519724806,0.0016972383694619005,10.279498717198948,5,5.0,0.01464327404577082,0.0147065419557699,15.63837602414836,15.87578303284632,0.07888434597441187,0.0766546537608653,979.0,1.83375221543732e-06,0.4,2.0,0.0007820553388142006,-0.0012345987663266397,0.0027987094439550406,-8.384385170338527,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,0.00021249668344153934,-0.002092548737338021,0.002289269805067559,1.5330303051555796,UNDERPOWERED,5,0.0012236733624982205,-0.00024922331116588003,0.0032853980755914607,8.828035891851902,UNDERPOWERED,5,0.001011176679056681,-0.0001920349651519191,0.0024476747005332212,7.295005586696322,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,7.295005586696322
twodim|prod|g0.02_eta0.15_bi0_fe5,metastability_toy_2D,production_gpu,g0.02_eta0.15_bi0_fe5,gamma=0.02 eta=0.15 burnin=0 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.013583292890693821,0.0130063317965525,16.05745037619628,16.467687837056022,0.07769105543824126,0.0783463416802077,943.0,2.950000180135248e-06,0.6,3,-0.00027792581626279975,-0.0014456372779899592,0.000956237131318759,4.145836639884042,5,5,0.014427365788270061,0.0151184079776833,16.411446789186108,17.037471304813437,0.0793055251520988,0.0828628995419089,945.0,2.950000189230195e-06,0.4,2,0.0005661470813134402,-0.0008774590987927596,0.00200975326141964,-4.0244633709208,5,5.0,0.01343670436360378,0.0139365264815935,15.012917361172592,15.067972166499713,0.06582632000693553,0.0666089403984734,953.0,2.350000149817788e-06,0.4,2.0,-0.0004245143433528397,-0.0024678663116180404,0.0014295344956265406,-1.8131855382955266,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,-0.00084407289757624,-0.0019525295395900998,0.00026438374443761987,-6.089456601334915,UNDERPOWERED,5,-0.0009906614246662799,-0.0029481268169930606,0.0006589109029455007,-7.147000892274287,UNDERPOWERED,5,-0.00014658852709003995,-0.0018907164870357804,0.0015975394328557005,-1.057544290939372,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_BETTER,-1.057544290939372
twodim|prod|g0.02_eta0.15_bi0.2_fe5,metastability_toy_2D,production_gpu,g0.02_eta0.15_bi0.2_fe5,gamma=0.02 eta=0.15 burnin=0.2 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.013518598054829658,0.0133127061382351,15.494768375817793,15.46346677788028,0.07436092240901812,0.0707086116924981,974.0,1.6875001108473952e-06,0.6,3,-0.0003426206521269598,-0.0025125906819923197,0.0018273493777384003,1.8879166777948098,5,5,0.013562703251719821,0.0143471891322607,15.565607469023059,15.582608886082024,0.07352783782929022,0.0725703528229264,965.0,2.2503142133700747e-06,0.6,3,-0.0002985154552367999,-0.0020369202332410803,0.0014178303369520207,4.717690450811413,5,5.0,0.01310104165769696,0.013334572461259,15.82156621541606,15.646795611502,0.0670864752459078,0.0671471478668439,967.0,2.1253142108434986e-06,0.6,3.0,-0.00076017704925966,-0.0017764074689704396,0.00042468155681555964,8.566721080777977,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,-4.4105196890159916e-05,-0.0016051186485583804,0.0009238457989079598,-0.31819133528298316,UNDERPOWERED,5,-0.00046166159402286007,-0.0019883668398666,0.0016701000452513197,-3.330598872891047,UNDERPOWERED,5,-0.0004175563971327002,-0.0024826044004275802,0.0016474916061621798,-3.012407537608064,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_BETTER,-3.012407537608064
twodim|prod|g0.02_eta0.15_bi0.4_fe5,metastability_toy_2D,production_gpu,g0.02_eta0.15_bi0.4_fe5,gamma=0.02 eta=0.15 burnin=0.4 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.015044667077431781,0.0150543818991318,15.372881063513722,15.546000110179245,0.07300111278566798,0.0736910823587111,979.0,1.7500001149528544e-06,0.4,2,0.0011834483704751605,-0.0010885046962327799,0.0030160725238412007,-18.179841405512153,5,5,0.016442912522094722,0.0160259202875962,15.460671707713107,15.707518535490127,0.07392534117231686,0.0766455365914161,975.0,2.1666668089892483e-06,0.2,1,0.0025816938151381,0.0003771732854040796,0.004786214344872121,-12.68488112792569,5,5.0,0.014023279473030902,0.014457395975666,15.653129535709638,15.900732837803629,0.07350027836789942,0.0723777878718062,985.0,1.250418843786368e-06,0.4,2.0,0.00016206076607428073,-0.001657620525805499,0.0019817420579540607,-6.961901047244287,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,-0.00139824544466294,-0.004475980241373601,0.00186987669447804,-10.087463982955507,UNDERPOWERED,5,-0.0024196330490638194,-0.005320936888822241,-0.00014611839877257913,-17.45613499229662,UNDERPOWERED,5,-0.0010213876044008797,-0.003424053088301485,0.0017054374577586003,-7.368671009341115,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_BETTER,-7.368671009341115
twodim|prod|g0.05_eta0.075_bi0_fe5,metastability_toy_2D,production_gpu,g0.05_eta0.075_bi0_fe5,gamma=0.05 eta=0.075 burnin=0 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.0130083072388855,0.0135080571117314,15.175183981652884,14.9953813322079,0.07741695652739115,0.0787017526602758,855.0,8.0502517585046e-06,0.6,3,-0.0008529114680711197,-0.00277910842568796,0.0010732854895457206,1.3169941021523432,5,5,0.01361271123579808,0.0130185748204894,15.564401753653886,15.604386907728108,0.07441528968586755,0.0749506453678064,843.0,8.600503069828847e-06,0.4,2,-0.00024850747115853983,-0.0023968436548745006,0.0018864660241301404,-6.780587694508959,5,5.0,0.01313233182409686,0.0129234168981972,14.690726462583381,14.485156084078604,0.06662925351765536,0.0664468841156969,857.0,8.350000471182283e-06,0.8,4.0,-0.0007288868828597594,-0.001401663608491039,-3.661468109758016e-05,5.588078623271858,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,-0.0006044039969125798,-0.00183888387288282,0.0002865539752423405,-4.360395789796201,UNDERPOWERED,5,-0.0004803794117012195,-0.0029265080350863795,0.0020685693218113403,-3.465636188686125,UNDERPOWERED,5,0.00012402458521136028,-0.0020105968249067197,0.0023617374624911795,0.8947596011100761,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,0.8947596011100761
twodim|prod|g0.05_eta0.075_bi0.2_fe5,metastability_toy_2D,production_gpu,g0.05_eta0.075_bi0.2_fe5,gamma=0.05 eta=0.075 burnin=0.2 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.014316650012357882,0.0130888296524476,15.87112708278541,16.56124488634162,0.08116380763470893,0.0785112623516253,903.0,6.939070777889355e-06,0.4,2,0.00045543130540126006,-0.00099166794967194,0.0018664859612418604,-4.111654037412804,5,5,0.01356356005341836,0.0141081287064804,15.332254121997385,15.042059012003236,0.07674398036138454,0.0766400094007117,902.0,6.688128536325166e-06,0.6,3,-0.00029765865353825993,-0.00158365719719026,0.0008588827785294198,2.6124225353151203,5,5.0,0.012233842499126879,0.0119808678401275,14.994669426781945,14.34010708849431,0.06580906172181532,0.0660630286899391,914.0,5.750314409169733e-06,0.8,4.0,-0.00162737620782974,-0.0024185275685516807,-0.0006161755757214397,15.492818085313326,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,0.00075308995893952,-0.0011280293908324606,0.0023349850594759996,5.433071758413003,UNDERPOWERED,5,-0.0013297175542914801,-0.0027377193156133,7.828420703033974e-05,-9.59307823073397,UNDERPOWERED,5,-0.002082807513231,-0.0039440481512706006,-0.0004020555381106797,-15.026149989146973,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_BETTER,-15.026149989146973
twodim|prod|g0.05_eta0.075_bi0.4_fe5,metastability_toy_2D,production_gpu,g0.05_eta0.075_bi0.4_fe5,gamma=0.05 eta=0.075 burnin=0.4 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.014567292556886519,0.0151045309930977,15.106674776046413,14.828638917420564,0.07402651966675097,0.0717842079858921,940.0,5.417085768992062e-06,0.4,2,0.0007060738499298999,-0.00092098331126024,0.00233313101112004,-3.821509010163593,5,5,0.0145287533649646,0.0151734026493963,15.151146847537124,15.1167036895909,0.08136760664265723,0.0835525857414209,934.0,5.916667002262936e-06,0.4,2,0.0006675346580079799,-0.0007292843523046006,0.0021821519534709405,-3.7356308765205974,5,5.0,0.01359662719457148,0.0126298876337446,15.030786974564293,14.91066819506882,0.06965622900774107,0.0691382897905919,936.0,5.833752425132843e-06,0.4,2.0,-0.00026459151238514,-0.0024033871620384602,0.0018742041372681803,-3.5925085996595496,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,3.853919192191996e-05,-0.00144020046597994,0.0011662825996460202,0.2780361001199559,UNDERPOWERED,5,-0.0009321261703931199,-0.003210495447926,0.00182123041851126,-6.724705742687026,UNDERPOWERED,5,-0.0009706653623150398,-0.0025821838362344797,0.0011593899618934402,-7.002741842806981,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_BETTER,-7.002741842806981
twodim|prod|g0.05_eta0.1_bi0_fe5,metastability_toy_2D,production_gpu,g0.05_eta0.1_bi0_fe5,gamma=0.05 eta=0.1 burnin=0 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.013241543475791182,0.0135610255711321,15.198712208045839,14.64769277958001,0.07508509922296948,0.0773558706852271,870.0,7.35025166250125e-06,0.6,3,-0.0006196752311654396,-0.0015462416033195994,0.00048681078326502024,8.367955421769206,5,5,0.012441450493370221,0.0118011113378734,15.168979868675033,14.97090992512817,0.07154999917676005,0.0680301069935279,869.0,7.250000421663571e-06,0.6,3,-0.0014197682135863997,-0.0031326658444604605,0.00029312941728766096,3.205256989944215,5,5.0,0.01311076989962664,0.013641971470452,14.787038175963144,14.28305071672855,0.06841236883172433,0.0678013131512328,867.0,8.150251828737964e-06,0.8,4.0,-0.0007504488073299803,-0.0013366058168301001,-0.0001642917978298606,7.413921248299689,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,0.00080009298242096,-0.0007162779972501799,0.0021670731833095406,5.772169095199488,UNDERPOWERED,5,0.0006693194062564193,-0.0012368721090557813,0.00279132806467046,4.828719756946795,UNDERPOWERED,5,-0.00013077357616454074,-0.001699782810370501,0.001322159980792979,-0.9434493382526932,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_BETTER,-0.9434493382526932
twodim|prod|g0.05_eta0.1_bi0.2_fe5,metastability_toy_2D,production_gpu,g0.05_eta0.1_bi0.2_fe5,gamma=0.05 eta=0.1 burnin=0.2 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.012876436950742198,0.0130510228265759,15.652416526876198,15.56935394990979,0.07208757365381144,0.0730685376046661,907.0,6.313128540114121e-06,0.4,2,-0.0009847817562144202,-0.00263724158927198,0.0002671702472278999,-1.2722638672478817,5,5,0.01346915407736432,0.0137568375924629,14.952876339593871,15.166519813506657,0.07663922022498337,0.0746246590544525,917.0,5.500628486743153e-06,0.6,3,-0.00039206462959229943,-0.001450876087011639,0.0006295535064665816,3.2782197278621883,5,5.0,0.01305556515537098,0.0130341644363304,15.683167806856526,15.386171657764262,0.07567349923614182,0.0740333434388406,927.0,4.81250028769864e-06,0.8,4.0,-0.0008056535515856399,-0.0018378501542466001,0.0008970516065305203,10.582407809525955,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,-0.0005927171266221206,-0.0022607004395655004,0.001084543184146079,-4.27608234999315,UNDERPOWERED,5,-0.0004135889219933405,-0.0013329517408163804,0.0005268222669632197,-2.983784692653107,UNDERPOWERED,5,0.00017912820462878017,-0.0013152323730750003,0.0016734887823325606,1.2922976573400429,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,1.2922976573400429
twodim|prod|g0.05_eta0.1_bi0.4_fe5,metastability_toy_2D,production_gpu,g0.05_eta0.1_bi0.4_fe5,gamma=0.05 eta=0.1 burnin=0.4 fr_every=5,/home/zheyuanlai/ABF-Fisher-Rao/results/two_dim_xi_x/production_gpu/production_gpu_final_summary.csv,seed,"ABF arm has a single config (gamma=0) and is reused by all 36 FR configs; ancestor ESS not stored, n_unique_ancestors used as proxy.",5,0.013861218706956618,0.013688331632008,0.000693060935347831,0.05,5,5,0.01312014724474666,0.0126862356866446,15.694905435560102,15.567865195269794,0.07681806910364997,0.0756368439123519,946.0,4.5837523581819065e-06,0.6,3,-0.00074107146220996,-0.00244963882619566,0.00107013204782918,11.461324342211977,5,5,0.014659232365897598,0.0134642625395845,16.342750667702745,17.001969839396452,0.08120318492356379,0.0782839644943161,939.0,5.417085746254694e-06,0.6,3,0.0007980136589409798,-0.0012943741113590201,0.003661108327791199,4.746433253543195,5,5.0,0.012627470054381279,0.0125246987012693,14.484033965232987,14.32575322817652,0.06959697088919839,0.0646106576832122,955.0,3.917085670461044e-06,0.8,4.0,-0.0012337486525753401,-0.00234214275976416,-0.0001342696344703999,7.6953799021243015,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction,5,-0.0015390851211509397,-0.004851536486335998,0.0009672837663109995,-11.1035339221544,UNDERPOWERED,5,-0.00203176231151632,-0.004873578358044459,5.61003352571969e-06,-14.65789087143273,UNDERPOWERED,5,-0.0004926771903653801,-0.0015376342588977999,0.00022627452853867975,-3.554356949278328,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_BETTER,-3.554356949278328
