cell_id,role,seed,pair_key,final_l2_F,int_l2_F,final_l2_Fp,ancestor_ess,event_fraction,ancestor_ess_kind,event_fraction_kind
twodim|prod|POOLED_36cfg,oracle,3,0.05|0.075|0.4|5|s3,0.0156338786391256,13.684600788126984,0.065019356649435,937.0,5.833333708930392e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.05|0.075|0.4|5|s4,0.0115126691530243,14.329049584960964,0.0700209181402697,936.0,5.833752425132843e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.1|0.075|0.4|5|s0,0.0116093771721209,15.51179779047014,0.0648087723767936,889.0,1.0418342283931754e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.1|0.075|0.4|5|s1,0.0124296620096781,13.38229520651157,0.0658118675835778,878.0,1.1252094373048748e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.1|0.075|0.4|5|s2,0.0127482812324694,14.32886852282338,0.0739929674555347,880.0,1.1501257025277786e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.1|0.075|0.4|5|s3,0.0125419814796662,16.098223705964468,0.0695545660819408,883.0,1.0751256885062808e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.1|0.075|0.4|5|s4,0.0124892269457245,15.559622480365238,0.0737977108305222,884.0,1.0917086084797726e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.01|0.1|0.0|5|s0,0.0142362681947131,17.64737519998047,0.0716220896159128,962.0,1.9000001202584827e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.01|0.1|0.0|5|s1,0.0183465005146876,17.148057341628512,0.100283103223016,977.0,1.2500000821091817e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.01|0.1|0.0|5|s2,0.0113530787412132,17.148363434835787,0.0702627435482034,958.0,2.200000139964686e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.01|0.1|0.0|5|s3,0.0120160719464822,15.608144376834195,0.0741089046008324,972.0,1.4002513444211218e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.01|0.1|0.0|5|s4,0.0115553218652786,14.521938525062202,0.0708256895597243,973.0,1.4002513489685952e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.02|0.1|0.0|5|s0,0.0121860378492447,15.23403971809688,0.0600307402819361,937.0,3.350251463416498e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.02|0.1|0.0|5|s1,0.0130257971376839,14.70713328550211,0.0657036672059824,933.0,3.500000243548129e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.02|0.1|0.0|5|s2,0.0145813628031978,13.23962696982304,0.0705109345622277,937.0,3.2000002011045582e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.02|0.1|0.0|5|s3,0.0119920705272042,14.674734446346882,0.0701081397986011,949.0,2.700251429814671e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.02|0.1|0.0|5|s4,0.0169145928133954,16.295566629657856,0.0809104210846902,937.0,3.4002514712483387e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.05|0.1|0.0|5|s0,0.0118350598075141,15.544520264392585,0.0678013131512328,868.0,7.300754241441609e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.05|0.1|0.0|5|s1,0.0148870150917581,16.10054361689734,0.0770922372787753,856.0,8.550503030164692e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.05|0.1|0.0|5|s2,0.0112879955017022,14.1295495169021,0.0645795540702764,867.0,8.250251762547122e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.05|0.1|0.0|5|s3,0.013641971470452,13.877526764895144,0.0622674486163199,870.0,7.600251733492769e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.05|0.1|0.0|5|s4,0.0139018076267068,14.28305071672855,0.0703212910420173,860.0,8.150251828737964e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
