step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,chi2,row,seed,hold_max,n_clones,cooldown_until
13000,A4a,0.08682162251351025,32,False,0.0,0.0,0,0.0,True,,,11,5211,,,
13000,A4a,0.11305388808887272,32,True,0.2456788191391251,0.0,20,40.0,False,,2.9595463564213564,12,5212,576.0,20.0,13576.0
13000,A4a,0.2068155536208573,32,False,0.1754096546322036,0.0,0,0.0,False,,1.8882902687590188,13,5213,,,
13000,A4a,0.2190612292622649,32,True,0.513970666905079,0.0,33,114.0,False,,4.5798363095238095,14,5214,678.0,33.0,13678.0
13000,A4a,0.18096014815547484,32,True,0.30560310616713526,0.0,17,46.0,False,,2.290392766955267,15,5215,678.0,17.0,13678.0
13500,A4a,0.19204792743373178,32,False,0.21284121572944587,0.0,0,0.0,False,,1.5994904401154402,0,5200,,,
13500,A4a,0.19472754024300842,32,True,0.2510979473949258,0.0,17,38.0,False,,2.239566423160173,1,5201,648.0,17.0,14148.0
13500,A4a,0.16978598198849298,32,False,0.0,0.0,0,0.0,True,,,2,5202,,,
13500,A4a,0.08442352062438396,32,True,0.1896705531028785,0.0,14,28.0,False,,2.399082341269841,3,5203,504.0,14.0,14004.0
13500,A4a,0.21120552060999612,32,True,0.19765123173096602,0.0,14,28.0,False,,2.0124751984126985,4,5204,576.0,14.0,14076.0
13500,A4a,0.2114470767006424,32,False,0.2287650755881776,0.0,0,0.0,False,,1.9317381403318905,5,5205,,,
13500,A4a,0.1539483604068216,32,False,0.1525447260039163,0.0,0,0.0,False,,1.2983822601010102,6,5206,,,
13500,A4a,0.18828518614215198,32,False,0.17013980694628575,0.0,0,0.0,False,,0.9419079184704184,7,5207,,,
13500,A4a,0.10479255718237948,32,True,0.25895297497798186,0.0,20,42.0,False,,2.645459054834055,8,5208,622.0,20.0,14122.0
13500,A4a,0.13416146276699792,32,True,0.2800178062116852,0.0,13,38.0,False,,2.2230203823953825,9,5209,678.0,13.0,14178.0
13500,A4a,0.2560333427872711,32,False,0.1784009700133676,0.0,0,0.0,False,,1.3663329725829727,10,5210,,,
13500,A4a,0.13144697099415947,32,True,0.29495309936768777,0.0,20,52.0,False,,2.9212324134199132,11,5211,678.0,20.0,14178.0
13500,A4a,0.10987931517279884,32,False,0.0,0.0,0,0.0,True,,,12,5212,,,
13500,A4a,0.24283474745624656,32,False,0.3042936477882086,0.0,0,0.0,False,,1.7902112644300143,13,5213,,,
13500,A4a,0.2604411793342041,32,False,0.0,0.0,0,0.0,True,,,14,5214,,,
13500,A4a,0.20201213443736177,32,False,0.0,0.0,0,0.0,True,,,15,5215,,,
14000,A4a,0.12275216282983031,32,False,0.24438222169946766,0.0,0,0.0,False,,1.933934208152958,0,5200,,,
14000,A4a,0.23086854432327936,32,False,0.0,0.0,0,0.0,True,,,1,5201,,,
14000,A4a,0.18782811778923053,32,True,0.3007348188830598,0.0,19,42.0,False,,2.9260326479076486,2,5202,632.0,19.0,14632.0
14000,A4a,0.11889400107760152,32,False,0.0,0.0,0,0.0,True,,,3,5203,,,
14000,A4a,0.20759812378457387,32,False,0.0,0.0,0,0.0,True,,,4,5204,,,
14000,A4a,0.26646917887295013,32,False,0.23318564111595255,0.0,0,0.0,False,,1.6891786165223666,5,5205,,,
14000,A4a,0.12325677600671663,32,False,0.15280739952689423,0.0,0,0.0,False,,1.3859352453102454,6,5206,,,
14000,A4a,0.2340971465624361,32,False,0.2070296976871074,0.0,0,0.0,False,,1.7270855880230882,7,5207,,,
14000,A4a,0.19273306058738435,32,False,0.0,0.0,0,0.0,True,,,8,5208,,,
14000,A4a,0.1779525955520647,32,False,0.0,0.0,0,0.0,True,,,9,5209,,,
