run_id,stage,method,physics_tag,beta,h,w,n_dim,M,a,beta_h,seed,n_steps,n_replicas,final_l2_f,final_l2_fp,integrated_l2_f,integrated_l2_fp,l2_f_transition,l2_fp_transition,neff_transition_mean,neff_transition_min,neff_compact,neff_stretched,neff_median_eval,neff_transition_ratio,neff_transition_min_ratio,transition_window_mean_force_error,marginal_l2_uniform,marginal_l2_ref,marginal_tv_ref,marginal_kl_ref,marginal_tv_uniform,n_compact_to_stretched,n_stretched_to_compact,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,deaths_per_fr_application,total_replacement_events,score_std,score_max,score_clip_fraction,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,ess_fraction,had_nan
production__fr_oracle__b1_h4_w2_n10_a1.5__seed2__N1024__T120000__8a36e17b35bd,production,fr_oracle,b1_h4_w2_n10_a1.5,1.0,4.0,2.0,10,100,1.5,4.0,2,120000,1024,0.04885298011158886,0.26122724772931694,40.78659170888819,175.778623158429,0.029412593493208967,0.3064707581003111,74598332.0,65257320.0,63546353.8,87114545.4,75555336.0,0.9873337337815559,0.8637023333467805,0.3064707581003111,0.10224253758371227,0.7963156044137988,0.47612827280012004,0.9232644441635597,0.0611140830173747,789681,787654,1577335,787654,8.441960714464277e-05,0.000115234375,0.0864456777161142,1729,,,,223.86336464560205,223.86336464560205,371,0.0126953125,0.21861656703672075,False
production__fr_oracle__b1_h4_w2_n10_a1.5__seed3__N1024__T120000__e25e072ee20d,production,fr_oracle,b1_h4_w2_n10_a1.5,1.0,4.0,2.0,10,100,1.5,4.0,3,120000,1024,0.05719192078141815,0.29282876114578377,38.69386294503582,170.56652912889518,0.03556379996693882,0.32136372066879465,74743620.64285715,64707100.0,62363421.2,87930127.0,75892520.0,0.9848614941611789,0.852614987616698,0.32136372066879465,0.08953901606674969,0.8070942033326189,0.48265843957730237,0.9236111938922147,0.046040055296457744,792297,790269,1582566,790269,8.334544210289486e-05,0.0009765625,0.08534573271336433,1707,,,,207.2284584980237,207.2284584980237,358,0.015625,0.20237154150197628,False
production__fr_oracle__b1_h6_w2_n10_a1.5__seed0__N1024__T120000__3553b360a6ba,production,fr_oracle,b1_h6_w2_n10_a1.5,1.0,6.0,2.0,10,100,1.5,6.0,0,120000,1024,0.06234258986509368,0.2982267483604413,48.65791668778925,206.63850466421474,0.030614292144978118,0.30255522526818357,78850152.0,68956648.0,66381887.9,94103183.4,79936956.0,0.9864042358580679,0.8626379017985123,0.30255522526818357,0.10550489500752326,0.9547702143739043,0.5338903835796969,1.512420110711229,0.07087541250735702,825422,823378,1648800,823378,8.207597432628369e-05,0.00011328125,0.0840457977101145,1681,,,,224.82332761578044,223.3864507882403,382,0.01953125,0.2195540308747856,False
production__fr_oracle__b1_h6_w2_n10_a1.5__seed1__N1024__T120000__ee0b6dd2d49a,production,fr_oracle,b1_h6_w2_n10_a1.5,1.0,6.0,2.0,10,100,1.5,6.0,1,120000,1024,0.06489331128295711,0.28909209681559694,46.41049134992488,195.7953392934836,0.03034002081950096,0.3120771276259203,78409529.14285715,67960840.0,65697320.7,95068640.6,79052968.0,0.9918606616118087,0.8596873933942619,0.3120771276259203,0.09956417847400667,0.9576776604024098,0.5339086770113972,1.5319019138263479,0.05780588564234834,816566,814582,1631148,814582,7.978116719164042e-05,0.000111328125,0.08169591520423979,1634,,,,233.1204979991107,233.1204979991107,378,0.0126953125,0.22765673632725655,False
production__fr_oracle__b1_h6_w2_n10_a1.5__seed2__N1024__T120000__a58505b1d224,production,fr_oracle,b1_h6_w2_n10_a1.5,1.0,6.0,2.0,10,100,1.5,6.0,2,120000,1024,0.05776448913437382,0.2851750690418356,49.21200112789402,204.4861300569961,0.024223347470199004,0.2759661811210432,78185583.71428572,68174512.0,66185969.2,94682671.2,79000628.0,0.9896830657382333,0.8629616463302039,0.2759661811210432,0.08611967151375431,0.9389866093619752,0.5239062313881802,1.4833995241391953,0.051693904145316896,817101,815130,1632231,815130,8.022059834508275e-05,0.000123046875,0.08214589270536474,1643,,,,225.59724612736662,225.59724612736662,362,0.0126953125,0.22030981067125646,False
production__fr_oracle__b1_h6_w2_n10_a1.5__seed3__N1024__T120000__358805e2eeec,production,fr_oracle,b1_h6_w2_n10_a1.5,1.0,6.0,2.0,10,100,1.5,6.0,3,120000,1024,0.05463108839563581,0.2915631112967804,53.937731751976145,219.06568914760615,0.02842295507172574,0.2954927916165569,78351685.71428572,68327504.0,66750543.0,94006890.2,79037040.0,0.9913286949294371,0.8644997838987898,0.2954927916165569,0.11338415873188783,0.930572032454488,0.5166618979652151,1.4645832313536284,0.06938154097570798,817026,815106,1632132,815106,7.577746112694365e-05,0.000126953125,0.0775961201939903,1552,,,,233.63992869875221,233.63992869875221,400,0.0185546875,0.2281639928698752,False
production__fr_oracle__b2_h1_w2_n10_a1.5__seed0__N1024__T120000__427954e731ab,production,fr_oracle,b2_h1_w2_n10_a1.5,2.0,1.0,2.0,10,100,1.5,2.0,0,120000,1024,0.010884236384908104,0.08350086097817068,14.343558625047978,65.15407717508398,0.01244231070784578,0.06022729961860506,74884936.71428572,66655432.0,64371359.6,82822057.2,75047112.0,0.9978390202981524,0.8881811734474206,0.06022729961860506,0.08780610553816372,0.5166584885159136,0.3144943582027909,0.2851649930635741,0.04290066209402149,519761,518577,1038338,518557,7.650984638268087e-05,0.000115234375,0.07834608269586521,1567,,,,259.16361838853186,259.16361838853186,400,0.009765625,0.25308947108255064,False
production__fr_oracle__b2_h1_w2_n10_a1.5__seed1__N1024__T120000__c8559b647bf4,production,fr_oracle,b2_h1_w2_n10_a1.5,2.0,1.0,2.0,10,100,1.5,2.0,1,120000,1024,0.011545567208827351,0.07965793691759185,11.163355904691615,55.624177280658394,0.013108354842993582,0.07014146902649329,74702304.85714285,66591488.0,64200771.9,82990025.0,74902260.0,0.9973304524742358,0.8890451102543502,0.07014146902649329,0.07866863482928162,0.5577476676783777,0.3398147961959931,0.3165807939183863,0.04472008829824857,518759,517637,1036396,517613,8.34919191540423e-05,0.0001171875,0.08549572521373931,1710,,,,217.63719385637194,217.63719385637194,363,0.017578125,0.21253632212536322,False
production__fr_oracle__b2_h1_w2_n10_a1.5__seed2__N1024__T120000__0267db8fbf71,production,fr_oracle,b2_h1_w2_n10_a1.5,2.0,1.0,2.0,10,100,1.5,2.0,2,120000,1024,0.010882725809291368,0.07632371228429204,12.090291205368505,58.162037982341076,0.01274658155690078,0.061711236846241455,75552737.42857143,66331796.0,62976033.2,83906064.0,76195024.0,0.9915704919073381,0.8705528591998344,0.061711236846241455,0.08803439648113039,0.5586375406245194,0.3382716951481791,0.33287123844581257,0.04800880094502412,528504,527289,1055793,527264,7.968351582420879e-05,0.0001171875,0.0815959202039898,1632,,,,231.4737306843267,231.4737306843267,373,0.0126953125,0.2260485651214128,False
production__fr_oracle__b2_h1_w2_n10_a1.5__seed3__N1024__T120000__c516c958eeb3,production,fr_oracle,b2_h1_w2_n10_a1.5,2.0,1.0,2.0,10,100,1.5,2.0,3,120000,1024,0.009369910131541958,0.07233674610937926,13.82499717639467,64.1690031324155,0.010115091343098494,0.048799817966068984,74454714.78571428,66165944.0,64069033.7,83426594.6,74696772.0,0.996759468879248,0.8857938867826846,0.048799817966068984,0.0919560039972433,0.5252175116473605,0.3102082356254837,0.2830515010539988,0.038006448899222056,516719,515487,1032206,515455,8.24665797960102e-05,0.000125,0.08444577771111444,1689,,,,228.74694589877836,228.74694589877836,382,0.0146484375,0.22338568935427575,False
production__fr_oracle__b2_h2_w2_n10_a1.5__seed0__N1024__T120000__ba90fc828b50,production,fr_oracle,b2_h2_w2_n10_a1.5,2.0,2.0,2.0,10,100,1.5,4.0,0,120000,1024,0.006409416813000946,0.061592364785588334,14.191542642819702,60.82552626040889,0.007190110706835012,0.04586234330521793,74968163.14285715,67434608.0,64931362.4,84686471.4,75050576.0,0.9989019024032161,0.89852219122209,0.04586234330521793,0.09485069193082525,0.8034372487192544,0.4518403540692398,0.8329567965362987,0.04070772401970679,510454,509269,1019723,509250,7.753518574071297e-05,0.00010546875,0.07939603019849008,1588,,,,236.80578139114724,236.80578139114724,391,0.0146484375,0.23125564588979222,False
production__fr_oracle__b2_h2_w2_n10_a1.5__seed1__N1024__T120000__f804d4f3dbfc,production,fr_oracle,b2_h2_w2_n10_a1.5,2.0,2.0,2.0,10,100,1.5,4.0,1,120000,1024,0.007854850681816392,0.06686160463880854,15.033837923013326,66.6184336358003,0.008102624149223343,0.056984092303843735,74908974.42857143,66911648.0,65139316.3,84296137.8,75233884.0,0.9956813399208717,0.8893818109935677,0.056984092303843735,0.08179510100368291,0.8110091646073356,0.4578048612639917,0.8159182619098018,0.03987148325817785,513229,512051,1025280,512020,8.109946065196741e-05,0.00012109375,0.08304584770761463,1661,,,,232.9133718347401,232.9133718347401,376,0.01171875,0.22745446468236338,False
production__fr_oracle__b2_h2_w2_n10_a1.5__seed2__N1024__T120000__bba859db0796,production,fr_oracle,b2_h2_w2_n10_a1.5,2.0,2.0,2.0,10,100,1.5,4.0,2,120000,1024,0.007338279234341303,0.05496137133201882,13.575575977262034,59.40717932115204,0.007677854292276637,0.05306657917552288,74908540.42857143,66138812.0,64337940.7,85945738.0,74978420.0,0.9990680042146984,0.8821046375743847,0.05306657917552288,0.08892084667568409,0.8474314470309185,0.47639555578813264,0.9465347772354827,0.046962399228038944,511675,510544,1022219,510512,8.012294697765112e-05,0.000107421875,0.08204589770511475,1641,,,,236.27219468228932,236.27219468228932,384,0.013671875,0.23073456511942317,False
production__fr_oracle__b2_h2_w2_n10_a1.5__seed3__N1024__T120000__a66a9b1af9e4,production,fr_oracle,b2_h2_w2_n10_a1.5,2.0,2.0,2.0,10,100,1.5,4.0,3,120000,1024,0.009140682687288107,0.0633359905377431,13.811369893529493,61.8116513243539,0.007867992748901657,0.048640028915299074,74627234.71428572,67044656.0,64775366.6,85298369.4,74313804.0,1.0042176647865546,0.9021830722055353,0.048640028915299074,0.08968952939963576,0.833286604994325,0.4671601491403857,0.9079095736631411,0.0428936844840518,506279,505188,1011467,505154,7.953703877306135e-05,0.000115234375,0.08144592770361482,1629,,,,238.31272727272727,238.31272727272727,394,0.0126953125,0.23272727272727273,False
production__fr_oracle__b2_h4_w2_n10_a1.5__seed0__N1024__T120000__5b3fadde23eb,production,fr_oracle,b2_h4_w2_n10_a1.5,2.0,4.0,2.0,10,100,1.5,8.0,0,120000,1024,0.014736395523879765,0.09313847861127315,25.41787722613634,102.8057948894304,0.010089351838831754,0.05780945060555923,74689885.21428572,66833748.0,66345042.7,89053555.2,74575624.0,1.0015321523060365,0.8961875800060353,0.05780945060555923,0.061302916098659704,1.1361475646462331,0.5674965398469127,2.253545432438698,0.03154438857740269,500817,499880,1000697,499808,8.446843282835858e-05,0.000125,0.08649567521623919,1730,,,,227.16117850953205,227.16117850953205,374,0.013671875,0.2218370883882149,False
production__fr_oracle__b2_h4_w2_n10_a1.5__seed1__N1024__T120000__ade52c0276f0,production,fr_oracle,b2_h4_w2_n10_a1.5,2.0,4.0,2.0,10,100,1.5,8.0,1,120000,1024,0.009605937611966514,0.0833204782758868,23.79397773176718,103.3688521280672,0.005140706773451404,0.049328496714975766,74534985.07142857,66214532.0,66044785.5,89259175.4,74581516.0,0.9993761064260019,0.8878142407295663,0.049328496714975766,0.06464939366353356,1.1514359145263942,0.5708017177400445,2.364244176805368,0.03430414716691762,501614,500587,1002201,500542,8.139241475426229e-05,0.00011328125,0.08334583270836458,1667,,,,220.5671013883046,220.5671013883046,359,0.0146484375,0.2153975599495162,False
production__fr_oracle__b2_h4_w2_n10_a1.5__seed2__N1024__T120000__95a54ff70fa7,production,fr_oracle,b2_h4_w2_n10_a1.5,2.0,4.0,2.0,10,100,1.5,8.0,2,120000,1024,0.010242394590600041,0.0884000850021536,24.513515968026592,102.4858715215232,0.005888633231626012,0.04609177385217887,74732575.5,66802908.0,66894135.3,88586956.8,74672804.0,1.0008004453669639,0.8946082699666669,0.04609177385217887,0.07784922230115576,1.1405805010227383,0.5701088225004212,2.3122797018702905,0.03975443358587996,501422,500293,1001715,500250,8.412665304234789e-05,0.000107421875,0.08614569271536424,1723,,,,233.0168888888889,233.0168888888889,378,0.015625,0.22755555555555557,False
production__fr_oracle__b2_h4_w2_n10_a1.5__seed3__N1024__T120000__bec14a497d8b,production,fr_oracle,b2_h4_w2_n10_a1.5,2.0,4.0,2.0,10,100,1.5,8.0,3,120000,1024,0.010381865973510767,0.08502697354809391,22.632461260305213,97.64003283455817,0.006761133371039348,0.042466536544571595,74764297.14285715,67054072.0,66327804.8,88731823.8,74524964.0,1.0032114492917723,0.8997531619069282,0.042466536544571595,0.09625472416478327,1.1227512503914077,0.5551647349311966,2.256903707982868,0.04613977009949664,501000,499879,1000879,499839,8.41754787260637e-05,0.000125,0.08619569021548923,1724,,,,212.26234817813764,212.26234817813764,350,0.01953125,0.20728744939271254,False
production__fr_oracle__b2_h4_w2_n14_a1.5__seed0__N1024__T120000__a5f7b2c2b236,production,fr_oracle,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,0,120000,1024,0.009843805423111543,0.07861579193238052,22.53568849813353,95.42597636122852,0.006474135431472576,0.04030682287466153,74912181.64285715,66608948.0,65977124.5,88990964.6,74565332.0,1.0046516207137273,0.8932964718778427,0.04030682287466153,0.10501457841846835,1.1177560245742153,0.5560120478270032,2.2365416748337665,0.05522882169463274,500290,499116,999406,499086,8.334544210289486e-05,0.000119140625,0.08534573271336433,1707,,,,232.19131975199292,232.19131975199292,383,0.013671875,0.2267493356953056,False
production__fr_oracle__b2_h4_w2_n14_a1.5__seed1__N1024__T120000__c6d817ed5e7a,production,fr_oracle,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,1,120000,1024,0.009325724272903178,0.08081873116131033,20.67421268677256,89.7587660065272,0.006169766764688712,0.039552947091649616,74571698.21428572,66633268.0,66523679.6,88953412.8,74446136.0,1.0016866182858128,0.8950534115027811,0.039552947091649616,0.07779085254912736,1.163415879682011,0.5846933747551912,2.4058026473781666,0.04491596136187166,500993,499941,1000934,499890,8.38825246237688e-05,0.000115234375,0.08589570521473926,1718,,,,222.72217502124045,222.72217502124045,370,0.0166015625,0.21750212404418012,False
production__fr_oracle__b2_h4_w2_n14_a1.5__seed2__N1024__T120000__4161922da24a,production,fr_oracle,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,2,120000,1024,0.013934019201239357,0.08207772909334012,18.886921864389016,86.7841250017718,0.009327459099998228,0.05553426799485256,74234208.85714285,67137712.0,67572634.5,88323773.6,73996936.0,1.0032065227287634,0.9073039456660746,0.05553426799485256,0.07514300636451597,1.130996475215927,0.565207537781612,2.254484018806708,0.04055433888275749,495995,494936,990931,494894,8.412665304234789e-05,0.000119140625,0.08614569271536424,1723,,,,203.92376507195644,203.92376507195644,374,0.021484375,0.19914430182808246,False
production__fr_oracle__b2_h4_w2_n14_a1.5__seed3__N1024__T120000__7ecc453e90e4,production,fr_oracle,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,3,120000,1024,0.012539073124796648,0.08681077056241919,21.73098766663069,94.02893209333536,0.009684158677745785,0.061650279838005896,75061061.14285715,66602632.0,66143985.3,88917158.6,74940620.0,1.0016071543424268,0.8887387374163704,0.061650279838005896,0.06470069524230601,1.1297248234874797,0.560399721928436,2.235682022467579,0.03461273982230385,502932,501864,1004796,501807,8.173419454027298e-05,0.000119140625,0.08369581520923954,1674,,,,227.85223815732292,227.85223815732292,369,0.0146484375,0.22251195132551066,False
production__fr_oracle__b2_h4_w2_n7_a1.5__seed0__N1024__T120000__2eda683254ab,production,fr_oracle,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,0,120000,1024,0.020162048223164118,0.16366477815091024,22.841967860485127,116.81170349533123,0.008603748824725397,0.06628663013365226,82077758.28571428,73379824.0,73223975.4,92444259.8,81029232.0,1.0129400990214776,0.9055969332154105,0.06628663013365226,0.062004562172809814,1.1672623929764478,0.5860298609057699,2.331202494771305,0.03634368932967759,550161,549548,1099709,549467,4.985102307384631e-05,7.03125e-05,0.05104744762761862,1021,,,,345.83641160949867,345.83641160949867,499,0.0078125,0.33773087071240104,False
production__fr_oracle__b2_h4_w2_n7_a1.5__seed1__N1024__T120000__fdb510138d9a,production,fr_oracle,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,1,120000,1024,0.0189457182340345,0.16195667719649606,24.90005034316738,110.92079992375525,0.009105021173147172,0.060459902633887785,82067427.0,73000744.0,72320162.2,93167863.1,80988344.0,1.0133239296756087,0.9013734618403854,0.060459902633887785,0.03657863506753357,1.1490511726831931,0.5803921389554088,2.349788904282991,0.018264031502575988,550854,550199,1101053,550126,4.8581555297235136e-05,7.6171875e-05,0.04974751262436878,995,,,,326.4557907845579,326.4557907845579,523,0.01171875,0.31880448318804483,False
production__fr_oracle__b2_h4_w2_n7_a1.5__seed2__N1024__T120000__4ba873f4080a,production,fr_oracle,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,2,120000,1024,0.018254018945158126,0.16596893911484334,23.150382767578705,109.67360798869835,0.006331197880100694,0.07593449714034398,81828825.0,73417080.0,73653974.6,92046001.0,80586720.0,1.0154132715663324,0.9110319913752539,0.07593449714034398,0.07780559549999821,1.1141426841672808,0.5628922966328658,2.1788346070189935,0.04297393841818085,546077,545427,1091504,545348,5.1169316534173293e-05,7.8125e-05,0.05239738013099345,1048,,,,352.81830417227457,352.81830417227457,513,0.0078125,0.3445491251682369,False
production__fr_oracle__b2_h4_w2_n7_a1.5__seed3__N1024__T120000__e9d082af3b78,production,fr_oracle,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,3,120000,1024,0.01728363299052341,0.15651439795300084,20.854489680705694,103.66365150059843,0.00787748100897619,0.07269717118923898,81162739.71428572,72961144.0,73713484.0,92318538.1,79888328.0,1.0159524144038379,0.913289160338917,0.07269717118923898,0.09186776461588872,1.1668363791626497,0.5853684151141731,2.4256488723155774,0.05589036823465808,543806,543235,1087041,543139,4.8728032348382584e-05,7.8125e-05,0.049897505124743766,998,,,,343.12041884816756,343.12041884816756,525,0.01171875,0.33507853403141363,False
production__fr_oracle__b2_h6_w2_n10_a1.5__seed0__N1024__T120000__68d60eba68b7,production,fr_oracle,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,0,120000,1024,0.016855718138726498,0.14801535586264608,49.64649745060058,214.04826884517684,0.014066458772376805,0.038969088585566324,77004532.28571428,69825120.0,72580123.8,96673583.8,77395620.0,0.9949469012033793,0.9021843871784992,0.038969088585566324,0.061146150722941085,1.2981029825270947,0.6061696447376643,3.7541965252603213,0.03670772094767745,508595,507498,1016093,507476,6.786770036498175e-05,9.9609375e-05,0.06949652517374132,1390,,,,253.2792270531401,253.2792270531401,418,0.01171875,0.24734299516908212,False
production__fr_oracle__b2_h6_w2_n10_a1.5__seed1__N1024__T120000__628bf48b99e1,production,fr_oracle,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,1,120000,1024,0.0172116385762871,0.14860060673161724,29.903494429814707,143.966555084545,0.013097527767555496,0.034469883270134116,77288331.28571428,70256328.0,73137215.6,95771783.4,77739720.0,0.9941935896567968,0.90373785755853,0.034469883270134116,0.0924037092499819,1.2725356856033607,0.594963448563536,3.63493964811764,0.05441909999235453,510042,508942,1018984,508915,6.181331558422078e-05,8.59375e-05,0.06329683515824208,1266,,,,274.9281594126901,274.9281594126901,448,0.0166015625,0.26848453067645517,False
production__fr_oracle__b2_h6_w2_n10_a1.5__seed2__N1024__T120000__c91a196e38a1,production,fr_oracle,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,2,120000,1024,0.016602553435434677,0.15005532714071812,69.85713136833179,345.16156699091977,0.013491754266825754,0.030695659373401504,76666765.85714285,70191712.0,73411669.8,96367965.6,77612720.0,0.9878118671416599,0.9043841267256192,0.030695659373401504,0.06058931822357703,1.3075365254790299,0.6145459692244675,3.7796176142018023,0.0360366628523502,507762,506740,1014502,506709,6.342456314684266e-05,8.7890625e-05,0.06494675266236688,1299,,,,265.32793522267207,265.32793522267207,440,0.01171875,0.2591093117408907,False
production__fr_oracle__b2_h6_w2_n10_a1.5__seed3__N1024__T120000__a825324e255a,production,fr_oracle,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,3,120000,1024,0.016550143555632415,0.1534173993066597,236.93068115467807,1013.5890239796772,0.014045093568541762,0.03937954850891044,76686735.0,69772576.0,72852870.4,96719162.8,77553120.0,0.9888284958748275,0.8996746488084554,0.03937954850891044,0.07732869560714023,1.2864517748774214,0.6003915008829002,3.5455013985286064,0.048557497818824555,508996,507860,1016856,507832,6.420577408629569e-05,9.5703125e-05,0.06574671266436678,1315,,,,288.704845814978,288.704845814978,440,0.009765625,0.28193832599118945,False
production__fr_oracle__b4_h1_w2_n10_a1.5__seed0__N1024__T120000__37cfbef80aa4,production,fr_oracle,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,0,120000,1024,0.0077382187107845,0.03719198811139265,13.08397617688885,46.559253954576036,0.004148962798309105,0.02881664704492465,75272742.42857143,66589488.0,63219527.3,87420506.6,74947572.0,1.00433863859621,0.8884809237049067,0.02881664704492465,0.05917484104300318,0.8399488149429672,0.45279112230315804,0.8317027170374545,0.027895117303072595,349649,348884,698533,348809,7.782813984300785e-05,0.000109375,0.07969601519924004,1594,,,,242.05355493998152,242.05355493998152,385,0.013671875,0.2363804247460757,False
production__fr_oracle__b4_h1_w2_n10_a1.5__seed1__N1024__T120000__555b2310afee,production,fr_oracle,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,1,120000,1024,0.008251580583515028,0.03221570939407109,12.510790093503811,42.25881197729675,0.004761404464352865,0.03470362195200706,76027720.78571428,67013612.0,63631236.0,87068549.4,75678908.0,1.0046091149427563,0.8854991935137331,0.03470362195200706,0.1006476675817059,0.828968457938055,0.4492249914363212,0.8506375764170673,0.04726697481504834,352227,351490,703717,351419,7.226201189940503e-05,0.00011328125,0.07399630018499075,1480,,,,270.2515463917526,270.2515463917526,420,0.0107421875,0.2639175257731959,False
production__fr_oracle__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__10396b0063f7,production,fr_oracle,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,2,120000,1024,0.008146838363676152,0.032033743953719655,11.585669745515318,39.53343775760238,0.005843052209244406,0.03962159976139878,75830661.71428572,67583912.0,64285810.1,86004757.4,75693428.0,1.0018130202041546,0.8928636710706245,0.03962159976139878,0.07060210100853354,0.833454194364265,0.4529422483314468,0.824921988860299,0.031184325281744994,352056,351335,703391,351254,7.309204852257387e-05,0.0001171875,0.07484625768711564,1497,,,,274.6401257202724,274.6401257202724,423,0.01171875,0.2682032477737035,False
production__fr_oracle__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__38d50dfbe93f,production,fr_oracle,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,3,120000,1024,0.007513203949317771,0.03370254626689696,13.687231153890135,44.629926558372915,0.0035981922267790656,0.028095157569254493,75867928.85714285,66346088.0,63087386.2,87558622.4,75131988.0,1.0097953065895562,0.8830604615440231,0.028095157569254493,0.053062096265105455,0.8535180268291196,0.46745735508300057,0.867600558778158,0.021931046456656632,349947,349150,699097,349092,7.221318621568921e-05,9.765625e-05,0.07394630268486575,1479,,,,250.37631327602674,250.37631327602674,405,0.015625,0.24450811843361986,False
production__fr_oracle__b4_h2_w2_n10_a1.5__seed0__N1024__T120000__8ee51b665734,production,fr_oracle,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,0,120000,1024,0.01087546586781577,0.043556765396739236,21.465026815471028,75.55314452292104,0.005847845916468436,0.03986508646011999,73847060.85714285,65734096.0,65441041.0,89945439.8,73275764.0,1.0077965322496378,0.8970782754308778,0.03986508646011999,0.061715148530909675,1.1669857758586681,0.5731962135911152,2.287299669788663,0.031087262722450573,336785,336042,672827,335966,8.173419454027298e-05,0.00010546875,0.08369581520923954,1674,,,,222.6276008492569,222.6276008492569,371,0.013671875,0.21740976645435245,False
production__fr_oracle__b4_h2_w2_n10_a1.5__seed1__N1024__T120000__aacc48814d4e,production,fr_oracle,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,1,120000,1024,0.010495535455656119,0.04408071136310274,17.982145137955413,62.23732365547476,0.00532354602498072,0.036045336041429475,74118244.28571428,64377192.0,63838059.7,91727876.4,73437312.0,1.0092722931595628,0.876627837358753,0.036045336041429475,0.10730043507150372,1.1380701675074982,0.5491530708729313,2.1300153073400647,0.06286920378689229,338313,337498,675811,337411,8.300366231688416e-05,0.000130859375,0.08499575021248938,1700,,,,211.3212414349053,211.3212414349053,348,0.0146484375,0.2063683998387747,False
production__fr_oracle__b4_h2_w2_n10_a1.5__seed2__N1024__T120000__e97a4479460d,production,fr_oracle,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,2,120000,1024,0.009960461129678062,0.042611725713546905,17.27213116642976,59.406972366365395,0.004522917662175574,0.0373524324202126,74361261.5,66290496.0,66494245.8,89149012.4,73894056.0,1.0063226398074563,0.8971018724428931,0.0373524324202126,0.050079839369965705,1.1653849227862094,0.5681010353743643,2.295862843095611,0.023802357285774917,340273,339578,679851,339468,7.650984638268087e-05,0.0009765625,0.07834608269586521,1567,,,,232.50022172949002,232.50022172949002,385,0.0146484375,0.2270509977827051,False
production__fr_oracle__b4_h2_w2_n10_a1.5__seed3__N1024__T120000__e404f8bf2189,production,fr_oracle,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,3,120000,1024,0.012437934845357134,0.045419078980778835,17.341641252118094,64.47357771366833,0.005577281561388938,0.042175980498805526,73605334.85714285,66286504.0,66275883.5,88822924.8,73190464.0,1.0056683730976599,0.9056713180558604,0.042175980498805526,0.09342849483348492,1.1468432699802573,0.556358098782221,2.1441119355676896,0.043786435321677336,336563,335789,672352,335697,8.373604757262137e-05,0.000107421875,0.08574571271436428,1715,,,,189.95942028985507,189.95942028985507,359,0.021484375,0.1855072463768116,False
production__fr_oracle__b4_h4_w2_n10_a1.5__seed0__N1024__T120000__60eeed57c6f8,production,fr_oracle,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,0,120000,1024,0.018107110557323614,0.15267276749932035,46.3367433381681,177.88321728917106,0.009503215731867052,0.057362087672909574,70521216.64285715,63797836.0,69418924.0,94736804.8,73866000.0,0.9547182281815334,0.863696910621937,0.057362087672909574,0.08191520367473817,1.468904125633206,0.6415936384857123,5.357143030804668,0.034452688276491825,316236,315317,631553,315241,9.901848657567121e-05,0.00012109375,0.10139493025348732,2028,,,,178.38992854712487,178.38992854712487,324,0.0166015625,0.17420891459680163,False
