sweep,method,target_mode,seed,beta,m,H,omega_out,omega_in,s,phi,B0,gamma,N,dt,n_steps,fr_every,target_ema_rate,score_clip,max_event_fraction,ess_window_steps,final_l2_f,final_l2_fp,int_l2_f,int_l2_fp,final_ess,final_cross,final_occ,final_denom0,n_die,n_clone,repl_fraction,n_fr_apply,score_std,delta_f_energetic,delta_f_entropic
main,fr_oracle,oracle,19,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.013221013924426504,0.06908510142198311,1.212942574385914,3.7107537254914646,119.0,119968.0,0.103515625,9489572.756107697,12722.0,10703.0,0.005718994140625,8000.0,0.10734046454647118,0.5,1.5
main,fr_oracle,oracle,2,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.017479708564490784,0.07040153179693677,1.3867244325019323,3.632509847098005,109.0,118502.0,0.09375,9351841.819820613,12573.0,10621.0,0.00566259765625,8000.0,0.10658730378800323,0.5,1.5
main,fr_oracle,oracle,3,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.013264374267062116,0.06626386511191995,1.0923134167829425,3.3239678214367205,123.0,121046.0,0.080078125,9541115.6719763,12746.0,10527.0,0.005681884765625,8000.0,0.10627333507041581,0.5,1.5
main,fr_oracle,oracle,4,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.015213028894056551,0.06997288384807128,1.2328983491100545,3.8012679791682276,125.0,118579.0,0.109375,9262698.211862335,12833.0,10484.0,0.005692626953125,8000.0,0.10615505650104765,0.5,1.5
main,fr_oracle,oracle,5,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01265460030810512,0.06614867753107481,1.115262461608619,3.4663984243399466,105.0,119340.0,0.078125,9348707.530079976,12882.0,10630.0,0.005740234375,8000.0,0.1057236888747481,0.5,1.5
main,fr_oracle,oracle,6,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.013978765396996861,0.06643689360228419,1.335591617655126,3.600905544521131,118.0,118272.0,0.076171875,9331923.83382789,12642.0,10454.0,0.005638671875,8000.0,0.1070345343488002,0.5,1.5
main,fr_oracle,oracle,7,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.014923562641902902,0.07404127972398933,1.1052389344151852,3.878262953109279,124.0,115528.0,0.087890625,9178112.858366739,12805.0,10730.0,0.005745849609375,8000.0,0.10469770835827119,0.5,1.5
main,fr_oracle,oracle,8,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.013772450954085302,0.06593922910877338,1.1431344211573302,3.4673547164822454,111.0,119301.0,0.1015625,9486540.338103198,12973.0,10413.0,0.00570947265625,8000.0,0.10648417237100058,0.5,1.5
main,fr_oracle,oracle,9,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.013857503017800277,0.06842695170016282,1.0419209270844543,3.2920004795280593,139.0,120415.0,0.0859375,9521698.828389995,12789.0,10477.0,0.00568017578125,8000.0,0.10612947236288403,0.5,1.5
main,fr_oracle,oracle,0,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.018024585260653012,0.12216441226177965,1.5133208070735211,5.838622390868414,113.0,142079.0,0.099609375,11278793.895714324,13258.0,11023.0,0.005927978515625,8000.0,0.1110435822588079,0.19999999999999996,1.8
main,fr_oracle,oracle,1,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01633237474720311,0.12646221620185766,1.2107166321912477,5.7917803813336555,104.0,137554.0,0.10546875,10873571.700646555,13287.0,10896.0,0.005904052734375,8000.0,0.1089675537195914,0.19999999999999996,1.8
main,fr_oracle,oracle,10,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.017789525233109504,0.12494277567842067,1.3286860371792617,5.704833365396508,110.0,140808.0,0.10546875,11133587.934233537,13271.0,11097.0,0.00594921875,8000.0,0.11033411126465009,0.19999999999999996,1.8
main,fr_oracle,oracle,11,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01731588563492812,0.12733860303151293,1.4399539451595076,5.956058512192041,112.0,140671.0,0.103515625,10959209.269053038,13141.0,11025.0,0.00589990234375,8000.0,0.11037877957399708,0.19999999999999996,1.8
main,fr_oracle,oracle,12,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01858149858505748,0.12582963542160266,1.556167221726622,5.861745821929956,108.0,143976.0,0.109375,11377738.582145743,13395.0,11107.0,0.00598193359375,8000.0,0.11138733469909294,0.19999999999999996,1.8
main,fr_oracle,oracle,13,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.017772855364439802,0.1267726671792152,1.4206445532674083,5.850985601745629,107.0,140877.0,0.09765625,11128274.2443562,13357.0,10927.0,0.0059287109375,8000.0,0.11142503283020402,0.19999999999999996,1.8
main,fr_oracle,oracle,14,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.019141437631781385,0.12345422474985368,1.5322546823492713,5.683053894270703,122.0,146378.0,0.10546875,11407404.840902021,12984.0,11110.0,0.00588232421875,8000.0,0.11003159714933262,0.19999999999999996,1.8
main,fr_oracle,oracle,15,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01763516944411007,0.12477069640099081,1.3745265323498999,5.545807434855847,130.0,145058.0,0.09765625,11525214.313219436,13333.0,11056.0,0.005954345703125,8000.0,0.11030682737063005,0.19999999999999996,1.8
main,fr_oracle,oracle,16,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01785016911412101,0.12561561389544731,1.5005946272929995,5.828508162265354,113.0,145434.0,0.10546875,11477913.519737035,13264.0,11055.0,0.005937255859375,8000.0,0.11183997157232783,0.19999999999999996,1.8
main,fr_oracle,oracle,17,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01954220129749711,0.12739169990795954,1.5204560714342223,5.720685345543433,112.0,144333.0,0.109375,11330487.05822683,13202.0,10971.0,0.005901611328125,8000.0,0.1116305179377897,0.19999999999999996,1.8
main,fr_oracle,oracle,18,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.018460304115884563,0.12392027449155972,1.3382614202530496,5.638066023015404,113.0,146006.0,0.11328125,11418598.551915927,13100.0,11014.0,0.00588720703125,8000.0,0.10904442728225654,0.19999999999999996,1.8
main,fr_oracle,oracle,19,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.020203825476981584,0.1248743410016358,1.7794482982204922,5.918118210955235,116.0,146278.0,0.115234375,11518068.202485096,13647.0,11141.0,0.0060517578125,8000.0,0.11244267339578101,0.19999999999999996,1.8
main,fr_oracle,oracle,2,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.017871721713266505,0.12359460678089183,1.5035719698161585,5.664588424854565,129.0,149107.0,0.109375,11754423.941604393,13092.0,11127.0,0.005912841796875,8000.0,0.10992908542108665,0.19999999999999996,1.8
main,fr_oracle,oracle,3,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.018164763661392275,0.12339470170681097,1.4846003763909372,5.814020503531191,113.0,142586.0,0.119140625,11268056.499981113,13248.0,11112.0,0.005947265625,8000.0,0.11165849717919496,0.19999999999999996,1.8
main,fr_oracle,oracle,4,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.017445647890495325,0.12526237551978978,1.4009249903798149,5.836465232719582,115.0,139635.0,0.103515625,11028236.820940027,13084.0,10935.0,0.005864013671875,8000.0,0.10988124374042219,0.19999999999999996,1.8
main,fr_oracle,oracle,5,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.017066204021160446,0.12479169345225251,1.236122977793556,5.623293243534603,125.0,143107.0,0.119140625,11207962.39372003,13001.0,11197.0,0.00590771484375,8000.0,0.10899892353678943,0.19999999999999996,1.8
main,fr_oracle,oracle,6,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.017762922563602804,0.1256119225598513,1.4651896149396277,5.893124280789735,99.0,139321.0,0.111328125,10991677.194292994,13395.0,11111.0,0.00598291015625,8000.0,0.10980140679111305,0.19999999999999996,1.8
main,fr_oracle,oracle,7,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.017597430198175848,0.12391740538776447,1.4114884963719931,5.665471476180195,117.0,143424.0,0.11328125,11323802.611498328,13082.0,10948.0,0.00586669921875,8000.0,0.10808044319617485,0.19999999999999996,1.8
main,fr_oracle,oracle,8,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.017247196308553384,0.1268584612101636,1.2516046745413876,5.563664102972833,116.0,145085.0,0.1015625,11429026.703894855,13310.0,10982.0,0.0059306640625,8000.0,0.11037262319260747,0.19999999999999996,1.8
main,fr_oracle,oracle,9,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.016990773658048533,0.12838193962620917,1.2157291419864447,5.729763246916527,115.0,140025.0,0.095703125,11109240.894860255,13313.0,11122.0,0.005965576171875,8000.0,0.11025410365701281,0.19999999999999996,1.8
main,fr_oracle,oracle,0,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04684191707204482,0.1385317890377986,2.058324013330685,9.06923307340931,104.0,126275.0,0.0859375,10003249.266574053,10832.0,11777.0,0.005519775390625,8000.0,0.11143744485105644,2.0,0.0
main,fr_oracle,oracle,1,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0520687174494822,0.14845030350098856,2.181661010361909,8.221694355037288,125.0,122567.0,0.08984375,9712084.73315067,10754.0,12495.0,0.005676025390625,8000.0,0.11633870789782798,2.0,0.0
main,fr_oracle,oracle,10,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04740287401550552,0.14613738433678605,2.091299907892372,9.497203042492597,109.0,123816.0,0.099609375,9854078.532430867,10790.0,12042.0,0.00557421875,8000.0,0.1147975358659554,2.0,0.0
main,fr_oracle,oracle,11,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04625808810891099,0.13724864125035435,2.03131973391905,9.071104722183364,115.0,127936.0,0.083984375,10144791.774400946,10754.0,11676.0,0.00547607421875,8000.0,0.11140830946401868,2.0,0.0
main,fr_oracle,oracle,12,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04824738051753226,0.14370763474718812,2.0849490892028575,9.135256394018233,121.0,126979.0,0.09765625,10065304.802448725,10715.0,12045.0,0.005556640625,8000.0,0.11171882015116892,2.0,0.0
main,fr_oracle,oracle,13,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04643452844012763,0.15583970706189793,2.0617025071063457,10.194116166548705,120.0,130865.0,0.083984375,10278407.479250493,10684.0,11646.0,0.00545166015625,8000.0,0.11107293116091255,2.0,0.0
main,fr_oracle,oracle,14,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.05143926291619819,0.15654083021820206,2.2485442287491386,9.034643135055273,121.0,122566.0,0.0859375,9719408.243015794,10588.0,12197.0,0.005562744140625,8000.0,0.11528465614376686,2.0,0.0
main,fr_oracle,oracle,15,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0485502402590879,0.1480737284290132,2.1197958607700507,9.319041420036477,117.0,126549.0,0.095703125,9980170.257378312,10643.0,11998.0,0.005527587890625,8000.0,0.11408895632112986,2.0,0.0
main,fr_oracle,oracle,16,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.05318546969088851,0.1754551066281103,2.2698526476760263,9.669637219128465,115.0,118029.0,0.083984375,9409865.710658774,10816.0,12442.0,0.00567822265625,8000.0,0.11788920606084172,2.0,0.0
main,fr_oracle,oracle,17,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.047928214460598244,0.14865997100414535,2.0505419861703587,9.194874096623822,115.0,126201.0,0.107421875,10053853.626621295,10704.0,11797.0,0.005493408203125,8000.0,0.11099874928801597,2.0,0.0
main,fr_oracle,oracle,18,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.052423265719737475,0.1633964932427033,2.278064405947147,9.375166541254071,103.0,120014.0,0.0859375,9594198.666976633,10631.0,12658.0,0.005685791015625,8000.0,0.11670459452638418,2.0,0.0
main,fr_oracle,oracle,19,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.05551469904679833,0.17185488823173578,2.401628574179499,9.373350509625851,116.0,117621.0,0.087890625,9320837.403941998,10644.0,12943.0,0.005758544921875,8000.0,0.11884163081764199,2.0,0.0
main,fr_oracle,oracle,2,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.05079650574944452,0.13836320326956497,2.139209814469205,7.969907438663977,124.0,122704.0,0.08984375,9731761.230549667,10790.0,12236.0,0.00562158203125,8000.0,0.11387622720215587,2.0,0.0
main,fr_oracle,oracle,3,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04733559599995085,0.1399778409544122,2.11371636904518,9.250516696745711,103.0,126395.0,0.08984375,10082401.381125044,10745.0,11755.0,0.0054931640625,8000.0,0.1118400255353462,2.0,0.0
main,fr_oracle,oracle,4,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.051951951910684385,0.146864658831771,2.1875257227208613,8.184963303035095,101.0,120010.0,0.08203125,9537592.819001818,10766.0,12520.0,0.00568505859375,8000.0,0.11586471917888373,2.0,0.0
main,fr_oracle,oracle,5,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04856308144455605,0.15105491628815154,2.0645939623760357,9.3678628639229,128.0,127304.0,0.09765625,10075705.321749507,10804.0,12084.0,0.005587890625,8000.0,0.11258184714136296,2.0,0.0
main,fr_oracle,oracle,6,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.05493334442948628,0.1626794785644328,2.3195973595782897,8.573865467591819,101.0,118399.0,0.091796875,9357687.032863889,10968.0,12692.0,0.0057763671875,8000.0,0.11648301380578498,2.0,0.0
main,fr_oracle,oracle,7,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04808163498684886,0.14430371524868757,2.0309362570656178,8.887153199176659,121.0,125700.0,0.08984375,9867444.61619511,10888.0,11937.0,0.005572509765625,8000.0,0.11266601158496377,2.0,0.0
main,fr_oracle,oracle,8,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04936622357171783,0.14002716917554542,2.1007750657139064,8.444090373947834,123.0,124486.0,0.091796875,9883494.454990206,10744.0,12060.0,0.0055673828125,8000.0,0.1127303883617569,2.0,0.0
main,fr_oracle,oracle,9,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.05462914201246484,0.16813592619515752,2.3493762382222827,9.284384833324806,99.0,118831.0,0.09765625,9486467.278397437,10604.0,12512.0,0.0056435546875,8000.0,0.1173826326231262,2.0,0.0
main,fr_uniform,uniform,0,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03466523741840848,0.08327283419892177,1.9095908508657702,5.1660525597469125,118.0,124486.0,0.068359375,9989273.593006782,13421.0,10846.0,0.005924560546875,8000.0,0.10875344314774468,1.5,0.5
main,fr_uniform,uniform,1,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03421168151134468,0.08640539772023392,1.9290834379948971,5.57113763607164,118.0,126304.0,0.10546875,10036198.309289217,13666.0,10880.0,0.00599267578125,8000.0,0.11050791323760491,1.5,0.5
main,fr_uniform,uniform,10,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03265484203863958,0.08586705125872747,1.6869775837466505,5.104746872933076,113.0,126919.0,0.103515625,10084144.901067272,13766.0,10891.0,0.006019775390625,8000.0,0.11046340274773579,1.5,0.5
main,fr_uniform,uniform,11,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03549124567432889,0.08774086578519481,1.9508339830749462,5.322409688989698,119.0,126209.0,0.09765625,9995431.020810628,13635.0,10918.0,0.005994384765625,8000.0,0.11019622741826579,1.5,0.5
main,fr_uniform,uniform,12,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.035417179565852386,0.0895693493212922,1.7706670548898387,5.302798400918616,120.0,126528.0,0.099609375,10018016.98158561,13776.0,10994.0,0.00604736328125,8000.0,0.11374224880258854,1.5,0.5
main,fr_uniform,uniform,13,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03288731555233522,0.08436408177169534,1.6668712855211874,5.089800349669448,108.0,127609.0,0.08984375,10129837.975274125,13497.0,10850.0,0.005944091796875,8000.0,0.10938577038541175,1.5,0.5
main,fr_uniform,uniform,14,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.034570260703629216,0.08693550879786749,1.835968595944009,5.199823386459849,102.0,126142.0,0.091796875,10049447.606638921,13854.0,10900.0,0.00604345703125,8000.0,0.11037952502742797,1.5,0.5
main,fr_uniform,uniform,15,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03383051086124927,0.08453016828668908,1.8004541160959453,4.892854723513905,124.0,126010.0,0.099609375,10015172.008651193,13727.0,10824.0,0.005993896484375,8000.0,0.10973760330835851,1.5,0.5
main,fr_uniform,uniform,16,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03342941810369279,0.08225620196460233,1.7539534683130718,5.0689215754671,108.0,127981.0,0.109375,10108926.31881875,13431.0,10777.0,0.00591015625,8000.0,0.10976757304325253,1.5,0.5
main,fr_uniform,uniform,17,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0338322862911226,0.08582486235508861,1.5554530375764979,4.581802415303645,119.0,126421.0,0.107421875,10066827.564244693,13635.0,10834.0,0.005973876953125,8000.0,0.11075207515544867,1.5,0.5
main,fr_uniform,uniform,18,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.033898112504551395,0.08678053924187952,1.6178190267016999,5.02914186848775,121.0,125772.0,0.099609375,10041568.083556307,13932.0,11024.0,0.0060927734375,8000.0,0.11065441916575984,1.5,0.5
main,fr_uniform,uniform,19,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03268305090512854,0.08297597237687707,1.7313832321395712,5.155611508458305,113.0,127126.0,0.111328125,10060489.685702916,13471.0,10888.0,0.005947021484375,8000.0,0.10913749430416304,1.5,0.5
main,fr_uniform,uniform,2,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.033184398079114066,0.08501963924531643,1.652933078421255,4.946655941535026,107.0,127042.0,0.1015625,10037961.572791684,13720.0,11137.0,0.006068603515625,8000.0,0.11107757659605715,1.5,0.5
main,fr_uniform,uniform,3,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0343889356630941,0.08486555047274054,1.7461925727567835,5.253799288243538,117.0,124987.0,0.109375,9930482.078780513,13428.0,10929.0,0.005946533203125,8000.0,0.11043117977751787,1.5,0.5
main,fr_uniform,uniform,4,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03681689070411429,0.08897868584955886,1.888690088326646,5.072799299532369,103.0,125753.0,0.087890625,10041753.783943715,13649.0,10974.0,0.006011474609375,8000.0,0.1104551330044287,1.5,0.5
main,fr_uniform,uniform,5,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.033045707179182336,0.08482173417462517,1.6105732872341518,5.035392432380707,100.0,126894.0,0.099609375,10096788.81485832,13626.0,10783.0,0.005959228515625,8000.0,0.10850403538132958,1.5,0.5
main,fr_uniform,uniform,6,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03365153631336371,0.08333066601773698,1.7282246042839153,5.027673329181189,114.0,129131.0,0.10546875,10159668.601624144,13645.0,10685.0,0.00593994140625,8000.0,0.10923971396496306,1.5,0.5
main,fr_uniform,uniform,7,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.034866694858635784,0.0856120741384563,1.758315049111122,5.064085255265067,114.0,126704.0,0.08984375,10031282.34277637,13397.0,10800.0,0.005907470703125,8000.0,0.10866473975186751,1.5,0.5
main,fr_uniform,uniform,8,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03365317626902192,0.08296974616719872,1.7117111917991927,4.7862546382924025,110.0,127022.0,0.095703125,10077989.279172922,13208.0,10768.0,0.005853515625,8000.0,0.10773235667013921,1.5,0.5
main,fr_uniform,uniform,9,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03465191737085116,0.08686686863957029,1.7268204104502556,5.162614010401004,122.0,128338.0,0.111328125,10128240.13278472,13934.0,10933.0,0.006071044921875,8000.0,0.11252681515427523,1.5,0.5
